Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra (*)
2;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,183834;0,043281;20170327T130722;174,4693;0,073845;WIP;(0.013,1.650,0.013);(0.000,1.650,0.000);(0.028,0.988,0.045);(2.130,0.739,-0.564);(2.123,0.719,-0.598);(20.253,0.500,-20.000);0,01846086;0;0,01846086;0;0,03471313;0;0,03471313;0;28,46304;0;28,46304;0;0,3781536;0,3409623;0,02517836;0,8;False;1;Unknown;Unknown;0;1;False;NULL
3;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,276138;0,092304;20170327T130722;115,0079;0,127692;Estacionario;(0.090,1.650,0.071);(0.013,1.650,0.013);(0.117,0.998,0.059);(2.141,0.754,-0.552);(2.130,0.739,-0.564);(20.253,0.500,-20.000);0,09644245;0;0;0,09644245;0,01627878;0;0;0,01627878;28,45004;0;0;28,45004;0,3157056;0,3409623;0,04353816;0,8;True;2;Unknown;Unknown;0;1;False;NULL
4;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,359837;0,083699;20170327T130722;92,12039;0,127692;WIP;(0.101,1.650,0.083);(0.090,1.650,0.071);(0.098,1.012,0.110);(2.139,0.738,-0.570);(2.141,0.754,-0.552);(20.253,0.500,-20.000);0,01627991;0;0,01627991;0;0,01811079;0;0,01811079;0;28,45072;0;28,45072;0;0,3621494;0,3409623;0,04353816;0,8;False;2;Unknown;Unknown;0;1;False;NULL
5;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,479351;0,119514;20170327T130722;75,55639;0,134732;Estacionario;(0.205,1.650,0.188);(0.101,1.650,0.083);(0.220,1.017,0.219);(2.143,0.754,-0.557);(2.139,0.738,-0.570);(20.253,0.500,-20.000);0,1476215;0;0;0,1476215;0,01360147;0;0;0,01360147;28,45167;0;0;28,45167;0,2763464;0,3409623;0,04593853;0,8;True;3;Unknown;Unknown;0;1;False;NULL
6;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,561144;0,081793;20170327T130723;70,59609;0,134732;Estacionario;(0.209,1.650,0.201);(0.205,1.650,0.188);(0.200,1.009,0.245);(2.151,0.769,-0.545);(2.143,0.754,-0.557);(20.253,0.500,-20.000);0,01360084;0;0;0,01360084;0,01442225;0;0;0,01442225;28,45808;0;0;28,45808;0,2364726;0,3409623;0,04593853;0,8;True;3;Unknown;Unknown;0;1;False;NULL
7;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,590696;0,029552;20170327T130723;69,37099;0,134732;Estacionario;(0.217,1.650,0.213);(0.209,1.650,0.201);(0.192,0.996,0.275);(2.166,0.756,-0.559);(2.151,0.769,-0.545);(20.253,0.500,-20.000);0,01442397;0;0;0,01442397;0,02051819;0;0;0,02051819;28,46096;0;0;28,46096;0,2826949;0,3409623;0,04593853;0,8;True;3;Unknown;Unknown;0;1;False;NULL
8;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,675098;0,084402;20170327T130723;65,8349;0,134732;Estacionario;(0.232,1.650,0.199);(0.217,1.650,0.213);(0.207,0.996,0.247);(2.179,0.743,-0.565);(2.166,0.756,-0.559);(20.253,0.500,-20.000);0,02051784;0;0;0,02051784;0,01431782;0;0;0,01431782;28,44046;0;0;28,44046;0,2835661;0,3409623;0,04593853;0,8;True;3;Unknown;Unknown;0;1;False;NULL
9;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,792513;0,117415;20170327T130723;63,70439;0,134732;Direct;(0.245,1.650,0.193);(0.232,1.650,0.199);(0.218,0.999,0.220);(2.125,0.725,-0.603);(2.179,0.743,-0.565);(20.253,0.500,-20.000);0,01431826;0,01431826;0;0;0,06603021;0,06603021;0;0;28,42704;28,42704;0;0;1,325296;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
10;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,876553;0,08404;20170327T130723;62,65606;0,134732;Direct;(0.191,1.650,0.155);(0.245,1.650,0.193);(0.200,1.004,0.177);(2.060,0.735,-0.604);(2.125,0.725,-0.603);(20.253,0.500,-20.000);0,06603099;0,06603099;0;0;0,06500775;0,06500775;0;0;28,43814;28,43814;0;0;1,626355;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
11;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,91376;0,037207;20170327T130723;62,37991;0,134732;Direct;(0.126,1.650,0.154);(0.191,1.650,0.155);(0.198,1.025,0.151);(2.169,0.750,-0.560);(2.060,0.735,-0.604);(20.253,0.500,-20.000);0,06501013;0,06501013;0;0;0,1175457;0,1175457;0;0;28,48332;28,48332;0;0;2,271095;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
12;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,980802;0,067042;20170327T130723;61,91331;0,134732;Direct;(0.235,1.650,0.198);(0.126,1.650,0.154);(0.207,1.002,0.227);(1.979,0.753,-0.598);(2.169,0.750,-0.560);(20.253,0.500,-20.000);0,1175468;0,1175468;0;0;0,1937627;0,1937627;0;0;28,43764;28,43764;0;0;3,597443;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
13;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,081209;0,100407;20170327T130723;61,2417;0,134732;Direct;(0.045,1.650,0.160);(0.235,1.650,0.198);(0.197,1.052,0.124);(1.954,0.761,-0.593);(1.979,0.753,-0.598);(20.253,0.500,-20.000);0,1937614;0,1937614;0;0;0,02549507;0,02549507;0;0;28,54485;28,54485;0;0;2,848422;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
14;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,113437;0,032228;20170327T130723;61,11523;0,134732;Direct;(0.020,1.650,0.165);(0.045,1.650,0.160);(0.197,1.061,0.118);(1.979,0.753,-0.598);(1.954,0.761,-0.593);(20.253,0.500,-20.000);0,02549659;0,02549659;0;0;0,02549507;0,02549507;0;0;28,56609;28,56609;0;0;2,316417;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
15;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,21038;0,096943;20170327T130723;60,72705;0,134732;Direct;(0.045,1.650,0.160);(0.020,1.650,0.165);(0.197,1.052,0.124);(1.966,0.768,-0.582);(1.979,0.753,-0.598);(20.253,0.500,-20.000);0,02549659;0,02549659;0;0;0,02061551;0,02061551;0;0;28,54485;28,54485;0;0;1,936719;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
16;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,266543;0,056163;20170327T130723;60,52828;0,134732;Direct;(0.032,1.650,0.176);(0.045,1.650,0.160);(0.203,1.060,0.126);(2.058,0.756,-0.571);(1.966,0.768,-0.582);(20.253,0.500,-20.000);0,02061581;0,02061581;0;0;0,09265541;0,09265541;0;0;28,56536;28,56536;0;0;2,619952;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
17;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,294604;0,028061;20170327T130723;60,47503;0,134732;Direct;(0.124,1.650,0.187);(0.032,1.650,0.176);(0.219,1.039,0.161);(2.156,0.746,-0.556);(2.058,0.756,-0.571);(20.253,0.500,-20.000);0,09265812;0,09265812;0;0;0,09914112;0,09914112;0;0;28,50809;28,50809;0;0;3,017865;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
18;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,379309;0,084705;20170327T130723;60,31082;0,134732;Direct;(0.222,1.650,0.202);(0.124,1.650,0.187);(0.222,1.012,0.200);(2.076,0.753,-0.571);(2.156,0.746,-0.556);(20.253,0.500,-20.000);0,09913712;0,09913712;0;0;0,08139402;0,08139402;0;0;28,44963;28,44963;0;0;4,61922;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
19;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,482058;0,102749;20170327T130723;60,16478;0,134732;Direct;(0.142,1.650,0.187);(0.222,1.650,0.202);(0.205,1.032,0.167);(2.085,0.739,-0.592);(2.076,0.753,-0.571);(20.253,0.500,-20.000);0,08139215;0,08139215;0;0;0,02284737;0,02284737;0;0;28,49539;28,49539;0;0;3,736949;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
20;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,515489;0,033431;20170327T130724;60,14826;0,134732;Direct;(0.151,1.650,0.166);(0.142,1.650,0.187);(0.200,1.021,0.168);(2.063,0.743,-0.593);(2.085,0.739,-0.592);(20.253,0.500,-20.000);0,0228469;0,0228469;0;0;0,02202279;0,02202279;0;0;28,47416;28,47416;0;0;2,960505;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
21;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,600803;0,085314;20170327T130724;60,09718;0,134732;Direct;(0.129,1.650,0.165);(0.151,1.650,0.166);(0.200,1.027,0.163);(2.076,0.753,-0.571);(2.063,0.743,-0.593);(20.253,0.500,-20.000);0,02202207;0,02202207;0;0;0,02555388;0,02555388;0;0;28,48899;28,48899;0;0;2,368882;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
22;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,629453;0,02865;20170327T130724;60,08745;0,134732;Direct;(0.142,1.650,0.187);(0.129,1.650,0.165);(0.205,1.032,0.167);(2.085,0.739,-0.592);(2.076,0.753,-0.571);(20.253,0.500,-20.000);0,02555413;0,02555413;0;0;0,02284737;0,02284737;0;0;28,49539;28,49539;0;0;1,979843;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
23;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,713611;0,084158;20170327T130724;60,05735;0,134732;Direct;(0.151,1.650,0.166);(0.142,1.650,0.187);(0.200,1.021,0.168);(2.108,0.736,-0.617);(2.085,0.739,-0.592);(20.253,0.500,-20.000);0,0228484;0,0228484;0;0;0,03397056;0,03397056;0;0;28,47416;28,47416;0;0;1,813131;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
24;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,797535;0,083924;20170327T130724;60,04179;0,134732;Direct;(0.174,1.650,0.141);(0.151,1.650,0.166);(0.225,1.016,0.170);(2.031,0.756,-0.583);(2.108,0.736,-0.617);(20.253,0.500,-20.000);0,03396717;0,03396717;0;0;0,08417256;0,08417256;0;0;28,44021;28,44021;0;0;2,155194;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
25;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,820989;0,023454;20170327T130724;60,03761;0,134732;Direct;(0.097,1.650,0.175);(0.174,1.650,0.141);(0.216,1.038,0.159);(2.108,0.736,-0.617);(2.031,0.756,-0.583);(20.253,0.500,-20.000);0,08416864;0,08416864;0;0;0,08417256;0,08417256;0;0;28,51867;28,51867;0;0;2,733027;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
26;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,88444;0,063451;20170327T130724;60,02741;0,134732;Direct;(0.174,1.650,0.141);(0.097,1.650,0.175);(0.225,1.016,0.170);(2.065,0.741,-0.632);(2.108,0.736,-0.617);(20.253,0.500,-20.000);0,08416864;0,08416864;0;0;0,04554119;0,04554119;0;0;28,44021;28,44021;0;0;2,688096;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
27;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,917941;0,033501;20170327T130724;60,02466;0,134732;Direct;(0.131,1.650,0.126);(0.174,1.650,0.141);(0.220,1.027,0.154);(2.030,0.763,-0.568);(2.065,0.741,-0.632);(20.253,0.500,-20.000);0,04553691;0,04553691;0;0;0,07294524;0,07294524;0;0;28,45998;28,45998;0;0;2,704359;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
28;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,018096;0,100155;20170327T130724;60,01797;0,134732;Direct;(0.096,1.650,0.190);(0.131,1.650,0.126);(0.210,1.046,0.161);(2.001,0.766,-0.571);(2.030,0.763,-0.568);(20.253,0.500,-20.000);0,07294512;0,07294512;0;0;0,0291548;0,0291548;0;0;28,52999;28,52999;0;0;2,296112;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
29;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,105197;0,087101;20170327T130724;60,0131;0,134732;Direct;(0.067,1.650,0.187);(0.096,1.650,0.190);(0.205,1.052,0.149);(2.016,0.763,-0.570);(2.001,0.766,-0.571);(20.253,0.500,-20.000);0,02915788;0,02915788;0;0;0,0150334;0,0150334;0;0;28,54837;28,54837;0;0;1,826129;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
30;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,132097;0,0269;20170327T130724;60,0118;0,134732;Direct;(0.082,1.650,0.188);(0.067,1.650,0.187);(0.206,1.047,0.149);(2.062,0.755,-0.565);(2.016,0.763,-0.570);(20.253,0.500,-20.000);0,01503269;0,01503269;0;0;0,04627094;0,04627094;0;0;28,53847;28,53847;0;0;2,094822;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
31;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,220414;0,088317;20170327T130724;60,00774;0,134732;Direct;(0.128,1.650,0.193);(0.082,1.650,0.188);(0.216,1.033,0.152);(2.143,0.745,-0.553);(2.062,0.755,-0.565);(20.253,0.500,-20.000);0,04627237;0,04627237;0;0;0,08188392;0,08188392;0;0;28,50952;28,50952;0;0;2,281502;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
32;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,303156;0,082742;20170327T130724;60,00507;0,134732;Direct;(0.209,1.650,0.205);(0.128,1.650,0.193);(0.218,0.988,0.170);(2.183,0.745,-0.546);(2.143,0.745,-0.553);(20.253,0.500,-20.000);0,08188156;0,08188156;0;0;0,04060807;0,04060807;0;0;28,46092;28,46092;0;0;2,325896;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
33;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,33326;0,030104;20170327T130724;60,00456;0,134732;Direct;(0.249,1.650,0.212);(0.209,1.650,0.205);(0.223,0.964,0.183);(2.062,0.755,-0.565);(2.183,0.745,-0.546);(20.253,0.500,-20.000);0,04061253;0,04061253;0;0;0,1224827;0,1224827;0;0;28,43773;28,43773;0;0;2,951499;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
34;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,416916;0,083656;20170327T130724;60,00299;0,134732;Direct;(0.128,1.650,0.193);(0.249,1.650,0.212);(0.216,1.033,0.152);(2.154,0.748,-0.551);(2.062,0.755,-0.565);(20.253,0.500,-20.000);0,1224886;0,1224886;0;0;0,09305913;0,09305913;0;0;28,50952;28,50952;0;0;3,172751;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
36;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,520836;0,019962;20170327T130725;60,00177;0,134732;Direct;(0.237,1.650,0.208);(0.220,1.650,0.207);(0.226,0.990,0.204);(1.970,0.769,-0.567);(2.171,0.746,-0.550);(20.253,0.500,-20.000);0,01703149;0,01703149;0;0;0,2017176;0,2017176;0;0;28,44333;28,44333;0;0;5,803107;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
37;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,60454;0,083704;20170327T130725;60,00105;0,134732;Direct;(0.036,1.650,0.191);(0.237,1.650,0.208);(0.204,1.057,0.139);(2.140,0.756,-0.555);(1.970,0.769,-0.567);(20.253,0.500,-20.000);0,2017216;0,2017216;0;0;0,1704231;0,1704231;0;0;28,57312;28,57312;0;0;7,847259;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
38;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,618598;0,014058;20170327T130725;60,00094;0,134732;Direct;(0.206,1.650,0.203);(0.036,1.650,0.191);(0.232,0.994,0.149);(2.154,0.748,-0.551);(2.140,0.756,-0.555);(20.253,0.500,-20.000);0,170425;0,170425;0;0;0,01456016;0,01456016;0;0;28,46161;28,46161;0;0;6,072773;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
39;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,724181;0,105583;20170327T130725;60,00062;0,134732;Direct;(0.220,1.650,0.207);(0.206,1.650,0.203);(0.225,0.985,0.188);(2.072,0.764,-0.555);(2.154,0.748,-0.551);(20.253,0.500,-20.000);0,01456016;0,01456016;0;0;0,08209752;0,08209752;0;0;28,45459;28,45459;0;0;5,173631;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
40;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,7525;0,028319;20170327T130725;60,00056;0,134732;Direct;(0.138,1.650,0.203);(0.220,1.650,0.207);(0.232,1.035,0.155);(1.970,0.769,-0.567);(2.072,0.764,-0.555);(20.253,0.500,-20.000);0,08209442;0,08209442;0;0;0,1027035;0,1027035;0;0;28,50954;28,50954;0;0;4,912607;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
41;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,835692;0,083192;20170327T130725;60,0004;0,134732;Direct;(0.036,1.650,0.191);(0.138,1.650,0.203);(0.204,1.057,0.139);(2.155,0.764,-0.546);(1.970,0.769,-0.567);(20.253,0.500,-20.000);0,1027046;0,1027046;0;0;0,186188;0,186188;0;0;28,57312;28,57312;0;0;5,54065;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
42;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,919778;0,084086;20170327T130725;60,00029;0,134732;Direct;(0.221,1.650,0.212);(0.036,1.650,0.191);(0.222,0.978,0.139);(2.173,0.764,-0.544);(2.155,0.764,-0.546);(20.253,0.500,-20.000);0,1861894;0,1861894;0;0;0,01811089;0,01811089;0;0;28,45743;28,45743;0;0;4,236879;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
43;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,02313;0,103352;20170327T130725;60,00019;0,134732;Direct;(0.239,1.650,0.214);(0.221,1.650,0.212);(0.207,0.961,0.140);(2.203,0.763,-0.541);(2.173,0.764,-0.544);(20.253,0.500,-20.000);0,01810852;0,01810852;0;0;0,0301496;0,0301496;0;0;28,44619;28,44619;0;0;3,722783;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
44;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,140835;0,117705;20170327T130725;60,0001;0,134732;Direct;(0.269,1.650,0.217);(0.239,1.650,0.214);(0.176,0.918,0.147);(2.197,0.775,-0.539);(2.203,0.763,-0.541);(20.253,0.500,-20.000);0,03014841;0,03014841;0;0;0,006324606;0,006324606;0;0;28,42722;28,42722;0;0;2,787524;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
45;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,224422;0,083587;20170327T130725;60,00007;0,134732;Direct;(0.263,1.650,0.219);(0.269,1.650,0.217);(0.182,0.954,0.196);(2.189,0.774,-0.542);(2.197,0.775,-0.539);(20.253,0.500,-20.000);0,006325058;0,006325058;0;0;0,008544138;0,008544138;0;0;28,43287;28,43287;0;0;2,127716;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
47;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,339468;0,084662;20170327T130725;60,00004;0,134732;Direct;(0.221,1.650,0.212);(0.255,1.650,0.216);(0.222,0.978,0.139);(2.175,0.763,-0.555);(2.155,0.764,-0.546);(20.253,0.500,-20.000);0,03423488;0,03423488;0;0;0,0219317;0,0219317;0;0;28,45744;28,45744;0;0;1,616385;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
48;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,446273;0,106805;20170327T130725;60,00002;0,134732;Direct;(0.241,1.650,0.203);(0.221,1.650,0.212);(0.252,1.012,0.169);(2.169,0.763,-0.558);(2.175,0.763,-0.555);(20.253,0.500,-20.000);0,02193213;0,02193213;0;0;0,006708251;0,006708251;0;0;28,43697;28,43697;0;0;1,27341;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
49;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,525976;0,079703;20170327T130726;60,00002;0,134732;Direct;(0.235,1.650,0.200);(0.241,1.650,0.203);(0.282,1.011,0.200);(2.166,0.759,-0.557);(2.169,0.763,-0.558);(20.253,0.500,-20.000);0,006708677;0,006708677;0;0;0,003162312;0,003162312;0;0;28,43906;28,43906;0;0;0,9786932;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
50;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,559735;0,033759;20170327T130726;60,00002;0,134732;Direct;(0.232,1.650,0.201);(0.235,1.650,0.200);(0.253,0.979,0.186);(2.180,0.751,-0.563);(2.166,0.759,-0.557);(20.253,0.500,-20.000);0,003160729;0,003160729;0;0;0,01523173;0,01523173;0;0;28,44188;28,44188;0;0;0,8511432;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
53;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,841005;0,083698;20170327T130726;60,00002;0,134732;Estacionario;(0.229,1.650,0.198);(0.224,1.650,0.203);(0.178,0.955,0.183);(2.153,0.738,-0.551);(2.163,0.743,-0.560);(20.253,0.500,-20.000);0,007069123;0;0;0,007069123;0,01345362;0;0;0,01345362;28,44186;0;0;28,44186;0,4037792;0,5476189;0,07378179;0,8;True;3;Unknown;Unknown;0;1;False;NULL
54;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,958236;0,117231;20170327T130726;60,00002;0,134732;Direct;(0.219,1.650,0.207);(0.229,1.650,0.198);(0.195,0.956,0.143);(2.091,0.732,-0.615);(2.153,0.738,-0.551);(20.253,0.500,-20.000);0,01345238;0,01345238;0;0;0,08910671;0,08910671;0;0;28,45529;28,45529;0;0;1,378321;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
55;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,041903;0,083667;20170327T130726;60,00002;0,134732;Direct;(0.157,1.650,0.143);(0.219,1.650,0.207);(0.200,0.993,0.143);(2.100,0.737,-0.596);(2.091,0.732,-0.615);(20.253,0.500,-20.000);0,08910687;0,08910687;0;0;0,02102371;0,02102371;0;0;28,45363;28,45363;0;0;1,495123;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
57;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,264747;0,118863;20170327T130726;60,00002;0,134732;Direct;(0.166,1.650,0.175);(0.166,1.650,0.162);(0.220,1.011,0.154);(2.099,0.749,-0.568);(2.100,0.742,-0.583);(20.253,0.500,-20.000);0,01300001;0,01300001;0;0;0,01503328;0,01503328;0;0;28,46995;28,46995;0;0;1,131836;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
58;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,347405;0,082658;20170327T130726;60,00002;0,134732;Direct;(0.165,1.650,0.190);(0.166,1.650,0.175);(0.211,1.033,0.177);(2.091,0.732,-0.615);(2.099,0.749,-0.568);(20.253,0.500,-20.000);0,01503325;0,01503325;0;0;0,04767596;0,04767596;0;0;28,48128;28,48128;0;0;1,272277;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
59;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,37743;0,030025;20170327T130726;60,00002;0,134732;Direct;(0.157,1.650,0.143);(0.165,1.650,0.190);(0.200,0.993,0.143);(2.132,0.743,-0.559);(2.091,0.732,-0.615);(20.253,0.500,-20.000);0,04767588;0,04767588;0;0;0,06940454;0,06940454;0;0;28,45363;28,45363;0;0;1,665305;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
60;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,461025;0,083595;20170327T130726;60,00002;0,134732;Direct;(0.198,1.650,0.199);(0.157,1.650,0.143);(0.207,1.019,0.185);(2.144,0.742,-0.555);(2.132,0.743,-0.559);(20.253,0.500,-20.000);0,06940483;0,06940483;0;0;0,01264919;0,01264919;0;0;28,4644;28,4644;0;0;1,350594;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
61;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,481881;0,020856;20170327T130726;60,00002;0,134732;Direct;(0.210,1.650,0.203);(0.198,1.650,0.199);(0.225,0.993,0.156);(2.113,0.737,-0.585);(2.144,0.742,-0.555);(20.253,0.500,-20.000);0,0126501;0,0126501;0;0;0,04313939;0,04313939;0;0;28,45879;28,45879;0;0;1,639031;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
62;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,565135;0,083254;20170327T130727;60,00002;0,134732;Direct;(0.179,1.650,0.173);(0.210,1.650,0.203);(0.214,1.019,0.182);(2.122,0.744,-0.562);(2.113,0.737,-0.585);(20.253,0.500,-20.000);0,04314076;0,04314076;0;0;0,0246982;0,0246982;0;0;28,45936;28,45936;0;0;1,603934;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
63;6;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,649666;0,084531;20170327T130727;60,00002;0,134732;Direct;(0.188,1.650,0.196);(0.179,1.650,0.173);(0.208,0.992,0.184);(2.100,0.742,-0.583);(2.122,0.744,-0.562);(20.253,0.500,-20.000);0,02469777;0,02469777;0;0;0,03041388;0,03041388;0;0;28,46932;28,46932;0;0;1,598809;0;0;0,8;True;3;Unknown;Unknown;0;1;False;NULL
