Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Num Embates (Indicadores de Obstaculos);Raio Embate;Raio Perigo;Raio Aviso;Raio Pre-Aviso;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) State;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) State;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) State;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) State;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) State;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) State;Indicator (Indicator Obstacle 5) Count Embate;Total Embate (via dist indicadores);Id;Iniciado;Extra (*)
110;2;01_Sc_CWIP_AVR_Inicio;AVR;7,841623;0,084823;20170324T133023;60,00002;0,107997;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.557,1.071,-0.057);(1.989,0.713,-0.753);(1.979,0.735,-0.758);(20.266,0.500,-20.000);0;0;0;0;0,01118033;0;0,01118033;0;29,54046;0;29,54046;0;0,1741784;0,125;0,01349963;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4769999;Warning;0;3,477;Normal;0;2,308;Normal;0;0,692;Warning;0;2,845802;Normal;0;2,37847;Normal;0;0;1;True;NULL
111;2;01_Sc_CWIP_AVR_Inicio;AVR;7,928009;0,086386;20170324T133024;60,00002;0,096894;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.559,1.047,-0.059);(2.008,0.671,-0.742);(1.989,0.713,-0.753);(20.266,0.500,-20.000);0;0;0;0;0,02195446;0;0,02195446;0;29,54046;0;29,54046;0;0,3432748;0,125;0,01211175;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4869999;Warning;0;3,487;Normal;0;2,303;Normal;0;0,697;Warning;0;2,851862;Normal;0;2,388629;Normal;0;0;1;True;NULL
112;2;01_Sc_CWIP_AVR_Inicio;AVR;7,958041;0,030032;20170324T133024;60,00002;0,046254;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.560,1.001,-0.062);(2.004,0.679,-0.744);(2.008,0.671,-0.742);(20.266,0.500,-20.000);0;0;0;0;0,004472105;0;0,004472105;0;29,54046;0;29,54046;0;0,2184988;0,2017974;0,009333938;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4869999;Warning;0;3,487;Normal;0;2,303;Normal;0;0,697;Warning;0;2,851862;Normal;0;2,388629;Normal;0;0;1;True;NULL
113;2;01_Sc_CWIP_AVR_Inicio;AVR;8,041424;0,083383;20170324T133024;60,00002;0,107334;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.557,1.009,-0.059);(2.002,0.684,-0.746);(2.004,0.679,-0.744);(20.266,0.500,-20.000);0;0;0;0;0,002828306;0;0,002828306;0;29,54046;0;29,54046;0;0,1553801;0,1327419;0,01424772;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,502;Warning;0;3,502;Normal;0;2,294;Normal;0;0,706;Warning;0;2,860244;Normal;0;2,403935;Normal;0;0;1;True;NULL
114;2;01_Sc_CWIP_AVR_Inicio;AVR;8,142219;0,100795;20170324T133024;60,00002;0,113945;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.555,1.014,-0.058);(1.998,0.692,-0.749);(2.002,0.684,-0.746);(20.266,0.500,-20.000);0;0;0;0;0,005000066;0;0,005000066;0;29,54046;0;29,54046;0;0,1148411;0,1327419;0,01512528;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,5000001;Warning;0;3,5;Normal;0;2,296;Normal;0;0,704;Warning;0;2,859526;Normal;0;2,401864;Normal;0;0;1;True;NULL
115;2;01_Sc_CWIP_AVR_Inicio;AVR;8,175437;0,033218;20170324T133024;60,00002;0,063092;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.552,1.023,-0.055);(1.995,0.699,-0.751);(1.998,0.692,-0.749);(20.266,0.500,-20.000);0;0;0;0;0,003605554;0;0,003605554;0;29,54046;0;29,54046;0;0,09070051;0,1327419;0,008374954;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,5000001;Warning;0;3,5;Normal;0;2,296;Normal;0;0,704;Warning;0;2,859526;Normal;0;2,401864;Normal;0;0;1;True;NULL
116;2;01_Sc_CWIP_AVR_Inicio;AVR;8,242321;0,066884;20170324T133024;60,00002;0,089951;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.553,1.029,-0.054);(1.991,0.709,-0.754);(1.995,0.699,-0.751);(20.266,0.500,-20.000);0;0;0;0;0,004999971;0;0,004999971;0;29,54046;0;29,54046;0;0,1175109;0,1327419;0,01194027;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4929999;Warning;0;3,493;Normal;0;2,301;Normal;0;0,699;Warning;0;2,856017;Normal;0;2,394694;Normal;0;0;1;True;NULL
118;2;01_Sc_CWIP_AVR_Inicio;AVR;8,443528;0,083474;20170324T133024;60,00002;0,107248;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.550,1.055,-0.051);(1.984,0.723,-0.757);(1.984,0.723,-0.757);(20.266,0.500,-20.000);0;0;0;0;0;0;0;0;29,54046;0;29,54046;0;0,06566078;0,1327419;0,01423631;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,482;Warning;0;3,482;Normal;0;2,307;Normal;0;0,693;Warning;0;2,849593;Normal;0;2,3835;Normal;0;0;1;True;NULL
119;2;01_Sc_CWIP_AVR_Inicio;AVR;8,5609;0,117372;20170324T133024;60,00002;0,129683;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.550,1.055,-0.051);(1.977,0.737,-0.761);(1.984,0.723,-0.757);(20.266,0.500,-20.000);0;0;0;0;0,008062206;0;0,008062206;0;29,54046;0;29,54046;0;0,09784704;0,1327419;0,01721437;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,482;Warning;0;3,482;Normal;0;2,307;Normal;0;0,693;Warning;0;2,849593;Normal;0;2,3835;Normal;0;0;1;True;NULL
120;2;01_Sc_CWIP_AVR_Inicio;AVR;8,644644;0,083744;20170324T133024;60,00002;0,107866;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.549,1.070,-0.046);(1.977,0.737,-0.761);(1.977,0.737,-0.761);(20.266,0.500,-20.000);0;0;0;0;0;0;0;0;29,54046;0;29,54046;0;0,05212037;0,1327419;0,01431834;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,475;Warning;0;3,475;Normal;0;2,311;Normal;0;0,689;Warning;0;2,845616;Normal;0;2,376377;Normal;0;0;1;True;NULL
121;2;01_Sc_CWIP_AVR_Inicio;AVR;8,661131;0,016487;20170324T133024;60,00002;0,029594;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.549,1.070,-0.046);(1.976,0.740,-0.761);(1.977,0.737,-0.761);(20.266,0.500,-20.000);0;0;0;0;0,001000047;0;0,001000047;0;29,54046;0;29,54046;0;0,04439299;0,1327419;0,003928365;0,8;False;0;Open;Unknown;0;0;0,1;0,4;0,8;1,2;0,475;Warning;0;3,475;Normal;0;2,311;Normal;0;0,689;Warning;0;2,845616;Normal;0;2,376377;Normal;0;0;1;True;NULL
122;2;01_Sc_CWIP_AVR_Inicio;AVR;8,761635;0,100504;20170324T133024;60,00002;0,111345;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.545,1.074,-0.048);(1.977,0.740,-0.760);(1.976,0.740,-0.761);(20.266,0.500,-20.000);0;0;0;0;0,001414238;0;0,001414238;0;29,54046;0;29,54046;0;0,04378177;0,1327419;0,01478015;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4739999;Warning;0;3,474;Normal;0;2,311;Normal;0;0,689;Warning;0;2,844757;Normal;0;2,375378;Normal;0;0;1;True;NULL
123;2;01_Sc_CWIP_AVR_Inicio;AVR;8,862851;0,101216;20170324T133024;60,00002;0,114029;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.540,1.074,-0.050);(1.979,0.737,-0.750);(1.977,0.740,-0.760);(20.266,0.500,-20.000);0;0;0;0;0,01019803;0;0,01019803;0;29,54046;0;29,54046;0;0,1909129;0,1327419;0,01513643;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,475;Warning;0;3,475;Normal;0;2,31;Normal;0;0,69;Warning;0;2,845105;Normal;0;2,376408;Normal;0;0;1;True;NULL
124;2;01_Sc_CWIP_AVR_Inicio;AVR;8,979763;0,116912;20170324T133025;60,00002;0,127859;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.531,1.074,-0.063);(1.979,0.737,-0.750);(1.979,0.737,-0.750);(20.266,0.500,-20.000);0;0;0;0;0;0;0;0;29,54046;0;29,54046;0;0,1016939;0,1327419;0,01697225;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4769999;Warning;0;3,477;Normal;0;2,3;Normal;0;0,7;Warning;0;2,841725;Normal;0;2,378737;Normal;0;0;1;True;NULL
125;2;01_Sc_CWIP_AVR_Inicio;AVR;9,06345;0,083687;20170324T133025;60,00002;0,096818;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.531,1.074,-0.063);(2.007,0.673,-0.736);(1.979,0.737,-0.750);(20.266,0.500,-20.000);0;0;0;0;0,03130495;0;0,03130495;0;29,54046;0;29,54046;0;0,4929592;0,1211285;0,01172742;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4769999;Warning;0;3,477;Normal;0;2,3;Normal;0;0,7;Warning;0;2,841725;Normal;0;2,378737;Normal;0;0;1;True;NULL
127;2;01_Sc_CWIP_AVR_Inicio;AVR;9,163939;0,082672;20170324T133025;60,00002;0,094759;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.531,1.011,-0.073);(2.000,0.686,-0.730);(2.003,0.680,-0.733);(20.266,0.500,-20.000);0;0;0;0;0,004242628;0;0,004242628;0;29,54046;0;29,54046;0;0,2407103;0,4179569;0,03960518;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,501;Warning;0;3,501;Normal;0;2,283;Normal;0;0,717;Warning;0;2,853847;Normal;0;2,403358;Normal;0;0;1;True;NULL
128;2;01_Sc_CWIP_AVR_Inicio;AVR;9,26468;0,100741;20170324T133025;60,00002;0,113094;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.538,1.018,-0.077);(1.996,0.694,-0.730);(2.000,0.686,-0.730);(20.266,0.500,-20.000);0;0;0;0;0,003999949;0;0,003999949;0;29,54046;0;29,54046;0;0,1820249;0,4179569;0,04726842;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4979998;Warning;0;3,498;Normal;0;2,28;Normal;0;0,72;Warning;0;2,849747;Normal;0;2,400483;Normal;0;0;1;True;NULL
129;2;01_Sc_CWIP_AVR_Inicio;AVR;9,381594;0,116914;20170324T133025;60,00002;0,130417;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.544,1.026,-0.077);(1.991,0.703,-0.733);(1.996,0.694,-0.730);(20.266,0.500,-20.000);0;0;0;0;0,005830928;0;0,005830928;0;29,54046;0;29,54046;0;0,1409518;0,4179569;0,05450869;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4940001;Warning;0;3,494;Normal;0;2,28;Normal;0;0,72;Warning;0;2,846287;Normal;0;2,396487;Normal;0;0;1;True;NULL
130;2;01_Sc_CWIP_AVR_Inicio;AVR;9,399517;0,017923;20170324T133025;60,00002;0,042657;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.543,1.035,-0.073);(1.996,0.691,-0.734);(1.991,0.703,-0.733);(20.266,0.500,-20.000);0;0;0;0;0,005099024;0;0,005099024;0;29,54046;0;29,54046;0;0,1516643;0,4179569;0,01782879;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4940001;Warning;0;3,494;Normal;0;2,28;Normal;0;0,72;Warning;0;2,846287;Normal;0;2,396487;Normal;0;0;1;True;NULL
131;2;01_Sc_CWIP_AVR_Inicio;AVR;9,466281;0,066764;20170324T133025;60,00002;0,078718;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.548,1.022,-0.070);(1.991,0.701,-0.737);(1.996,0.691,-0.734);(20.266,0.500,-20.000);0;0;0;0;0,005830928;0;0,005830928;0;29,54046;0;29,54046;0;0,1577208;0,4179569;0,03290073;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4940001;Warning;0;3,494;Normal;0;2,284;Normal;0;0,716;Warning;0;2,848297;Normal;0;2,396324;Normal;0;0;1;True;NULL
132;2;01_Sc_CWIP_AVR_Inicio;AVR;9,58296;0,116679;20170324T133025;60,00002;0,13012;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.551,1.031,-0.069);(1.984,0.716,-0.749);(1.991,0.701,-0.737);(20.266,0.500,-20.000);0;0;0;0;0,01389251;0;0,01389251;0;29,54046;0;29,54046;0;0,2057183;0,4179569;0,05438455;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,489;Warning;0;3,489;Normal;0;2,287;Normal;0;0,713;Warning;0;2,845488;Normal;0;2,391209;Normal;0;0;1;True;NULL
133;2;01_Sc_CWIP_AVR_Inicio;AVR;9,666187;0,083227;20170324T133025;60,00002;0,10476;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.553,1.046,-0.055);(1.984,0.716,-0.749);(1.984,0.716,-0.749);(20.266,0.500,-20.000);0;0;0;0;0;0;0;0;29,54046;0;29,54046;0;0,1095804;0,4179569;0,04378517;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,482;Warning;0;3,482;Normal;0;2,299;Normal;0;0,701;Warning;0;2,845523;Normal;0;2,383769;Normal;0;0;1;True;NULL
134;2;01_Sc_CWIP_AVR_Inicio;AVR;9,700306;0,034119;20170324T133025;60,00002;0,046963;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.553,1.046,-0.055);(1.977,0.730,-0.760);(1.984,0.716,-0.749);(20.266,0.500,-20.000);0;0;0;0;0,01303837;0;0,01303837;0;29,54046;0;29,54046;0;0,158421;0,2434474;0,01143302;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,482;Warning;0;3,482;Normal;0;2,299;Normal;0;0,701;Warning;0;2,845523;Normal;0;2,383769;Normal;0;0;1;True;NULL
135;2;01_Sc_CWIP_AVR_Inicio;AVR;9,783822;0,083516;20170324T133025;60,00002;0,107891;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.546,1.049,-0.015);(1.985,0.712,-0.757);(1.977,0.730,-0.760);(20.266,0.500,-20.000);0;0;0;0;0,008544005;0;0,008544005;0;29,54046;0;29,54046;0;0,2044775;0,272677;0,02941939;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,475;Warning;0;3,475;Normal;0;2,31;Normal;0;0,69;Warning;0;2,845105;Normal;0;2,376408;Normal;0;0;1;True;NULL
136;2;01_Sc_CWIP_AVR_Inicio;AVR;9,801401;0,017579;20170324T133025;60,00002;0,030433;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.545,1.028,-0.012);(2.001,0.675,-0.749);(1.985,0.712,-0.757);(20.266,0.500,-20.000);0;0;0;0;0,01788847;0;0,01788847;0;29,54046;0;29,54046;0;0,3915851;0,272677;0,008298379;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,475;Warning;0;3,475;Normal;0;2,31;Normal;0;0,69;Warning;0;2,845105;Normal;0;2,376408;Normal;0;0;1;True;NULL
137;2;01_Sc_CWIP_AVR_Inicio;AVR;9,867459;0,066058;20170324T133025;60,00002;0,077394;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.545,0.989,-0.020);(1.996,0.686,-0.754);(2.001,0.675,-0.749);(20.266,0.500,-20.000);0;0;0;0;0,007070977;0;0,007070977;0;29,54046;0;29,54046;0;0,3168484;0,9868568;0,0763768;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4989997;Warning;0;3,499;Normal;0;2,299;Normal;0;0,701;Warning;0;2,860178;Normal;0;2,400759;Normal;0;0;1;True;NULL
138;2;01_Sc_CWIP_AVR_Inicio;AVR;9,984883;0,117424;20170324T133026;60,00002;0,129192;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.541,1.004,-0.022);(2.007,0.662,-0.748);(1.996,0.686,-0.754);(20.266,0.500,-20.000);0;0;0;0;0,01252988;0;0,01252988;0;29,54046;0;29,54046;0;0,3434839;0,4996165;0,06454646;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,4940001;Warning;0;3,494;Normal;0;2,304;Normal;0;0,696;Warning;0;2,8584;Normal;0;2,395592;Normal;0;0;1;True;NULL
139;2;01_Sc_CWIP_AVR_Inicio;AVR;10,085205;0,100322;20170324T133026;60,00002;0,113535;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.542,0.982,-0.032);(2.012,0.652,-0.745);(2.007,0.662,-0.748);(20.266,0.500,-20.000);0;0;0;0;0,005831061;0;0,005831061;0;29,54046;0;29,54046;0;0,2652517;0,4996165;0,05672396;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,5049998;Warning;0;3,505;Normal;0;2,298;Normal;0;0,702;Warning;0;2,864852;Normal;0;2,40679;Normal;0;0;1;True;NULL
140;2;01_Sc_CWIP_AVR_Inicio;AVR;10,18568;0,100475;20170324T133026;60,00002;0,113341;WIP;(-1.540,1.650,-0.071);(-1.540,1.650,-0.071);(-1.544,0.973,-0.039);(2.006,0.667,-0.749);(2.012,0.652,-0.745);(20.266,0.500,-20.000);0;0;0;0;0,007211142;0;0,007211142;0;29,54046;0;29,54046;0;0,2444357;0,5383954;0,06102227;0,8;False;0;Unknown;Unknown;0;0;0,1;0,4;0,8;1,2;0,5099999;Warning;0;3,51;Normal;0;2,295;Normal;0;0,705;Warning;0;2,867659;Normal;0;2,411894;Normal;0;0;1;True;NULL
