Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra (*)
21;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,3351353;0,067545;20170323T192154;60,00006;0;Estacionario;(-0.001,1.650,0.004);(-0.001,1.650,0.004);(-0.004,1.039,0.018);(2.087,0.793,-0.884);(2.086,0.793,-0.885);(20.253,0.500,-20.000);0;0;0;0;0,001414153;0;0;0,001414153;28,46725;0;0;28,46725;0,02381487;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
22;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,4001792;0,0650439;20170323T192154;60,00004;0;Estacionario;(0.000,1.650,0.005);(-0.001,1.650,0.004);(-0.002,1.045,0.009);(2.087,0.794,-0.883);(2.087,0.793,-0.884);(20.253,0.500,-20.000);0,001413816;0;0;0,001413816;0,0009999871;0;0;0,0009999871;28,46725;0;0;28,46725;0,02539898;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
23;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,4528233;0,0526441;20170323T192154;60,00002;0;Estacionario;(0.000,1.650,0.006);(0.000,1.650,0.005);(-0.001,1.047,0.005);(2.088,0.795,-0.883);(2.087,0.794,-0.883);(20.253,0.500,-20.000);0,0009999871;0;0;0,0009999871;0,001000166;0;0;0,001000166;28,46795;0;0;28,46795;0,02666771;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
24;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,5048582;0,0520349;20170323T192154;60,00002;0;Estacionario;(0.001,1.650,0.006);(0.000,1.650,0.006);(-0.001,1.048,0.004);(2.088,0.796,-0.883);(2.088,0.795,-0.883);(20.253,0.500,-20.000);0,0009994507;0;0;0,0009994507;0;0;0;0;28,46724;0;0;28,46724;0,01420514;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
25;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,5789083;0,0740501;20170323T192154;60,00002;0;Estacionario;(0.001,1.650,0.006);(0.001,1.650,0.006);(-0.002,1.048,0.003);(2.088,0.796,-0.882);(2.088,0.796,-0.883);(20.253,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,0009999871;0;0;0,0009999871;28,46723;0;0;28,46723;0,01652261;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
26;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,6257189;0,0468106;20170323T192154;60,00002;0;Estacionario;(0.001,1.650,0.007);(0.001,1.650,0.006);(-0.003,1.048,0.002);(2.088,0.797,-0.882);(2.088,0.796,-0.882);(20.253,0.500,-20.000);0,0009999945;0;0;0,0009999945;0;0;0;0;28,46794;0;0;28,46794;0,008801132;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
27;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,6932625;0,0675436;20170323T192154;60,00002;0;Estacionario;(0.001,1.650,0.007);(0.001,1.650,0.007);(-0.003,1.048,0.003);(2.087,0.797,-0.882);(2.088,0.797,-0.882);(20.253,0.500,-20.000);0;0;0;0;0,001000166;0;0;0,001000166;28,46794;0;0;28,46794;0,0162802;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
28;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,766313;0,0730505;20170323T192154;60,00002;0;Estacionario;(0.000,1.650,0.007);(0.001,1.650,0.007);(-0.003,1.047,0.006);(2.087,0.797,-0.881);(2.087,0.797,-0.882);(20.253,0.500,-20.000);0,0009994507;0;0;0,0009994507;0,001000047;0;0;0,001000047;28,46865;0;0;28,46865;0,02180813;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
29;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,8328557;0,0665427;20170323T192154;60,00002;0;Estacionario;(0.000,1.650,0.008);(0.000,1.650,0.007);(-0.002,1.047,0.009);(2.086,0.797,-0.881);(2.087,0.797,-0.881);(20.253,0.500,-20.000);0,001000047;0;0;0,001000047;0,0009999275;0;0;0,0009999275;28,46935;0;0;28,46935;0,02475148;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
30;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,9059045;0,0730488;20170323T192154;60,00002;0;Estacionario;(-0.001,1.650,0.008);(0.000,1.650,0.008);(-0.003,1.044,0.015);(2.085,0.797,-0.881);(2.086,0.797,-0.881);(20.253,0.500,-20.000);0,0009994507;0;0;0,0009994507;0,0009999275;0;0;0,0009999275;28,47006;0;0;28,47006;0,02156832;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
31;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,9534357;0,0475312;20170323T192154;60,00002;0;Estacionario;(-0.002,1.650,0.008);(-0.001,1.650,0.008);(-0.004,1.042,0.017);(2.084,0.796,-0.881);(2.085,0.797,-0.881);(20.253,0.500,-20.000);0,0009994507;0;0;0,0009994507;0,0009999275;0;0;0,0009999275;28,47078;0;0;28,47078;0,02307939;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
32;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,0011584;0,0477227;20170323T192154;60,00002;0;Estacionario;(-0.003,1.650,0.008);(-0.002,1.650,0.008);(-0.005,1.042,0.014);(2.084,0.795,-0.881);(2.084,0.796,-0.881);(20.253,0.500,-20.000);0,0009994507;0;0;0,0009994507;0;0;0;0;28,47149;0;0;28,47149;0,01229374;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
33;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,0772089;0,0760505;20170323T192154;60,00002;0;Estacionario;(-0.003,1.650,0.008);(-0.003,1.650,0.008);(-0.005,1.042,0.013);(2.084,0.795,-0.881);(2.084,0.795,-0.881);(20.253,0.500,-20.000);0;0;0;0;0;0;0;0;28,47149;0;0;28,47149;0,006548532;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
34;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,1337463;0,0565374;20170323T192154;60,00002;0;Estacionario;(-0.003,1.650,0.008);(-0.003,1.650,0.008);(-0.004,1.042,0.014);(2.084,0.795,-0.881);(2.084,0.795,-0.881);(20.253,0.500,-20.000);0;0;0;0;0;0;0;0;28,47149;0;0;28,47149;0,003488219;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
35;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,2027928;0,0690465;20170323T192154;60,00002;0;Estacionario;(-0.003,1.650,0.008);(-0.003,1.650,0.008);(-0.005,1.041,0.016);(2.085,0.796,-0.881);(2.084,0.795,-0.881);(20.253,0.500,-20.000);0;0;0;0;0,0009999275;0;0;0,0009999275;28,47149;0;0;28,47149;0,01344897;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
36;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,2543267;0,0515339;20170323T192155;60,00002;0;Estacionario;(-0.002,1.650,0.008);(-0.003,1.650,0.008);(-0.005,1.040,0.017);(2.086,0.797,-0.881);(2.085,0.796,-0.881);(20.253,0.500,-20.000);0,000995636;0;0;0,000995636;0,0009999275;0;0;0,0009999275;28,47078;0;0;28,47078;0,02029835;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
37;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,3103657;0,056039;20170323T192155;60,00002;0;Estacionario;(-0.001,1.650,0.008);(-0.002,1.650,0.008);(-0.005,1.039,0.018);(2.087,0.797,-0.881);(2.086,0.797,-0.881);(20.253,0.500,-20.000);0,001003265;0;0;0,001003265;0,0009999275;0;0;0,0009999275;28,47006;0;0;28,47006;0,02240175;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
38;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,387915;0,0775493;20170323T192155;60,00002;0;Estacionario;(0.000,1.650,0.008);(-0.001,1.650,0.008);(-0.006,1.038,0.018);(2.087,0.797,-0.880);(2.087,0.797,-0.881);(20.253,0.500,-20.000);0,0009994507;0;0;0,0009994507;0,0009999871;0;0;0,0009999871;28,46935;0;0;28,46935;0,02049993;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
39;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,4539593;0,0660443;20170323T192155;60,00002;0;Estacionario;(0.000,1.650,0.009);(0.000,1.650,0.008);(-0.007,1.039,0.015);(2.087,0.797,-0.880);(2.087,0.797,-0.880);(20.253,0.500,-20.000);0,0009999871;0;0;0,0009999871;0;0;0;0;28,47006;0;0;28,47006;0,01091974;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
40;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,5039917;0,0500324;20170323T192155;60,00002;0;Estacionario;(0.000,1.650,0.009);(0.000,1.650,0.009);(-0.006,1.041,0.009);(2.088,0.798,-0.879);(2.087,0.797,-0.880);(20.253,0.500,-20.000);0;0;0;0;0,001414322;0;0;0,001414322;28,47006;0;0;28,47006;0,02048383;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
41;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,5830448;0,0790531;20170323T192155;60,00002;0;Estacionario;(0.001,1.650,0.010);(0.000,1.650,0.009);(-0.006,1.042,0.007);(2.087,0.798,-0.878);(2.088,0.798,-0.879);(20.253,0.500,-20.000);0,001416515;0;0;0,001416515;0,001414322;0;0;0,001414322;28,47005;0;0;28,47005;0,02730425;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
42;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,6402293;0,0571845;20170323T192155;60,00002;0;Estacionario;(0.000,1.650,0.011);(0.001,1.650,0.010);(-0.006,1.043,0.005);(2.087,0.796,-0.878);(2.087,0.798,-0.878);(20.253,0.500,-20.000);0,001416515;0;0;0,001416515;0;0;0;0;28,47146;0;0;28,47146;0,01454421;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
43;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,7092749;0,0690456;20170323T192155;60,00002;0;Estacionario;(0.000,1.650,0.011);(0.000,1.650,0.011);(-0.007,1.044,0.003);(2.086,0.795,-0.878);(2.087,0.796,-0.878);(20.253,0.500,-20.000);0;0;0;0;0,0009999275;0;0;0,0009999275;28,47146;0;0;28,47146;0,01759862;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
44;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,7838256;0,0745507;20170323T192155;60,00002;0;Estacionario;(-0.001,1.650,0.011);(0.000,1.650,0.011);(-0.007,1.043,0.002);(2.086,0.796,-0.878);(2.086,0.795,-0.878);(20.253,0.500,-20.000);0,0009994507;0;0;0,0009994507;0;0;0;0;28,47217;0;0;28,47217;0,00937429;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
45;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,8539208;0,0700952;20170323T192155;60,00002;0;Estacionario;(-0.001,1.650,0.011);(-0.001,1.650,0.011);(-0.008,1.042,0.002);(2.086,0.796,-0.878);(2.086,0.796,-0.878);(20.253,0.500,-20.000);0;0;0;0;0;0;0;0;28,47217;0;0;28,47217;0,004993421;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
46;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,9084569;0,0545361;20170323T192155;60,00002;0;Estacionario;(-0.001,1.650,0.011);(-0.001,1.650,0.011);(-0.009,1.039,0.004);(2.086,0.796,-0.878);(2.086,0.796,-0.878);(20.253,0.500,-20.000);0;0;0;0;0;0;0;0;28,47217;0;0;28,47217;0,002659855;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
47;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,9752558;0,0667989;20170323T192155;60,00002;0;Estacionario;(-0.001,1.650,0.011);(-0.001,1.650,0.011);(-0.010,1.036,0.006);(2.086,0.796,-0.878);(2.086,0.796,-0.878);(20.253,0.500,-20.000);0;0;0;0;0;0;0;0;28,47217;0;0;28,47217;0,00141683;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
48;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,0226308;0,047375;20170323T192155;60,00002;0;Estacionario;(-0.001,1.650,0.011);(-0.001,1.650,0.011);(-0.010,1.035,0.009);(2.086,0.796,-0.878);(2.086,0.796,-0.878);(20.253,0.500,-20.000);0;0;0;0;0;0;0;0;28,47217;0;0;28,47217;0,0007547058;0;0;0,8;False;1;Unknown;Unknown;0;1;False;NULL
