Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Nome Joint Vel. Real;Nome Joint Camera;Tempo;Aumento (WIP);Id;Nivel;WIP Mode;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Direito FootStates (WIP, Int);Esquerdo FootStates (WIP, Int);Direito FootTransitionEvents (WIP, Int);Esquerdo FootTransitionEvents (WIP, Int);Joelho Direito (y, Kalman);Joelho Esquerdo (y, Kalman);Vel. Virtual in Use (Estado, WIP)
2597;235,011824;CWIP;Estacionario;0;9,303981E-16;0,225;0;0,01346063;0,225;0,231731;0,225;0,01793092;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,04035194;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;1,620045E-13;False;1;0;3;0;0,1600001;-0,005;0
2598;235,111726;CWIP;Estacionario;0;4,95597E-16;0,225;0;0,009824156;0,225;0,2299126;0,225;0,01793092;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,04035194;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;8,629524E-14;False;1;0;3;0;0,1600001;-0,005;0
2599;235,14479;CWIP;Estacionario;0;2,639906E-16;0,225;0;0,007170099;0,225;0,2285854;0,225;0,01793092;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,04035194;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;4,596706E-14;False;1;0;3;0;0,1600001;-0,005;0
2600;235,213056;CWIP;Estacionario;0;1,406204E-16;0,225;0;0,005233053;0,225;0,2276168;0,225;0,01793092;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,04035194;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;2,448536E-14;False;1;0;3;0;0,16;-0,005;0
2601;235,239653;CWIP;Estacionario;0;7,490454E-17;0,225;0;0,003819311;0,225;0,2269099;0,225;0,01793092;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,04035194;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;1,304267E-14;False;1;0;3;0;0,16;-0,005;0
2602;235,323375;CWIP;Estacionario;0;3,989955E-17;0,225;0;0,0027875;0,225;0,2263939;0,225;0,01793092;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,04035194;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;6,947462E-15;False;1;0;3;0;0,16;-0,005;0
2603;235,376824;CWIP;Estacionario;0;2,125337E-17;0,225;0;0,00203444;0,225;0,2260173;0,225;0,01793092;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,04035194;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;3,700718E-15;False;1;0;3;0;0,16;-0,005;0
2604;235,460774;CWIP;Estacionario;0;1,132107E-17;0,225;0;0,001484823;0,225;0,2257425;0,225;0,01793092;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,04035194;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;1,971269E-15;False;1;0;3;0;0,16;-0,005;0
2605;235,513824;CWIP;Estacionario;0;6,030419E-18;0,225;0;0,001083689;0,225;0,2255419;0,225;0,01793092;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,04035194;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;1,05004E-15;False;1;0;3;0;0,16;-0,005;0
2606;235,598321;CWIP;Estacionario;0;3,212235E-18;0,225;0;0,0007909237;0,225;0,2253955;0,225;0,01793092;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,04035194;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;5,593267E-16;False;0;0;3;0;0,16;-0,005;0
2607;235,681564;CWIP;WIP;0;1,248812E-18;0,45;0,45;0,1221475;0,45;0,2860738;0,45;0,03586185;0,079693;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0;0;0,0502711;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;2,979376E-16;False;2;0;2;0;0,16;-0,005;0,45
2608;235,763733;CWIP;Estacionario;0;6,652071E-19;0,225;0;0,08914863;0,225;0,2695743;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,05011261;0,0502711;0;0,05011261;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;1,58703E-16;False;1;0;3;0;0,16;-0,005;0
2609;235,83124;CWIP;Estacionario;0;3,543372E-19;0,225;0;0,06506457;0,225;0,2575323;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;8,453665E-17;False;1;0;3;0;0,16;-0,005;0
2610;235,882699;CWIP;Estacionario;0;1,887455E-19;0,225;0;0,04748697;0,225;0,2487435;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;4,50303E-17;False;1;0;3;0;0,16;-0,005;0
2611;235,9632;CWIP;Estacionario;0;1,005394E-19;0,225;0;0,03465807;0,225;0,242329;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142950;1;33;03_Sc_CWIP_Passthrough;Event;2,398638E-17;False;1;0;3;0;0,16;-0,005;0
2612;235,996433;CWIP;Estacionario;0;5,355453E-20;0,225;0;0,02529498;0,225;0,2376475;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;1,277687E-17;False;1;0;3;0;0,16;-0,005;0
2613;236,047523;CWIP;Estacionario;0;2,8527E-20;0,225;0;0,01846138;0,225;0,2342307;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;6,805881E-18;False;1;0;3;0;0,16;-0,005;0
2614;236,131403;CWIP;Estacionario;0;1,519553E-20;0,225;0;0,01347393;0,225;0,231737;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;3,625302E-18;False;1;0;3;0;0,16;-0,005;0
2615;236,194402;CWIP;Estacionario;0;8,094233E-21;0,225;0;0,009833861;0,225;0,2299169;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;1,931097E-18;False;1;0;3;0;0,16;-0,005;0
2616;236,247748;CWIP;Estacionario;0;4,311571E-21;0,225;0;0,007177182;0,225;0,2285886;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;1,028641E-18;False;1;0;3;0;0,16;-0,005;0
2617;236,301529;CWIP;Estacionario;0;2,296653E-21;0,225;0;0,005238222;0,225;0,2276191;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;5,479282E-19;False;1;0;3;0;0,16;-0,005;0
2618;236,384893;CWIP;Estacionario;0;1,223363E-21;0,225;0;0,003823084;0,225;0,2269115;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;2,91866E-19;False;1;0;3;0;0,16;-0,005;0
2619;236,435128;CWIP;Estacionario;0;6,51651E-22;0,225;0;0,002790254;0,225;0,2263951;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;1,554688E-19;False;1;0;3;0;0,16;-0,005;0
2620;236,518618;CWIP;Estacionario;0;3,471162E-22;0,225;0;0,002036449;0,225;0,2260182;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;8,281388E-20;False;1;0;3;0;0,16;-0,005;0
2621;236,569888;CWIP;Estacionario;0;1,848991E-22;0,225;0;0,00148629;0,225;0,2257431;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;4,411263E-20;False;1;0;3;0;0,16;-0,005;0
2622;236,653609;CWIP;Estacionario;0;9,849054E-23;0,225;0;0,001084759;0,225;0,2255424;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;2,349756E-20;False;1;0;3;0;0,16;-0,005;0
2623;236,737714;CWIP;Estacionario;0;5,246315E-23;0,225;0;0,000791705;0,225;0,2253958;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;1,251649E-20;False;1;0;3;0;0,16;-0,005;0
2624;236,788546;CWIP;Estacionario;0;2,794565E-23;0,225;0;0,000577821;0,225;0,2252889;0,225;0,01782563;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,0502711;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;6,667185E-21;False;0;0;3;0;0,16;-0,005;0
2625;236,864447;CWIP;WIP;0;1,086435E-23;0,45;0,45;0,121992;0,45;0,285996;0,45;0,03565125;0,079225;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0;0;0,05011261;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;3,551422E-21;False;2;0;2;0;0,16;-0,005;0,45
2626;236,935558;CWIP;Estacionario;0;5,787137E-24;0,225;0;0,08903511;0,225;0,2695175;0,225;0,01292625;0,05745;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,03514889;0,05011261;0;0,03514889;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142951;1;33;03_Sc_CWIP_Passthrough;Event;1,891743E-21;False;1;0;3;0;0,16;-0,005;0
2627;237,004245;CWIP;Estacionario;0;3,082646E-24;0,225;0;0,06498172;0,225;0,2574908;0,225;0,01292625;0,05745;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,05011261;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142952;1;33;03_Sc_CWIP_Passthrough;Event;1,007678E-21;False;1;0;3;0;0,16;-0,005;0
2628;237,15575;CWIP;Estacionario;0;1,642039E-24;0,225;0;0,04742651;0,225;0,2487133;0,225;0,01292625;0,05745;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,05011261;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142952;1;33;03_Sc_CWIP_Passthrough;Event;5,367621E-22;False;1;0;3;0;0,16;-0,005;0
2629;237,254446;CWIP;Estacionario;0;8,746681E-25;0,225;0;0,03461394;0,225;0,242307;0,225;0,01292625;0,05745;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,05011261;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142952;1;33;03_Sc_CWIP_Passthrough;Event;2,859181E-22;False;1;0;3;0;0,16;-0,005;0
2630;237,283858;CWIP;Estacionario;0;4,659112E-25;0,225;0;0,02526277;0,225;0,2376314;0,225;0,01292625;0,05745;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,05011261;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142952;1;33;03_Sc_CWIP_Passthrough;Event;1,523006E-22;False;1;0;3;0;0,16;-0,005;0
2631;237,322909;CWIP;Estacionario;0;2,481778E-25;0,225;0;0,01843788;0,225;0,2342189;0,225;0,01292625;0,05745;( 0.311f, 0.430f );( 0.481f, 1.220f, 0.571f );0,16;-0,005;0,165;0;0,165;0,06961566;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0,05011261;0;0;1,77603;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142952;1;33;03_Sc_CWIP_Passthrough;Event;8,112623E-23;False;1;0;3;0;0,16;-0,005;0
