10;1,049148;CWIP;Estacionario;0,03419629;0,05526838;0,2315789;0,01315782;0,0198622;0,2315789;0,2314067;0,2315789;0;0;( -0.145f, 0.428f );( -0.072f, 1.369f, 0.386f );0,213;0,272;0;0,05900002;0,05900002;0,0241304;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,005100064;0;0;0,005100064;1,821754;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154018;1;1;03_Sc_CWIP_Passthrough;Event;0,05526838;True;0;1;0;3;0,2116201;0,2660753;0
11;1,166639;CWIP;Estacionario;0,08252958;0,04571243;0,2315789;0;0,01449299;0,2315789;0,2314533;0,2315789;0;0;( -0.144f, 0.427f );( -0.076f, 1.368f, 0.391f );0,211;0,272;0;0,06100002;0,06100002;0,02488107;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;MAX_REACHED;0;0;0;0,0009994507;0;0;0,0009994507;1,823205;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,04571243;True;0;0;0;3;0,2114524;0,2676769;0
12;1,283599;CWIP;Estacionario;0;0,02434972;0,45;0,45;0,1321867;0,45;0,2905144;0,45;0;0;( -0.144f, 0.427f );( -0.076f, 1.368f, 0.391f );0,211;0,272;0;0,06100002;0,06100002;0,02528094;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;0;0;0;0,001413837;0;0;0,001413837;1,823205;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,02434972;True;0;2;0;2;0,2113302;0,2688452;0
13;1,367067;CWIP;Estacionario;0,03381012;0,01963682;0,2309525;0,01190496;0,09968611;0,2309525;0,2744206;0,2309525;0;0;( -0.145f, 0.427f );( -0.076f, 1.368f, 0.393f );0,211;0,271;0;0,06;0,06;0,02529676;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;3,814697E-06;0;0;3,814697E-06;1,820325;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,01963682;True;0;1;0;3;0,2112409;0,2694274;0
14;1,396034;CWIP;Estacionario;0;0,01045998;0,2309525;0,01190496;0,07596927;0,2309525;0,2626763;0,2309525;0;0;( -0.145f, 0.427f );( -0.076f, 1.368f, 0.393f );0,211;0,271;0;0,06;0,06;0,02530518;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,001003265;0;0;0,001003265;1,818796;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,01045998;True;0;1;0;3;0,2111759;0,2698523;0
15;1,479825;CWIP;Estacionario;0,03996491;0,01345169;0,2309525;0,01190496;0,05866104;0,2309525;0,2541055;0,2309525;0;0;( -0.146f, 0.427f );( -0.076f, 1.368f, 0.393f );0,211;0,271;0;0,06;0,06;0,02530967;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,816819;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,01345169;True;0;1;0;3;0,2111283;0,2701624;0
16;1,584429;CWIP;Estacionario;0,0342619;0,01392082;0,2309525;0,01190496;0,04602926;0,2309525;0,2478504;0,2309525;0;0;( -0.147f, 0.427f );( -0.074f, 1.368f, 0.392f );0,211;0,27;0;0,05900002;0,05900002;0,02511489;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,0009994507;0;0;0,0009994507;1,812891;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,01392082;True;0;1;0;3;0,2110937;0,2701185;0
17;1,668255;CWIP;Estacionario;0;0,007415231;0,2309525;0,01190496;0,03681024;0,2309525;0,2432853;0,2309525;0;0;( -0.147f, 0.427f );( -0.074f, 1.368f, 0.392f );0,211;0,27;0;0,05900002;0,05900002;0,02501114;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,0009994507;0;0;0,0009994507;1,812891;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,007415231;True;0;1;0;3;0,2110684;0,2700865;0
18;1,75212;CWIP;Estacionario;0,05726732;0,01524139;0,2309525;0,01190496;0,03008187;0,2309525;0,2399534;0,2309525;0;0;( -0.148f, 0.427f );( -0.072f, 1.368f, 0.391f );0,212;0,27;0;0,05800001;0,05800001;0,0247587;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,809313;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,01524139;True;0;1;0;3;0,21132;0,2700631;0
19;1,78558;CWIP;Estacionario;0;0,00811866;0,2309525;0,01190496;0,02517125;0,2309525;0,2375218;0,2309525;0;0;( -0.148f, 0.427f );( -0.072f, 1.369f, 0.391f );0,212;0,27;0;0,05800001;0,05800001;0,02462424;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0,0009994507;0;0;0,0009994507;1,808763;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,00811866;True;0;1;0;3;0,2115037;0,2700461;0
20;1,898424;CWIP;Estacionario;0;0,004324583;0,2309525;0,01190496;0,02158727;0,2309525;0,235747;0,2309525;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.391f );0,212;0,27;0;0,05800001;0,05800001;0,02455261;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,807619;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,004324583;True;0;1;0;3;0,2116378;0,2700336;0
21;1,969799;CWIP;Estacionario;0;0,002303584;0,2309525;0,01190496;0,01897153;0,2309525;0,2344517;0,2309525;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,27;0;0,05800001;0,05800001;0,02451446;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,807726;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154019;1;1;03_Sc_CWIP_Passthrough;Event;0,002303584;True;0;1;0;3;0,2117357;0,2700245;0
22;2,099543;CWIP;Estacionario;0;0,001227055;0,2309525;0,01190496;0,01706245;0,2309525;0,2335064;0,2309525;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,27;0;0,05800001;0,05800001;0,02449413;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,807793;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;0,001227055;True;0;1;0;3;0,2118071;0,2700179;0
23;2,204458;CWIP;Estacionario;0;0,0006536175;0,2309525;0,01190496;0,01566913;0,2309525;0,2328164;0,2309525;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.389f );0,212;0,27;0;0,05800001;0,05800001;0,02448331;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,809997;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;0,0006536175;True;0;1;0;3;0,2118592;0,2700131;0
24;2,288133;CWIP;Estacionario;0;0,0003481637;0,2309525;0,01190496;0,01465221;0,2309525;0,2323129;0,2309525;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.389f );0,212;0,27;0;0,05800001;0,05800001;0,02447754;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,809997;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;0,0003481637;True;0;1;0;3;0,2118972;0,2700095;0
25;2,40517;CWIP;Estacionario;0;0,0001854571;0,2309525;0;0,01069383;0,2309525;0,2319454;0,2309525;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.389f );0,212;0,271;0;0,059;0,059;0,02467164;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810607;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;0,0001854571;True;0;0;0;3;0,211925;0,2702771;0
26;2,488926;CWIP;Estacionario;0;9,878777E-05;0,45;0,45;0,1293751;0,45;0,2908542;0,45;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.389f );0,212;0,271;0;0,059;0,059;0,02477503;ON_THE_FLOOR;RAISED_UP;RESTING_DOWN;ELEVATING;0;0;0;0;0;0;0;1,810607;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;9,878777E-05;True;0;2;0;2;0,2119453;0,2704724;0
27;2,601885;CWIP;Estacionario;0;5,262148E-05;0,225;0;0,09442363;0,225;0,2730632;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,0248301;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810451;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;5,262148E-05;True;0;1;0;3;0,21196;0,270615;0
28;2,708089;CWIP;Estacionario;0;2,802998E-05;0,225;0;0,0689145;0,225;0,2600787;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02485944;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810451;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;2,802998E-05;True;0;1;0;3;0,2119708;0,270719;0
29;2,791502;CWIP;Estacionario;0;1,493079E-05;0,225;0;0,05029682;0,225;0,2506019;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02487506;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,811084;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;1,493079E-05;True;0;1;0;3;0,2119787;0,2707949;0
30;2,874359;CWIP;Estacionario;0;7,953211E-06;0,225;0;0,03670882;0,225;0,2436854;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02488339;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,811084;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;7,953211E-06;True;0;1;0;3;0,2119845;0,2708503;0
31;2,991226;CWIP;Estacionario;0;4,236453E-06;0,225;0;0,0267917;0,225;0,2386374;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02488782;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,811084;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;4,236453E-06;True;0;1;0;3;0,2119887;0,2708907;0
32;3,020379;CWIP;Estacionario;0;2,25664E-06;0,225;0;0,01955376;0,225;0,2349532;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489018;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810628;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154020;1;1;03_Sc_CWIP_Passthrough;Event;2,25664E-06;True;0;1;0;3;0,2119917;0,2709202;0
34;3,141754;CWIP;Estacionario;0;6,402976E-07;0,225;0;0,01041574;0,225;0,2303018;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489211;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;3,814697E-06;0;0;3,814697E-06;1,810628;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154021;1;1;03_Sc_CWIP_Passthrough;Event;6,402976E-07;True;0;1;0;3;0,2119956;0,2709575;0
35;3,208964;CWIP;Estacionario;0;3,410686E-07;0,225;0;0,007601862;0,225;0,2288695;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489247;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;3,814697E-06;0;0;3,814697E-06;1,810628;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154021;1;1;03_Sc_CWIP_Passthrough;Event;3,410686E-07;True;0;1;0;3;0,2119968;0,270969;0
36;3,309492;CWIP;Estacionario;0;1,816776E-07;0,225;0;0,005548172;0,225;0,2278241;0,225;0;0;( -0.148f, 0.427f );( -0.071f, 1.369f, 0.390f );0,212;0,271;0;0,059;0,059;0,02489266;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;0;0;0;0;0;0;0;1,810628;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T154021;1;1;03_Sc_CWIP_Passthrough;Event;1,816776E-07;True;0;1;0;3;0,2119976;0,2709774;0
