Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Nome Joint Vel. Real;Nome Joint Camera;Tempo;Aumento (WIP);Id;Nivel;WIP Mode;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Direito FootStates (WIP, Int);Esquerdo FootStates (WIP, Int);Direito FootTransitionEvents (WIP, Int);Esquerdo FootTransitionEvents (WIP, Int);Joelho Direito (y, Kalman);Joelho Esquerdo (y, Kalman);Vel. Virtual in Use (Estado, WIP)
14;1,225442;CWIP;Direct;0;2,43885;0;0;0,2261094;0,5570313;0,2261094;0;0;0;( 0.258f, -0.347f );( 0.309f, 1.092f, -0.345f );0,185;0,138;0;0;0;0,0002783228;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,07690299;1,493741;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134559;1;1;03_Sc_CWIP_Passthrough;Event;2,43885;True;0;0;0;0;0,1638824;0,1202457;0
15;1,339549;CWIP;Direct;2,523789;2,461797;0;0;0,2261094;0,5570313;0,2261094;0;0;0;( 0.235f, -0.408f );( 0.273f, 1.099f, -0.411f );0,206;0,141;0;0;0;0,0002031302;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;3,814697E-06;1,485815;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134559;1;1;03_Sc_CWIP_Passthrough;Event;2,461797;True;0;0;0;0;0,1752613;0,1258529;0
16;1,454327;CWIP;Direct;0,9160114;2,044188;0;0;0,2261094;0,5570313;0,2261094;0;0;0;( 0.219f, -0.427f );( 0.252f, 1.102f, -0.432f );0,215;0,121;0;0;0;0,0001482525;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,06519294;1,488994;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134559;1;1;03_Sc_CWIP_Passthrough;Event;2,044188;True;0;0;0;0;0,1859973;0,1245418;0
17;1,560565;CWIP;Direct;2,167325;2,077454;0;0;0,2261094;0,5570313;0,2261094;0;0;0;( 0.151f, -0.447f );( 0.187f, 1.108f, -0.449f );0,238;0,131;0;0;0;0,0001082009;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,02483873;1,492848;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134559;1;1;03_Sc_CWIP_Passthrough;Event;2,077454;True;0;0;0;0;0,2000463;0,1262866;0
18;1,641272;CWIP;Direct;0;1,516215;0;0;0,2261094;0,5570313;0,2261094;0;0;0;( 0.151f, -0.447f );( 0.187f, 1.108f, -0.449f );0,238;0,131;0;0;0;7,896964E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,07088083;1,492848;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134600;1;1;03_Sc_CWIP_Passthrough;Event;1,516215;True;0;0;0;0;0,2102998;0,1275599;0
19;1,759234;CWIP;Direct;1,870945;1,612048;0;0;0,2261094;0,5570313;0,2261094;0;0;0;( 0.093f, -0.443f );( 0.137f, 1.117f, -0.438f );0,244;0,155;0;0;0;5,763545E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,494293;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134600;1;1;03_Sc_CWIP_Passthrough;Event;1,612048;True;0;0;0;0;0,2194042;0,1349731;0
20;1,843707;CWIP;Direct;0,8051724;1,394065;0;0;0,2261094;0,5570313;0,2261094;0;0;0;( 0.068f, -0.440f );( 0.113f, 1.121f, -0.431f );0,245;0,167;0;0;0;4,206486E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,05813655;1,494156;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134600;1;1;03_Sc_CWIP_Passthrough;Event;1,394065;True;0;0;0;0;0,2263191;0,1436254;0
21;1,872917;CWIP;Direct;0,8547994;1,248379;0;0;0,2261094;0,5570313;0,2261094;0;0;0;( 0.048f, -0.438f );( 0.094f, 1.125f, -0.425f );0,246;0,184;0;0;0;3,070077E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,02518087;1,493683;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134600;1;1;03_Sc_CWIP_Passthrough;Event;1,248379;True;0;0;0;0;0,231636;0,1545328;0
22;1,956316;CWIP;Direct;0,5865806;1,06959;0;0;0,2261094;0,5570313;0,2261094;0;0;0;( 0.032f, -0.436f );( 0.080f, 1.128f, -0.420f );0,246;0,202;0;0;0;2,240676E-05;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0,02010021;1,494761;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134600;1;1;03_Sc_CWIP_Passthrough;Event;1,06959;True;0;0;0;0;0,2355165;0,1673564;0
25;2,241131;CWIP;Direct;1,817174;0,8858594;0;0;0,1411009;0,5570313;0,3505233;0;0;0;( 0.022f, -0.462f );( 0.078f, 1.132f, -0.439f );0,251;0,217;0;0;0;0,003747877;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,488457;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134600;1;1;03_Sc_CWIP_Passthrough;Event;0,8858594;True;0;0;0;0;0,2436162;0,1990645;0
26;2,34496;CWIP;Estacionario;0;0,4718724;0,5570313;0;0,09559934;0,5570313;0,4171171;0,5570313;0;0;( 0.022f, -0.462f );( 0.078f, 1.132f, -0.439f );0,251;0,217;0,03399999;0;0,03399999;0,00870023;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,02334493;0;0;0,02334493;1,488457;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134600;1;1;03_Sc_CWIP_Passthrough;Event;0,4718724;True;0;0;0;0;0,245611;0,2039099;0
27;2,464126;CWIP;Estacionario;0,7600762;0,4012188;0,4856771;0,45;0,2008564;0,4856771;0,4374794;0,4856771;0;0;( 0.034f, -0.480f );( 0.100f, 1.132f, -0.459f );0,252;0,209;0,043;0;0,043;0,01311276;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0;0;0;0;1,487005;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134600;1;1;03_Sc_CWIP_Passthrough;Event;0,4012188;True;2;0;2;0;0,247337;0,205285;0
28;2,576157;CWIP;Estacionario;0,587613;0,3295788;0,4856771;0,45;0,2716582;0,4856771;0,4511763;0,4856771;0;0;( 0.044f, -0.492f );( 0.120f, 1.133f, -0.476f );0,26;0,202;0,05799998;0;0,05799998;0,01842076;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0,02163386;0;0;0,02163386;1,487628;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,3295788;True;2;0;2;0;0,250758;0,2043975;0
29;2,660151;CWIP;Estacionario;0;0,1755574;0,3729502;0,07614206;0,2173925;0,3729502;0,4294645;0,3729502;0;0;( 0.044f, -0.492f );( 0.120f, 1.133f, -0.476f );0,26;0,202;0,05799998;0;0,05799998;0,02124819;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,01562189;0;0;0,01562189;1,487628;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,1755574;True;1;0;3;0;0,2532548;0,2037498;0
30;2,682324;CWIP;Estacionario;0,5934982;0,2105356;0,3729502;0,07614206;0,1786794;0,3729502;0,4139754;0,3729502;0;0;( 0.052f, -0.499f );( 0.136f, 1.137f, -0.485f );0,268;0,197;0,07100001;0;0,07100001;0,02531751;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,493096;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,2105356;True;1;0;3;0;0,2572383;0,2019263;0
31;2,763879;CWIP;Estacionario;0,213257;0,1541947;0,3729502;0,07614206;0,1507649;0,3729502;0,4028068;0,3729502;0;0;( 0.055f, -0.501f );( 0.142f, 1.142f, -0.488f );0,272;0,194;0,07800001;0;0,07800001;0,02886534;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,01063258;0;0;0,01063258;1,493816;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,1541947;True;1;0;3;0;0,2612263;0,199785;0
32;2,881008;CWIP;Estacionario;0,2510346;0,1316321;0,3729502;0,07614206;0,1305225;0,3729502;0,3947078;0,3729502;0;0;( 0.061f, -0.503f );( 0.152f, 1.153f, -0.490f );0,276;0,186;0,08999999;0;0,08999999;0,03312122;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,00360734;0;0;0,00360734;1,49861;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,1316321;True;1;0;3;0;0,2652175;0,1960609;0
33;2,99584;CWIP;Estacionario;0;0,07011675;0,3729502;0,07614206;0,1157993;0,3729502;0,388817;0,3729502;0;0;( 0.061f, -0.503f );( 0.152f, 1.153f, -0.490f );0,276;0,186;0,08999999;0;0,08999999;0,03538821;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,006321722;0;0;0,006321722;1,49861;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,07011675;True;1;0;3;0;0,2681305;0,1933429;0
34;3,078735;CWIP;Estacionario;0,1812568;0,07308796;0,3729502;0,07614206;0,1050732;0,3729502;0,3845255;0,3729502;0;0;( 0.065f, -0.501f );( 0.158f, 1.161f, -0.484f );0,264;0,183;0,081;0;0,081;0,03482122;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0;0;0;1,512727;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,07308796;True;1;0;3;0;0,2670146;0,1905487;0
35;3,162465;CWIP;Estacionario;0;0,03893191;0,3729502;0,07614206;0,09725243;0,3729502;0,3813964;0,3729502;0;0;( 0.065f, -0.501f );( 0.158f, 1.161f, -0.484f );0,264;0,183;0,081;0;0,081;0,03451921;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,004469919;0;0;0,004469919;1,512727;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,03893191;True;1;0;3;0;0,2662002;0,1885094;0
36;3,266701;CWIP;Estacionario;0,05689827;0,03195667;0,3729502;0,07614206;0,09154745;0,3729502;0,3791139;0,3729502;0;0;( 0.065f, -0.500f );( 0.157f, 1.165f, -0.480f );0,252;0,187;0,065;0;0,065;0,03120358;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,520155;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,03195667;True;1;0;3;0;0,2623639;0,1881016;0
37;3,383771;CWIP;Estacionario;0,1005227;0,03684266;0,3729502;0,07614206;0,08738486;0,3729502;0,3774484;0,3729502;0;0;( 0.063f, -0.502f );( 0.149f, 1.166f, -0.477f );0,245;0,181;0,06400001;0;0,06400001;0,02924027;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,0009999945;0;0;0,0009999945;1,503998;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,03684266;True;1;0;3;0;0,2576729;0,1861831;0
38;3,497994;CWIP;Estacionario;0,1474471;0,04869747;0,3729502;0,07614206;0,08434726;0,3729502;0,3762331;0,3729502;0;0;( 0.062f, -0.505f );( 0.143f, 1.165f, -0.476f );0,254;0,176;0,07800001;0;0,07800001;0,03095488;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,002824937;0;0;0,002824937;1,465073;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134601;1;1;03_Sc_CWIP_Passthrough;Event;0,04869747;True;1;0;3;0;0,2566807;0,183432;0
39;3,602137;CWIP;Estacionario;0;0,02593978;0,3729502;0,07614206;0,08213046;0,3729502;0,3753461;0,3729502;0;0;( 0.062f, -0.505f );( 0.143f, 1.165f, -0.476f );0,254;0,176;0,07800001;0;0,07800001;0,0318682;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,003162124;0;0;0,003162124;1,465073;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134602;1;1;03_Sc_CWIP_Passthrough;Event;0,02593978;True;1;0;3;0;0,2559565;0,1814242;0
40;3,68767;CWIP;Estacionario;0,455681;0,1036648;0,3729502;0;0,05994182;0,3729502;0,3746988;0,3729502;0;0;( 0.059f, -0.513f );( 0.134f, 1.162f, -0.478f );0,3;0,175;0,125;0;0,125;0,04162178;ON_THE_FLOOR;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,422789;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134602;1;1;03_Sc_CWIP_Passthrough;Event;0,1036648;True;0;0;3;0;0,2678551;0,1796887;0
41;3,805354;CWIP;Estacionario;0;0,05521936;0,45;0,45;0,1653199;0,45;0,3950422;0,45;0;0;( 0.059f, -0.513f );( 0.134f, 1.162f, -0.478f );0,3;0,175;0,125;0;0,125;0,04681724;RAISED_UP;ON_THE_FLOOR;ELEVATING;RESTING_DOWN;0;0;0;0,00854478;0;0;0,00854478;1,422789;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134602;1;1;03_Sc_CWIP_Passthrough;Event;0,05521936;True;2;0;2;0;0,2765393;0,178422;0
42;3,888609;CWIP;Estacionario;0,4123292;0,1107135;0,2488094;0,04761879;0,133522;0,2488094;0,3555362;0,2488094;0;0;( 0.060f, -0.521f );( 0.133f, 1.163f, -0.486f );0,306;0,177;0,129;0;0,129;0,05037339;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,433984;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134602;1;1;03_Sc_CWIP_Passthrough;Event;0,1107135;True;1;0;3;0;0,2844982;0,1780378;0
43;4,004473;CWIP;Estacionario;0,2852361;0,1152145;0,2488094;0,04761879;0,1103146;0,2488094;0,3267032;0,2488094;0;0;( 0.062f, -0.528f );( 0.133f, 1.164f, -0.497f );0,299;0,185;0,114;0;0,114;0,04931008;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,008062176;0;0;0,008062176;1,42353;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134602;1;1;03_Sc_CWIP_Passthrough;Event;0,1152145;True;1;0;3;0;0,288416;0,1799187;0
44;4,117643;CWIP;Estacionario;0,1606093;0,09303916;0,2488094;0,04761879;0,09337692;0,2488094;0,3056597;0,2488094;0;0;( 0.065f, -0.531f );( 0.133f, 1.163f, -0.507f );0,292;0,186;0,106;0;0,106;0,04716631;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,007280893;0;0;0,007280893;1,426627;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134602;1;1;03_Sc_CWIP_Passthrough;Event;0,09303916;True;1;0;3;0;0,2893842;0,1815616;0
45;4,201437;CWIP;Estacionario;0;0,04955935;0,2488094;0,04761879;0,08101507;0,2488094;0,2903012;0,2488094;0;0;( 0.065f, -0.531f );( 0.133f, 1.163f, -0.507f );0,292;0,186;0,106;0;0,106;0,04602438;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,004241491;0;0;0,004241491;1,426627;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134602;1;1;03_Sc_CWIP_Passthrough;Event;0,04955935;True;1;0;3;0;0,2900909;0,1827607;0
46;4,305379;CWIP;Estacionario;0,3693753;0,09922928;0,2488094;0,04761879;0,07199285;0,2488094;0,2790919;0,2488094;0;0;( 0.069f, -0.536f );( 0.133f, 1.158f, -0.521f );0,275;0,182;0,09300001;0;0,09300001;0,04285288;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;3,814697E-06;0;0;3,814697E-06;1,413953;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134602;1;1;03_Sc_CWIP_Passthrough;Event;0,09922928;True;1;0;3;0;0,286014;0,1825552;0
47;4,423325;CWIP;Estacionario;0,2286176;0,09793361;0,2488094;0,04761879;0,06540804;0,2488094;0,2709109;0,2488094;0;0;( 0.073f, -0.541f );( 0.127f, 1.149f, -0.535f );0,274;0,183;0,09099999;0;0,09099999;0,04076916;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,006404131;0;0;0,006404131;1,405026;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134602;1;1;03_Sc_CWIP_Passthrough;Event;0,09793361;True;1;0;3;0;0,2827683;0,1826753;0
48;4,506143;CWIP;Estacionario;0;0,05216648;0,2488094;0,04761879;0,06060217;0,2488094;0,2649401;0,2488094;0;0;( 0.073f, -0.541f );( 0.127f, 1.149f, -0.535f );0,274;0,183;0,09099999;0;0,09099999;0,03965922;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,006404131;0;0;0,006404131;1,405026;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134602;1;1;03_Sc_CWIP_Passthrough;Event;0,05216648;True;1;0;3;0;0,2803995;0,1827631;0
49;4,620271;CWIP;Estacionario;0,1024267;0,04798329;0,2488094;0,04761879;0,05709463;0,2488094;0,2605822;0,2488094;0;0;( 0.075f, -0.543f );( 0.120f, 1.141f, -0.542f );0,287;0,181;0,106;0;0,106;0,04202557;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0;0;0;0;1,438331;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134603;1;1;03_Sc_CWIP_Passthrough;Event;0,04798329;True;1;0;3;0;0,2821827;0,1822868;0
50;4,72424;CWIP;Estacionario;0,1339543;0,05197137;0,2488094;0,04761879;0,05453467;0,2488094;0,2574017;0,2488094;0;0;( 0.074f, -0.545f );( 0.114f, 1.132f, -0.546f );0,292;0,179;0,113;0;0,113;0,04466626;RAISED_DOWN;ON_THE_FLOOR;MAX_REACHED;RESTING_DOWN;0;0;0;0,002827885;0;0;0,002827885;1,456231;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T134603;1;1;03_Sc_CWIP_Passthrough;Event;0,05197137;True;1;0;3;0;0,2848349;0,1813988;0
