Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Nome Joint Vel. Real;Nome Joint Camera;Tempo;Aumento (WIP);Id;Nivel;WIP Mode;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Direito FootStates (WIP, Int);Esquerdo FootStates (WIP, Int);Direito FootTransitionEvents (WIP, Int);Esquerdo FootTransitionEvents (WIP, Int);Joelho Direito (y, Kalman);Joelho Esquerdo (y, Kalman);Vel. Virtual in Use (Estado, WIP)
2781;229,210502;CWIP;WIP;0,1698024;0,03217351;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,057761;0,19832;( -0.099f, -0.016f );( -0.033f, 1.167f, 0.036f );0,044;0,25;0;0,206;0,206;0,08684159;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,1996311;0,1996311;1,710394;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,05194598;False;0;1;0;3;0,03836179;0,2411722;0,2912515
2782;229,277282;CWIP;WIP;0;0,01250801;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01820788;0,062516;( -0.099f, -0.016f );( -0.033f, 1.167f, 0.036f );0,044;0,25;0;0,206;0,206;0,08687548;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02723099;0,02723099;1,710394;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,02767017;False;0;1;0;3;0,03988499;0,2435571;0,2912515
2783;229,370908;CWIP;WIP;0,05214922;0,01236722;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01761344;0,060475;( -0.096f, -0.017f );( -0.033f, 1.165f, 0.035f );0,042;0,241;0;0,199;0,199;0,08551332;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02703544;0,02703544;1,714441;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,02502148;False;0;1;0;3;0,04045637;0,2428662;0,2912515
2784;229,444507;CWIP;WIP;0,03269583;0,009513053;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,02948659;0,101241;( -0.095f, -0.017f );( -0.032f, 1.164f, 0.033f );0,04;0,24;0;0,2;0,2;0,08498491;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,04778677;0,04778677;1,716292;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,01977494;False;0;1;0;3;0,04033308;0,2420919;0,2912515
2786;229,579064;CWIP;WIP;0,04260578;0,007568973;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01877611;0,064467;( -0.094f, -0.018f );( -0.030f, 1.162f, 0.031f );0,037;0,234;0;0,197;0,197;0,08385697;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,01877605;0,01877605;1,719261;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,01401159;False;0;1;0;3;0,03897261;0,2389019;0,2912515
2787;229,612269;CWIP;WIP;0;0,002942569;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01009419;0,034658;( -0.094f, -0.018f );( -0.029f, 1.162f, 0.030f );0,037;0,235;0;0,198;0,198;0,08370828;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,01009412;0,01009412;1,723633;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,007463581;False;0;1;0;3;0,0384397;0,2378477;0,2912515
2788;229,726298;CWIP;WIP;0,06848142;0,01099877;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,03480659;0,119507;( -0.093f, -0.019f );( -0.028f, 1.162f, 0.029f );0,036;0,231;0;0,195;0,195;0,08303756;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,06060235;0,06060235;1,722407;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,01747825;False;0;1;0;3;0,0377806;0,2359978;0,2912515
2789;229,789312;CWIP;WIP;0,01729958;0,006765451;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,006598594;0,022656;( -0.092f, -0.019f );( -0.027f, 1.161f, 0.028f );0,036;0,214;0;0,178;0,178;0,07932837;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,00659889;0,00659889;1,719799;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,01272116;False;0;1;0;3;0,03729956;0,2300549;0,2912515
2790;229,863121;CWIP;WIP;0,03262756;0,007325443;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,02872847;0,098638;( -0.091f, -0.019f );( -0.028f, 1.162f, 0.028f );0,037;0,191;0;0,154;0,154;0,07262046;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,04603159;0,04603159;1,71844;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,01320944;False;0;1;0;3;0,03721863;0,219504;0,2912515
2791;229,893551;CWIP;WIP;0,03853989;0,008393962;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,009388492;0,032235;( -0.090f, -0.019f );( -0.029f, 1.163f, 0.029f );0,037;0,176;0;0,139;0,139;0,06608976;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,009388233;0,009388233;1,717206;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,01463528;False;0;1;0;3;0,03715957;0,2077511;0,2912515
2792;229,966724;CWIP;WIP;0,02984184;0,007557678;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01833807;0,062963;( -0.090f, -0.020f );( -0.030f, 1.164f, 0.030f );0,037;0,157;0;0,12;0,12;0,05886479;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02654281;0,02654281;1,715982;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,01367977;False;0;1;0;3;0,03711646;0,1940404;0,2912515
2793;230,061007;CWIP;WIP;0;0,002938178;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,02835799;0,097366;( -0.090f, -0.020f );( -0.032f, 1.166f, 0.032f );0,037;0,143;0;0,106;0,106;0,05225584;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,05747711;0,05747711;1,715786;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,007286832;False;0;1;0;3;0,037085;0,1802515;0,2912515
2794;230,131591;CWIP;WIP;0,03371185;0,005993559;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01888504;0,064841;( -0.091f, -0.020f );( -0.034f, 1.167f, 0.035f );0,037;0,134;0;0,097;0,097;0,04696089;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02737628;0,02737628;1,716416;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141959;1;11;03_Sc_CWIP_Passthrough;Event;0,01052852;False;0;1;0;3;0,03706203;0,1677564;0,2912515
2795;230,194922;CWIP;WIP;0,03649103;0,007581328;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,0183238;0,062914;( -0.091f, -0.021f );( -0.035f, 1.168f, 0.036f );0,036;0,13;0;0,094;0,094;0,0435489;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02741957;0,02741957;1,717876;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,01280325;False;0;1;0;3;0,03677512;0,1575563;0,2912515
2796;230,286818;CWIP;WIP;0;0,002947373;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01974481;0,067793;( -0.091f, -0.021f );( -0.037f, 1.170f, 0.038f );0,037;0,122;0;0,085;0,085;0,03995688;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02819795;0,02819795;1,717173;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,006819932;False;0;1;0;3;0,03683587;0,1479505;0,2912515
2798;230,365547;CWIP;WIP;0,04891598;0,008850357;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01235052;0,042405;( -0.090f, -0.023f );( -0.039f, 1.171f, 0.041f );0,039;0,123;0;0,08400001;0,08400001;0,03651207;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,0123518;0,0123518;1,720678;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,01414372;False;0;1;0;3;0,03765006;0,1356989;0,2912515
2799;230,466654;CWIP;WIP;0,04507745;0,009927585;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,02795811;0,095993;( -0.089f, -0.024f );( -0.040f, 1.172f, 0.043f );0,039;0,126;0;0,087;0,087;0,0366029;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,054138;0,054138;1,723371;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,01642197;False;0;1;0;3;0,03801475;0,1330787;0,2912515
2800;230,499471;CWIP;WIP;0,07909978;0,01524235;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,009584505;0,032908;( -0.087f, -0.025f );( -0.040f, 1.172f, 0.043f );0,039;0,127;0;0,088;0,088;0,03684846;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,009584535;0,009584535;1,724094;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,02434377;False;0;1;0;3;0,03828092;0,1314365;0,2912515
2801;230,566583;CWIP;WIP;0,04627044;0,01258426;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01808584;0,062097;( -0.086f, -0.026f );( -0.040f, 1.173f, 0.044f );0,038;0,169;0;0,131;0,131;0,04545765;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02679086;0,02679086;1,727706;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,02209047;False;0;1;0;3;0,03820503;0,1415845;0,2912515
2802;230,667139;CWIP;WIP;0,04529982;0,0114112;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,0283944;0,097491;( -0.085f, -0.027f );( -0.040f, 1.173f, 0.044f );0,036;0,204;0;0,168;0,168;0,05733888;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,05534426;0,05534426;1,727657;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,02069882;False;0;1;0;3;0,03760933;0,1584464;0,2912515
2804;230,80089;CWIP;WIP;0,04151519;0,009508458;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01763266;0,060541;( -0.083f, -0.028f );( -0.039f, 1.173f, 0.043f );0,034;0,258;0;0,224;0,224;0,08112629;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02706373;0,02706373;1,727772;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,0174558;False;0;1;0;3;0,03592259;0,199647;0,2912515
2805;230,835657;CWIP;WIP;0,05201399;0,01118163;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01121406;0,038503;( -0.082f, -0.029f );( -0.039f, 1.173f, 0.043f );0,034;0,274;0;0,24;0,24;0,09053493;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,01121391;0,01121391;1,728896;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,01955391;False;0;1;0;3;0,03540319;0,2197339;0,2912515
2806;230,931659;CWIP;WIP;0,03605813;0,009535986;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,02709455;0,093028;( -0.082f, -0.030f );( -0.038f, 1.172f, 0.042f );0,034;0,292;0;0,258;0,258;0,09909575;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,05291139;0,05291139;1,728215;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,01752547;False;0;1;0;3;0,03502411;0,239257;0,2912515
2807;231,002172;CWIP;WIP;0,03193058;0,008302238;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01881019;0,064584;( -0.081f, -0.030f );( -0.037f, 1.172f, 0.040f );0,035;0,307;0;0,272;0,272;0,1064163;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02741318;0,02741318;1,726135;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,01563114;False;0;1;0;3;0,03501759;0,2575582;0,2912515
2808;231,069275;CWIP;WIP;0,03204718;0,007839376;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01878077;0,064483;( -0.081f, -0.031f );( -0.035f, 1.170f, 0.038f );0,034;0,282;0;0,248;0,248;0,1055836;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02836697;0,02836697;1,725621;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,01464507;False;0;1;0;3;0,03474269;0,2641613;0,2912515
2809;231,15271;CWIP;WIP;0,04577197;0,009634492;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,02368195;0,081311;( -0.082f, -0.032f );( -0.034f, 1.169f, 0.036f );0,034;0,254;0;0,22;0,22;0,09961921;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,03320544;0,03320544;1,727677;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142000;1;11;03_Sc_CWIP_Passthrough;Event;0,01682596;False;0;1;0;3;0,03454205;0,2614162;0,2912515
2811;231,303632;CWIP;WIP;0,03389135;0,009439024;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,0251152;0,086232;( -0.084f, -0.033f );( -0.030f, 1.167f, 0.032f );0,034;0,201;0;0,167;0,167;0,08125392;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,03628904;0,03628904;1,725789;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142001;1;11;03_Sc_CWIP_Passthrough;Event;0,01728711;False;0;1;0;3;0,03428873;0,2379141;0,2912515
2812;231,3706;CWIP;WIP;0,03248975;0,00834501;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01832147;0,062906;( -0.085f, -0.033f );( -0.028f, 1.166f, 0.030f );0,034;0,179;0;0,145;0,145;0,0718716;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,02737494;0,02737494;1,724834;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142001;1;11;03_Sc_CWIP_Passthrough;Event;0,01561442;False;0;1;0;3;0,03421073;0,2219981;0,2912515
2813;231,454443;CWIP;WIP;0,03174811;0,007812968;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,02352176;0,080761;( -0.086f, -0.033f );( -0.026f, 1.165f, 0.029f );0,034;0,163;0;0,129;0,129;0,06371915;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,03292729;0,03292729;1,726717;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142001;1;11;03_Sc_CWIP_Passthrough;Event;0,0145772;False;0;1;0;3;0,0341538;0,2060594;0,2912515
2814;231,504166;CWIP;WIP;0,02202146;0,006206417;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,009616833;0,033019;( -0.087f, -0.033f );( -0.025f, 1.165f, 0.028f );0,034;0,156;0;0,122;0,122;0,05799637;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,009617887;0,009617887;1,727564;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142001;1;11;03_Sc_CWIP_Passthrough;Event;0,01210688;False;0;1;0;3;0,03411225;0,1925355;0,2912515
2815;231,602477;CWIP;WIP;0;0,002412852;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,02681261;0,09206;( -0.087f, -0.033f );( -0.022f, 1.164f, 0.027f );0,034;0,152;0;0,118;0,118;0,05415931;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,0404489;0,0404489;1,724234;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142001;1;11;03_Sc_CWIP_Passthrough;Event;0,006448993;False;0;1;0;3;0,03408192;0,1815846;0,2912515
2816;231,657361;CWIP;WIP;0,02796536;0,004962383;0,2912515;0,1873016;0,1873016;0,2912515;0,2912515;0,2912515;0,01476325;0,050689;( -0.086f, -0.032f );( -0.019f, 1.163f, 0.025f );0,035;0,152;0;0,117;0,117;0,05191825;ON_THE_FLOOR;RAISED_DOWN;RESTING_DOWN;MAX_REACHED;1;0;1;0,004471385;0;0,01476344;0,01476344;1,724598;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T142001;1;11;03_Sc_CWIP_Passthrough;Event;0,00894918;False;0;1;0;3;0,03432995;0,1735922;0,2912515
