Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Nome Joint Vel. Real;Nome Joint Camera;Tempo;Aumento (WIP);Id;Nivel;WIP Mode;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Direito FootStates (WIP, Int);Esquerdo FootStates (WIP, Int);Direito FootTransitionEvents (WIP, Int);Esquerdo FootTransitionEvents (WIP, Int);Joelho Direito (y, Kalman);Joelho Esquerdo (y, Kalman);Vel. Virtual in Use (Estado, WIP)
0;0,011038;CWIP;Estacionario;0;0;0;0;0;0;0;0;0;0;( 0.316f, -0.514f );( 0.321f, 1.078f, -0.555f );0,043;0,028;0,015;0;0,015;0,004703365;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;1,65;0;0;0;1,671142;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141609;1;2;03_Sc_CWIP_Passthrough;Event;0;True;0;0;0;0;0,02160601;0,01406903;0
1;0,170692;CWIP;Estacionario;0,09240046;0,02094721;0;0;0;0;0;0;0;0;( 0.306f, -0.512f );( 0.310f, 1.105f, -0.560f );0,029;0,034;0;0,005000003;0,005000003;0,01964903;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,694244;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,02094721;True;0;0;0;0;0,02438586;0,02156231;0
2;0,254541;CWIP;Estacionario;0,2038299;0,0526802;0;0;0;0;0;0;0;0;( 0.322f, -0.513f );( 0.337f, 1.086f, -0.522f );0,037;0,024;0,013;0;0,013;0,03163705;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01019639;0;0;0,01019639;1,669844;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,0526802;True;0;0;0;0;0,02845361;0,0223484;0
3;0,316993;CWIP;Estacionario;0,3929276;0,1062047;0;0;0;0;0;0;0;0;( 0.302f, -0.517f );( 0.312f, 1.120f, -0.555f );0,021;0,033;0;0,012;0,012;0,03986691;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01602625;0;0;0,01602625;1,705167;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,1062047;True;0;0;0;0;0,02623989;0,02551193;0
4;0,416005;CWIP;Estacionario;0,3770936;0,1310375;0;0;0;0;0;0;0;0;( 0.317f, -0.515f );( 0.325f, 1.077f, -0.547f );0,041;0,026;0,015;0;0,015;0,0466587;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,02039279;0;0;0,02039279;1,666424;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,1310375;True;0;0;0;0;0,03043443;0,02565063;0
5;0,464605;CWIP;Estacionario;0,03217151;0,07610326;0;0;0;0;0;0;0;0;( 0.316f, -0.514f );( 0.321f, 1.078f, -0.555f );0,043;0,028;0,015;0;0,015;0,02779775;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01513593;0;0;0,01513593;1,671142;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,07610326;True;0;0;0;0;0,03392201;0,0263027;0
6;0,515559;CWIP;Estacionario;0,07713901;0,05574416;0;0;0;0;0;0;0;0;( 0.313f, -0.512f );( 0.314f, 1.087f, -0.563f );0,039;0,032;0,006999999;0;0,006999999;0,01618488;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001416515;0;0;0,001416515;1,68459;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,05574416;True;0;0;0;0;0,03531376;0,02786418;0
7;0,565762;CWIP;Estacionario;0,06988782;0,04347272;0;0;0;0;0;0;0;0;( 0.310f, -0.511f );( 0.313f, 1.093f, -0.563f );0,036;0,033;0,002999999;0;0,002999999;0,009212336;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,00360734;0;0;0,00360734;1,684547;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,04347272;True;0;0;0;0;0,03550058;0,02926234;0
8;0,670875;CWIP;Estacionario;0,03988441;0,0310206;0;0;0;0;0;0;0;0;( 0.308f, -0.511f );( 0.311f, 1.101f, -0.562f );0,032;0,034;0;0,002;0,002;0,02077183;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003160729;0;0;0,003160729;1,69034;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,0310206;True;0;0;0;0;0,034551;0,03054749;0
9;0,714425;CWIP;Estacionario;0,05687632;0,02773821;0;0;0;0;0;0;0;0;( 0.306f, -0.512f );( 0.310f, 1.105f, -0.560f );0,029;0,034;0;0,005000003;0,005000003;0,01205039;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001998901;0;0;0,001998901;1,694244;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,02773821;True;0;0;0;0;0,03304809;0,03148225;0
10;0,781902;CWIP;Estacionario;0,2068794;0,05556621;0;0;0;0;0;0;0;0;( 0.302f, -0.517f );( 0.312f, 1.120f, -0.555f );0,021;0,033;0;0,012;0,012;0,008784963;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002238519;0;0;0,002238519;1,705167;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,05556621;True;0;0;0;0;0,02978945;0,03189275;0
11;0,881713;CWIP;Estacionario;0,261271;0,08111387;0;0;0;0;0;0;0;0;( 0.291f, -0.521f );( 0.282f, 1.110f, -0.564f );0,036;0,032;0,003999997;0;0,003999997;0,02100009;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,006401748;0;0;0,006401748;1,688527;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,08111387;True;0;0;0;0;0,0314683;0,03192174;0
12;0,933011;CWIP;Estacionario;0,03206063;0,04952853;0;0;0;0;0;0;0;0;( 0.290f, -0.520f );( 0.280f, 1.108f, -0.563f );0,038;0,033;0,004999999;0;0,004999999;0,01217202;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,01170261;0;0;0,01170261;1,690929;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,04952853;True;0;0;0;0;0,03323346;0,03221314;0
13;1,017096;CWIP;Estacionario;0,04542578;0,03533914;0;0;0;0;0;0;0;0;( 0.289f, -0.519f );( 0.279f, 1.107f, -0.561f );0,042;0,034;0,007999998;0;0,007999998;0,008061066;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001416557;0;0;0,001416557;1,692606;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,03533914;True;0;0;0;0;0,03560221;0,03269595;0
14;1,083214;CWIP;Estacionario;0,03230872;0,02519454;0;0;0;0;0;0;0;0;( 0.289f, -0.518f );( 0.279f, 1.107f, -0.559f );0,046;0,035;0,011;0;0,011;0,006462794;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413816;0;0;0,001413816;1,701923;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141610;1;2;03_Sc_CWIP_Passthrough;Event;0,02519454;True;0;0;0;0;0,0384115;0,03331846;0
15;1,286115;CWIP;Estacionario;0,08957426;0,03108195;0;0;0;0;0;0;0;0;( 0.289f, -0.515f );( 0.284f, 1.108f, -0.553f );0,047;0,036;0,011;0;0,011;0,005611439;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999871;0;0;0,0009999871;1,700895;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141611;1;2;03_Sc_CWIP_Passthrough;Event;0,03108195;True;0;0;0;0;0,04073185;0,03404293;0
16;1,467692;CWIP;Estacionario;0,04253475;0,02494314;0;0;0;0;0;0;0;0;( 0.290f, -0.514f );( 0.291f, 1.113f, -0.547f );0,044;0,036;0,008000001;0;0,008000001;0,004566431;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,003000021;0;0;0,003000021;1,706433;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141611;1;2;03_Sc_CWIP_Passthrough;Event;0,02494314;True;0;0;0;0;0,04161479;0,03457166;0
17;1,534651;CWIP;Estacionario;0;0,01328651;0;0;0;0;0;0;0;0;( 0.290f, -0.514f );( 0.291f, 1.113f, -0.547f );0,044;0,036;0,008000001;0;0,008000001;0,004009785;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413816;0;0;0,001413816;1,706433;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141611;1;2;03_Sc_CWIP_Passthrough;Event;0,01328651;True;0;0;0;0;0,04225918;0,03495754;0
18;1,59839;CWIP;Estacionario;0,03610039;0,01419533;0;0;0;0;0;0;0;0;( 0.291f, -0.514f );( 0.301f, 1.119f, -0.539f );0,04;0,035;0,004999999;0;0,004999999;0,003121759;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,702778;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141611;1;2;03_Sc_CWIP_Passthrough;Event;0,01419533;True;0;0;0;0;0,04164884;0,03496901;0
19;1,668819;CWIP;Estacionario;0,03273709;0,01401629;0;0;0;0;0;0;0;0;( 0.292f, -0.514f );( 0.308f, 1.123f, -0.535f );0,038;0,034;0,003999997;0;0,003999997;0,00245156;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009994507;0;0;0,0009994507;1,703748;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141611;1;2;03_Sc_CWIP_Passthrough;Event;0,01401629;True;0;0;0;0;0,04066308;0,03470723;0
20;1,70245;CWIP;Estacionario;0;0,007466082;0;0;0;0;0;0;0;0;( 0.292f, -0.514f );( 0.313f, 1.125f, -0.532f );0,036;0,034;0,001999997;0;0,001999997;0,00170022;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001003265;0;0;0,001003265;1,703151;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141611;1;2;03_Sc_CWIP_Passthrough;Event;0,007466082;True;0;0;0;0;0,03940332;0,03451616;0
23;2,017231;CWIP;Estacionario;0;0,006286715;0;0;0;0;0;0;0;0;( 0.293f, -0.515f );( 0.334f, 1.134f, -0.514f );0,032;0,035;0;0,002999999;0,002999999;0,008647206;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999871;0;0;0,0009999871;1,710762;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141611;1;2;03_Sc_CWIP_Passthrough;Event;0,006286715;True;0;0;0;0;0,03530988;0,03466799;0
24;2,108305;CWIP;Estacionario;0,04345114;0,0119161;0;0;0;0;0;0;0;0;( 0.295f, -0.516f );( 0.345f, 1.139f, -0.503f );0,03;0,034;0;0,004000003;0,004000003;0,005394812;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,719458;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141611;1;2;03_Sc_CWIP_Passthrough;Event;0,0119161;True;0;0;0;0;0,03387538;0,03448753;0
25;2,238181;CWIP;Estacionario;0,04580446;0,01537872;0;0;0;0;0;0;0;0;( 0.296f, -0.517f );( 0.350f, 1.139f, -0.498f );0,028;0,033;0;0,004999999;0,004999999;0,003859524;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,00223508;0;0;0,00223508;1,721221;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,01537872;True;0;0;0;0;0,03228811;0,03408567;0
26;2,3021;CWIP;Estacionario;0;0,008191814;0;0;0;0;0;0;0;0;( 0.296f, -0.517f );( 0.349f, 1.137f, -0.501f );0,029;0,031;0;0,002;0,002;0,002450204;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413858;0;0;0,001413858;1,713722;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,008191814;True;0;0;0;0;0,03139981;0,03325205;0
27;2,405913;CWIP;Estacionario;0,03297675;0,01086564;0;0;0;0;0;0;0;0;( 0.297f, -0.517f );( 0.345f, 1.133f, -0.506f );0,03;0,03;0;0;0;0,01529608;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,705497;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,01086564;True;0;0;0;0;0,03102164;0,03237349;0
28;2,472528;CWIP;Estacionario;0;0,00578782;0;0;0;0;0;0;0;0;( 0.297f, -0.517f );( 0.339f, 1.128f, -0.514f );0,033;0,03;0,003;0;0,003;0,008739307;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009994507;0;0;0,0009994507;1,697643;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,00578782;True;0;0;0;0;0,03155611;0,03173228;0
29;2,539844;CWIP;Estacionario;0,03223366;0,009438578;0;0;0;0;0;0;0;0;( 0.298f, -0.517f );( 0.331f, 1.122f, -0.524f );0,037;0,03;0,007000001;0;0,007000001;0,006035387;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,693299;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,009438578;True;0;0;0;0;0,03302681;0,03126429;0
30;2,606929;CWIP;Estacionario;0,03254743;0,0114451;0;0;0;0;0;0;0;0;( 0.299f, -0.517f );( 0.326f, 1.118f, -0.531f );0,038;0,03;0,007999999;0;0,007999999;0,004792256;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009994507;0;0;0,0009994507;1,69322;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,0114451;True;0;0;0;0;0,03437035;0,03092274;0
31;2,673883;CWIP;Estacionario;0,0298281;0,01197775;0;0;0;0;0;0;0;0;( 0.300f, -0.517f );( 0.318f, 1.111f, -0.541f );0,04;0,03;0,01;0;0,01;0,004524419;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009994507;0;0;0,0009994507;1,69292;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,01197775;True;0;0;0;0;0,03589123;0,03067345;0
32;2,741102;CWIP;Estacionario;0,0455427;0,01535995;0;0;0;0;0;0;0;0;( 0.301f, -0.516f );( 0.310f, 1.104f, -0.550f );0,043;0,031;0,012;0;0,012;0,004776093;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001003265;0;0;0,001003265;1,693486;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,01535995;True;0;0;0;0;0,03781171;0,03076167;0
33;2,825051;CWIP;Estacionario;0,08296783;0,02454073;0;0;0;0;0;0;0;0;( 0.303f, -0.515f );( 0.304f, 1.096f, -0.557f );0,043;0,031;0,012;0;0,012;0,004910153;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001411164;0;0;0,001411164;1,698516;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,02454073;True;0;0;0;0;0,03921336;0,03082606;0
34;2,888623;CWIP;Estacionario;0,05126125;0,02317943;0;0;0;0;0;0;0;0;( 0.304f, -0.514f );( 0.299f, 1.086f, -0.561f );0,04;0,03;0,01;0;0,01;0,004587219;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002241906;0;0;0,002241906;1,696241;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,02317943;True;0;0;0;0;0,03942588;0,03060289;0
35;2,95874;CWIP;Estacionario;0,07748782;0,02762545;0;0;0;0;0;0;0;0;( 0.306f, -0.513f );( 0.297f, 1.078f, -0.563f );0,039;0,029;0,01;0;0,01;0,004415201;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001411122;0;0;0,001411122;1,685476;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,02762545;True;0;0;0;0;0,03931082;0,03016986;0
36;3,025918;CWIP;Estacionario;0,09056269;0,03257171;0;0;0;0;0;0;0;0;( 0.308f, -0.511f );( 0.295f, 1.067f, -0.566f );0,038;0,028;0,009999998;0;0,009999998;0,004323572;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,00223508;0;0;0,00223508;1,675368;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,03257171;True;0;0;0;0;0,03895669;0,02958366;0
37;3,11137;CWIP;Estacionario;0,06818106;0,03079342;0;0;0;0;0;0;0;0;( 0.310f, -0.510f );( 0.293f, 1.056f, -0.566f );0,038;0,028;0,009999998;0;0,009999998;0,004274764;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002830372;0;0;0,002830372;1,665515;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141612;1;2;03_Sc_CWIP_Passthrough;Event;0,03079342;True;0;0;0;0;0,03869824;0,02915582;0
38;3,19314;CWIP;Estacionario;0,04566192;0,02540604;0;0;0;0;0;0;0;0;( 0.311f, -0.509f );( 0.293f, 1.047f, -0.567f );0,037;0,027;0,01;0;0,01;0,004248765;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,00223508;0;0;0,00223508;1,658692;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,02540604;True;0;0;0;0;0,03823945;0,02857342;0
39;3,243287;CWIP;Estacionario;0,04386359;0,02218175;0;0;0;0;0;0;0;0;( 0.313f, -0.509f );( 0.294f, 1.040f, -0.566f );0,033;0,026;0,006999999;0;0,006999999;0,003643401;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001413816;0;0;0,001413816;1,647546;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,02218175;True;0;0;0;0;0,03682398;0,02787819;0
40;3,307566;CWIP;Estacionario;0,03727651;0,01916547;0;0;0;0;0;0;0;0;( 0.314f, -0.509f );( 0.294f, 1.035f, -0.566f );0,03;0,026;0,003999999;0;0,003999999;0,002729425;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,002002716;0;0;0,002002716;1,64301;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,01916547;True;0;0;0;0;0,03498044;0,02737079;0
41;3,377596;CWIP;Estacionario;0,03657597;0,01742066;0;0;0;0;0;0;0;0;( 0.315f, -0.509f );( 0.296f, 1.032f, -0.565f );0,028;0,025;0,003;0;0,003;0,002045403;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009994507;0;0;0,0009994507;1,641187;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,01742066;True;0;0;0;0;0,03309463;0,0267303;0
42;3,474701;CWIP;Estacionario;0,03613822;0,01640494;0;0;0;0;0;0;0;0;( 0.316f, -0.509f );( 0.297f, 1.032f, -0.564f );0,025;0,025;0;0;0;0,001089529;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009994507;0;0;0,0009994507;1,63782;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,01640494;True;0;0;0;0;0,03090782;0,02626285;0
43;3,544959;CWIP;Estacionario;0;0,00873845;0;0;0;0;0;0;0;0;( 0.316f, -0.509f );( 0.298f, 1.032f, -0.563f );0,025;0,023;0,002;0;0,002;0,0009747053;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009994507;0;0;0,0009994507;1,636619;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,00873845;True;0;0;0;0;0,02931178;0,02538137;0
44;3,612051;CWIP;Estacionario;0,03219119;0,01100192;0;0;0;0;0;0;0;0;( 0.316f, -0.508f );( 0.300f, 1.034f, -0.562f );0,026;0,023;0,003;0;0,003;0,001110714;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0;0;0;1,639879;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,01100192;True;0;0;0;0;0,02841708;0,02473803;0
45;3,781739;CWIP;Estacionario;0;0,005860416;0;0;0;0;0;0;0;0;( 0.316f, -0.508f );( 0.301f, 1.040f, -0.561f );0,027;0,025;0,002;0;0,002;0,0009859898;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999871;0;0;0,0009999871;1,647933;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,005860416;True;0;0;0;0;0,02803425;0,0248088;0
47;3,913453;CWIP;Estacionario;0,02221009;0,009339464;0;0;0;0;0;0;0;0;( 0.314f, -0.508f );( 0.301f, 1.047f, -0.561f );0,03;0,027;0,002999999;0;0,002999999;0,001081335;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001003265;0;0;0,001003265;1,651281;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,009339464;True;0;0;0;0;0,02855856;0,02563564;0
48;3,980773;CWIP;Estacionario;0,03232334;0,01134812;0;0;0;0;0;0;0;0;( 0.314f, -0.507f );( 0.301f, 1.052f, -0.561f );0,031;0,029;0,002;0;0,002;0,0009703407;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,000995636;0;0;0,000995636;1,65267;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,01134812;True;0;0;0;0;0,02921813;0,02654454;0
49;4,048401;CWIP;Estacionario;0,0592313;0,01772357;0;0;0;0;0;0;0;0;( 0.312f, -0.507f );( 0.301f, 1.057f, -0.561f );0,031;0,03;0,001;0;0,001;0,0007140451;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,0009999945;0;0;0,0009999945;1,658569;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,01772357;True;0;0;0;0;0,02969951;0,02747806;0
50;4,131545;CWIP;Estacionario;0,03636161;0,01661033;0;0;0;0;0;0;0;0;( 0.311f, -0.507f );( 0.301f, 1.063f, -0.561f );0,03;0,031;0;0,001;0,001;0,01429911;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001998901;0;0;0,001998901;1,664663;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141613;1;2;03_Sc_CWIP_Passthrough;Event;0,01661033;True;0;0;0;0;0,02978069;0,02842953;0
51;4,198581;CWIP;Estacionario;0,03241449;0,01523908;0;0;0;0;0;0;0;0;( 0.310f, -0.507f );( 0.301f, 1.067f, -0.560f );0,028;0,032;0;0,004000001;0,004000001;0,008405421;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,000995636;0;0;0,000995636;1,668857;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141614;1;2;03_Sc_CWIP_Passthrough;Event;0,01523908;True;0;0;0;0;0,02929963;0,02939411;0
52;4,232025;CWIP;Estacionario;0;0,008117433;0;0;0;0;0;0;0;0;( 0.310f, -0.507f );( 0.301f, 1.070f, -0.560f );0,026;0,032;0;0,006000001;0,006000001;0,005660363;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0,001003265;0;0;0,001003265;1,670826;0,8;0;0,05;0,035;0,45;4;SpineMid;Head;20170126T141614;1;2;03_Sc_CWIP_Passthrough;Event;0,008117433;True;0;0;0;0;0,02840821;0,03009811;0
