Registo;Tempo Absoluto (Segundos);Metodo de Deslocamento Em Uso;Estado Actual;Vel. Real (Directa, Normal);Vel. Real (Directa, Kalman);Vel. Virtual in Use (WIP);Vel. Virtual (WIP, Normal);Vel. Virtual (WIP, Kalman);Vel. Virtual (WIP, Event, Normal);Vel. Virtual (WIP, Event, Kalman);Vel. Virtual * Aumento (WIP);Vel. Virtual * Aumento (WIP) * Delta;Delta;Joint Vel. Real (Vector 2);Joint Camera (Vector 3);Joelho Direito (y);Joelho Esquerdo (y);Desvio Joelho Direito;Desvio Joelho Esquerdo;Desvio Joelho Geral;Desvio Joelho Kalman;Direito FootStates (WIP);Esquerdo FootStates (WIP);Direito FootTransitionEvents (WIP);Esquerdo FootTransitionEvents (WIP);N. Passos Total (WIP);N. Passos Direito (WIP);N. Passos Esquerdo (WIP);Distancia Direct;Distancia Wip;Distancia Estacionario;Distancia do anterior;Altura;Threshold de Velocidade Directa;Threshold de Velocidade WIP;Threshold Diff Knee;Threshold do Passo (WIP);Velocidade Inicial WIP;Velocidade Maxima WIP;Tempo;Id;Nivel;Vel. Real (Directa, Kalman, Base);Begin Stop Active;Vel. Virtual in Use (Estado, WIP)
0;0,000987;CWIP;Estacionario;0;7,715789E-32;0;0;7,709929E-18;0;1,505999E-16;0;0;0,088755;( 1.424f, -0.027f );( 1.502f, 1.418f, -0.077f );0,318;0,347;0;0,02900001;0,02900001;0,01223549;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02227418;0;0;1,656036;0,8;0;0,05;0,035;0,45;4;20170201T124958;9;03_Sc_CWIP_Passthrough;7,716918E-32;False;0
1;0,054029;CWIP;Estacionario;0;4,109984E-32;0;0;5,627043E-18;0;1,099144E-16;0;0;0,088755;( 1.424f, -0.027f );( 1.502f, 1.418f, -0.077f );0,318;0,347;0;0,02900001;0,02900001;0,01223549;ON_THE_FLOOR;ON_THE_FLOOR;RESTING_DOWN;RESTING_DOWN;0;0;0;0;0,02227418;0;0;1,656036;0,8;0;0,05;0,035;0,45;4;20170201T124958;9;03_Sc_CWIP_Passthrough;4,110586E-32;False;0
