530;382,416701;20170227T182001;60,00002;0;Direct;(-0.686,1.650,0.104);(-0.578,0.950,0.146);27,58008;0;0;0,8;0;3
531;382,478317;20170227T182001;60,00002;0;Direct;(-2.364,1.650,-1.600);(-2.395,1.570,-1.318);20,12915;0;0;0,8;0;4
532;382,59656;20170227T182001;60,00002;0;Direct;(-2.364,1.650,-1.600);(-2.394,1.569,-1.319);14,70442;0;0;0,8;0;4
533;382,679722;20170227T182001;60,00002;0;Direct;(-2.365,1.650,-1.600);(-2.395,1.568,-1.320);10,74807;0;0;0,8;0;4
534;382,714089;20170227T182001;60,00002;0;Direct;(-2.366,1.650,-1.599);(-2.397,1.568,-1.320);7,844409;0;0;0,8;0;4
535;382,797923;20170227T182001;60,00002;0;Direct;(-2.366,1.650,-1.599);(-2.397,1.566,-1.323);5,745928;0;0;0,8;0;4
536;382,898698;20170227T182001;60,00002;0;Direct;(-2.367,1.650,-1.600);(-2.398,1.562,-1.329);4,19363;0;0;0,8;0;4
537;382,985946;20170227T182002;60,00002;0;Direct;(-2.367,1.650,-1.600);(-2.398,1.562,-1.329);3,121334;0;0;0,8;0;4
538;383,015936;20170227T182002;60,00002;0;Direct;(-2.369,1.650,-1.599);(-2.400,1.562,-1.328);2,293263;0;0;0,8;0;4
539;383,13714;20170227T182002;60,00002;0;Direct;(-2.369,1.650,-1.598);(-2.401,1.562,-1.328);1,690562;0;0;0,8;0;4
540;383,217516;20170227T182002;60,00002;0;Direct;(-2.370,1.650,-1.597);(-2.402,1.564,-1.325);1,250519;0;0;0,8;0;4
541;383,255256;20170227T182002;60,00002;0;Direct;(-2.371,1.650,-1.596);(-2.403,1.566,-1.322);0,9263256;0;0;0,8;0;4
542;383,317235;20170227T182002;60,00002;0;Estacionario;(-2.371,1.650,-1.595);(-2.404,1.567,-1.321);0,5020484;0,2687062;0;0,8;0;4
543;383,354925;20170227T182002;60,00002;0;Estacionario;(-2.372,1.650,-1.595);(-2.404,1.568,-1.320);0,2764588;0,3895687;0;0,8;0;4
544;383,435215;20170227T182002;60,00002;0;WIP;(-2.372,1.650,-1.594);(-2.404,1.569,-1.319);0,1472619;0,219425;0;0,8;0;4
545;383,53437;20170227T182002;60,00002;0,110918;Estacionario;(-2.354,1.650,-1.662);(-2.386,1.570,-1.386);0,07844227;0,219425;0,02433818;0,8;0;4
