Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra (*)
98;0;02_Sc_CWIP_Passthrough;Passthrough;7,278264;0,03276;20170327T130621;60,00002;0,056065;WIP;(1.567,1.650,1.128);(1.577,1.650,1.136);(1.563,1.050,1.064);(2.142,0.770,-0.559);(2.141,0.770,-0.560);(20.253,0.500,-20.000);0,01259137;0;0,01259137;0;0,001414153;0;0,001414153;0;28,20565;0;28,20565;0;0,02211097;0,1931955;0,01083151;0,8;False;7;Unknown;Unknown;0;1;False;NULL
99;0;02_Sc_CWIP_Passthrough;Passthrough;7,35739;0,079126;20170327T130621;60,00002;0,107086;WIP;(1.541,1.650,1.108);(1.567,1.650,1.128);(1.540,1.054,1.029);(2.142,0.770,-0.560);(2.142,0.770,-0.559);(20.253,0.500,-20.000);0,0330238;0;0,0330238;0;0,0009999871;0;0,0009999871;0;28,20785;0;28,20785;0;0,01672593;0,1931955;0,02068853;0,8;False;7;Unknown;Unknown;0;1;False;NULL
100;0;02_Sc_CWIP_Passthrough;Passthrough;7,390532;0,033142;20170327T130621;60,00002;0,072317;Direct;(1.530,1.650,1.099);(1.541,1.650,1.108);(1.530,1.050,1.023);(2.231,0.661,-0.469);(2.142,0.770,-0.560);(20.253,0.500,-20.000);0,01396945;0,01396945;0;0;0,1272871;0,1272871;0;0;28,20869;28,20869;0;0;1,3592;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
101;0;02_Sc_CWIP_Passthrough;Passthrough;7,458564;0,068032;20170327T130621;60,00002;0,072317;Direct;(1.619,1.650,1.190);(1.530,1.650,1.099);(1.553,0.955,1.142);(2.285,0.793,-0.484);(2.231,0.661,-0.469);(20.253,0.500,-20.000);0,1272876;0,1272876;0;0;0,05604475;0,05604475;0;0;28,21796;28,21796;0;0;1,601293;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
102;0;02_Sc_CWIP_Passthrough;Passthrough;7,491726;0,033162;20170327T130621;60,00002;0,072317;Direct;(1.673,1.650,1.175);(1.619,1.650,1.190);(1.604,1.091,1.126);(2.209,0.696,-0.496);(2.285,0.793,-0.484);(20.253,0.500,-20.000);0,05604545;0,05604545;0;0;0,07694151;0,07694151;0;0;28,17106;28,17106;0;0;1,880405;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
103;0;02_Sc_CWIP_Passthrough;Passthrough;7,544474;0,052748;20170327T130621;60,00002;0,072317;Direct;(1.597,1.650,1.163);(1.673,1.650,1.175);(1.547,0.987,1.106);(2.285,0.793,-0.484);(2.209,0.696,-0.496);(20.253,0.500,-20.000);0,07694174;0,07694174;0;0;0,07694151;0,07694151;0;0;28,21224;28,21224;0;0;2,436943;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
104;0;02_Sc_CWIP_Passthrough;Passthrough;7,606913;0,062439;20170327T130621;60,00002;0,072317;Direct;(1.673,1.650,1.175);(1.597,1.650,1.163);(1.604,1.091,1.126);(2.244,0.789,-0.507);(2.285,0.793,-0.484);(20.253,0.500,-20.000);0,07693797;0,07693797;0;0;0,04701076;0,04701076;0;0;28,17106;28,17106;0;0;2,232784;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
105;0;02_Sc_CWIP_Passthrough;Passthrough;7,661463;0,05455;20170327T130621;60,00002;0,072317;Direct;(1.632,1.650,1.152);(1.673,1.650,1.175);(1.584,1.082,1.092);(2.167,0.819,-0.483);(2.244,0.789,-0.507);(20.253,0.500,-20.000);0,04700873;0,04700873;0;0;0,0806535;0,0806535;0;0;28,18085;28,18085;0;0;2,628165;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
106;0;02_Sc_CWIP_Passthrough;Passthrough;7,771121;0,109658;20170327T130621;60,00002;0,072317;Direct;(1.555,1.650,1.176);(1.632,1.650,1.152);(1.498,1.062,1.134);(2.169,0.839,-0.451);(2.167,0.819,-0.483);(20.253,0.500,-20.000);0,08065214;0,08065214;0;0;0,03206244;0,03206244;0;0;28,24977;28,24977;0;0;2,183282;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
107;0;02_Sc_CWIP_Passthrough;Passthrough;7,813948;0,042827;20170327T130621;60,00002;0,072317;Direct;(1.557,1.650,1.208);(1.555,1.650,1.176);(1.472,1.085,1.189);(2.201,0.813,-0.451);(2.169,0.839,-0.451);(20.253,0.500,-20.000);0,03206244;0,03206244;0;0;0,03200006;0,03200006;0;0;28,27245;28,27245;0;0;1,834324;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
108;0;02_Sc_CWIP_Passthrough;Passthrough;7,881784;0,067836;20170327T130621;60,00002;0,072317;Direct;(1.589,1.650,1.208);(1.557,1.650,1.208);(1.515,1.074,1.156);(2.192,0.816,-0.439);(2.201,0.813,-0.451);(20.253,0.500,-20.000);0,0320015;0,0320015;0;0;0,01500003;0,01500003;0;0;28,25129;28,25129;0;0;1,511681;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
109;0;02_Sc_CWIP_Passthrough;Passthrough;7,915945;0,034161;20170327T130622;60,00002;0,072317;Direct;(1.580,1.650,1.220);(1.589,1.650,1.208);(1.495,1.079,1.182);(2.201,0.813,-0.451);(2.192,0.816,-0.439);(20.253,0.500,-20.000);0,01500158;0,01500158;0;0;0,01500003;0,01500003;0;0;28,26625;28,26625;0;0;1,236588;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
110;0;02_Sc_CWIP_Passthrough;Passthrough;7,999476;0,083531;20170327T130622;60,00002;0,072317;Direct;(1.589,1.650,1.208);(1.580,1.650,1.220);(1.515,1.074,1.156);(2.172,0.832,-0.406);(2.201,0.813,-0.451);(20.253,0.500,-20.000);0,01500158;0,01500158;0;0;0,05353507;0,05353507;0;0;28,25129;28,25129;0;0;1,335898;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
111;0;02_Sc_CWIP_Passthrough;Passthrough;8,167524;0,168048;20170327T130622;60,00002;0,072317;Direct;(1.560,1.650,1.253);(1.589,1.650,1.208);(1.433,1.120,1.278);(2.178,0.810,-0.408);(2.172,0.832,-0.406);(20.253,0.500,-20.000);0,05353606;0,05353606;0;0;0,006324596;0,006324596;0;0;28,30424;28,30424;0;0;1,040269;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
112;0;02_Sc_CWIP_Passthrough;Passthrough;8,196998;0,029474;20170327T130622;60,00002;0,072317;Direct;(1.566,1.650,1.251);(1.560,1.650,1.253);(1.451,1.113,1.262);(2.173,0.820,-0.419);(2.178,0.810,-0.408);(20.253,0.500,-20.000);0,006327528;0,006327528;0;0;0,012083;0,012083;0;0;28,29877;28,29877;0;0;0,8858896;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
114;0;02_Sc_CWIP_Passthrough;Passthrough;8,385226;0,103802;20170327T130622;60,00002;0,072317;Direct;(1.571,1.650,1.249);(1.561,1.650,1.240);(1.461,1.102,1.245);(2.166,0.814,-0.400);(2.183,0.805,-0.410);(20.253,0.500,-20.000);0,01345224;0,01345224;0;0;0,01972325;0,01972325;0;0;28,29397;28,29397;0;0;0,8041335;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
115;0;02_Sc_CWIP_Passthrough;Passthrough;8,48189;0,096664;20170327T130622;60,00002;0,072317;Direct;(1.554,1.650,1.259);(1.571,1.650,1.249);(1.435,1.105,1.274);(2.181,0.814,-0.421);(2.166,0.814,-0.400);(20.253,0.500,-20.000);0,01972469;0,01972469;0;0;0,02580703;0,02580703;0;0;28,31271;28,31271;0;0;0,944996;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
116;0;02_Sc_CWIP_Passthrough;Passthrough;8,520811;0,038921;20170327T130622;60,00002;0,072317;Direct;(1.569,1.650,1.238);(1.554,1.650,1.259);(1.486,1.113,1.237);(2.161,0.815,-0.401);(2.181,0.814,-0.421);(20.253,0.500,-20.000);0,02580886;0,02580886;0;0;0,02828427;0,02828427;0;0;28,28703;28,28703;0;0;0,9095893;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
118;0;02_Sc_CWIP_Passthrough;Passthrough;8,703025;0,100654;20170327T130622;60,00002;0,072317;Direct;(1.565,1.650,1.230);(1.549,1.650,1.258);(1.497,1.122,1.217);(2.178,0.820,-0.418);(2.177,0.821,-0.429);(20.253,0.500,-20.000);0,03224904;0,03224904;0;0;0,01104533;0,01104533;0;0;28,28367;28,28367;0;0;0,8076695;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
120;0;02_Sc_CWIP_Passthrough;Passthrough;8,817204;0,030272;20170327T130622;60,00002;0,072317;Estacionario;(1.558,1.650,1.257);(1.566,1.650,1.241);(1.442,1.105,1.271);(2.178,0.827,-0.431);(2.170,0.814,-0.402);(20.253,0.500,-20.000);0,01788853;0;0;0,01788853;0,03008318;0;0;0,03008318;28,30856;0;0;28,30856;0,5694817;0;0;0,8;False;7;Unknown;Unknown;0;1;False;NULL
121;0;02_Sc_CWIP_Passthrough;Passthrough;8,904874;0,08767;20170327T130622;60,00002;0,072317;Estacionario;(1.566,1.650,1.228);(1.558,1.650,1.257);(1.492,1.117,1.203);(2.182,0.825,-0.428);(2.178,0.827,-0.431);(20.253,0.500,-20.000);0,03008318;0;0;0,03008318;0,004999953;0;0;0,004999953;28,28151;0;0;28,28151;0,3545041;0,25;0,01807925;0,8;False;7;Unknown;Unknown;0;1;False;NULL
122;0;02_Sc_CWIP_Passthrough;Passthrough;9,005253;0,100379;20170327T130623;60,00002;0,072317;WIP;(1.570,1.650,1.231);(1.566,1.650,1.228);(1.496,1.116,1.209);(2.183,0.826,-0.430);(2.182,0.825,-0.428);(20.253,0.500,-20.000);0,004999971;0;0,004999971;0;0,002236146;0;0,002236146;0;28,28111;0;28,28111;0;0,205927;0,1300001;0,009401215;0,8;False;7;Unknown;Unknown;0;1;False;NULL
123;0;02_Sc_CWIP_Passthrough;Passthrough;9,105643;0,10039;20170327T130623;60,00002;0,125286;WIP;(1.535,1.650,1.225);(1.570,1.650,1.231);(1.463,1.117,1.201);(2.186,0.830,-0.436);(2.183,0.826,-0.430);(20.253,0.500,-20.000);0,03524328;0;0,03524328;0;0,006708197;0;0,006708197;0;28,29904;0;28,29904;0;0,1632278;0,1300001;0,01628719;0,8;False;7;Unknown;Unknown;0;1;False;NULL
124;0;02_Sc_CWIP_Passthrough;Passthrough;9,207037;0,101394;20170327T130623;60,00002;0,12477;WIP;(1.501,1.650,1.216);(1.535,1.650,1.225);(1.436,1.126,1.190);(2.181,0.829,-0.444);(2.186,0.830,-0.436);(20.253,0.500,-20.000);0,03537568;0;0,03537568;0;0,009434056;0;0,009434056;0;28,31478;0;28,31478;0;0,148943;0,1300001;0,01622011;0,8;False;7;Unknown;Unknown;0;1;False;NULL
125;0;02_Sc_CWIP_Passthrough;Passthrough;9,320162;0,113125;20170327T130623;60,00002;0,142452;WIP;(1.451,1.650,1.206);(1.501,1.650,1.216);(1.371,1.128,1.183);(2.173,0.829,-0.462);(2.181,0.829,-0.444);(20.253,0.500,-20.000);0,05085259;0;0,05085259;0;0,01969768;0;0,01969768;0;28,34048;0;28,34048;0;0,253735;0,1481189;0,02109983;0,8;False;7;Unknown;Unknown;0;1;False;NULL
127;0;02_Sc_CWIP_Passthrough;Passthrough;9,540701;0,116845;20170327T130623;60,00002;0,142032;WIP;(1.441,1.650,1.177);(1.414,1.650,1.190);(1.326,1.117,1.169);(2.161,0.820,-0.484);(2.169,0.827,-0.470);(20.253,0.500,-20.000);0,03007779;0;0,03007779;0;0,01612446;0;0,01612446;0;28,32613;0;28,32613;0;0,1935728;0,1023216;0,01453294;0,8;False;7;Unknown;Unknown;0;1;False;NULL
128;0;02_Sc_CWIP_Passthrough;Passthrough;9,624695;0,083994;20170327T130623;60,00002;0,120393;WIP;(1.459,1.650,1.170);(1.441,1.650,1.177);(1.369,1.073,1.111);(2.160,0.808,-0.490);(2.161,0.820,-0.484);(20.253,0.500,-20.000);0,01965773;0;0,01965773;0;0,006082762;0;0,006082762;0;28,30853;0;28,30853;0;0,1356435;0,1023216;0,0123188;0,8;False;7;Unknown;Unknown;0;1;False;NULL
129;0;02_Sc_CWIP_Passthrough;Passthrough;9,726173;0,101478;20170327T130623;60,00002;0,137468;WIP;(1.489,1.650,1.159);(1.459,1.650,1.170);(1.418,1.033,1.058);(2.163,0.799,-0.488);(2.160,0.808,-0.490);(20.253,0.500,-20.000);0,03142045;0;0,03142045;0;0,003605571;0;0,003605571;0;28,28106;0;28,28106;0;0,1052565;0,1023216;0,01406594;0,8;False;7;Unknown;Unknown;0;1;False;NULL
130;0;02_Sc_CWIP_Passthrough;Passthrough;9,843165;0,116992;20170327T130623;60,00002;0,137517;WIP;(1.516,1.650,1.151);(1.489,1.650,1.159);(1.450,1.010,1.019);(2.160,0.804,-0.493);(2.163,0.799,-0.488);(20.253,0.500,-20.000);0,02853172;0;0,02853172;0;0,005830958;0;0,005830958;0;28,25647;0;28,25647;0;0,08422884;0,1023216;0,01407096;0,8;False;7;Unknown;Unknown;0;1;False;NULL
131;0;02_Sc_CWIP_Passthrough;Passthrough;9,909673;0,066508;20170327T130623;60,00002;0,106453;WIP;(1.533,1.650,1.145);(1.516,1.650,1.151);(1.459,1.020,1.029);(2.165,0.822,-0.481);(2.160,0.804,-0.493);(20.253,0.500,-20.000);0,01838283;0;0,01838283;0;0,01299995;0;0,01299995;0;28,24045;0;28,24045;0;0,141163;0,1023216;0,01089244;0,8;False;7;Unknown;Unknown;0;1;False;NULL
