Registo;Tempo Absoluto (Segundos);Tempo;Metodo;Is Inside;Raio Embate;Indicator (Indicator Limit 0) Name;Indicator (Indicator Limit 0) Distance;Indicator (Indicator Limit 0) Embate;Indicator (Indicator Limit 0) Count Embate;Indicator (Indicator Limit 1) Name;Indicator (Indicator Limit 1) Distance;Indicator (Indicator Limit 1) Embate;Indicator (Indicator Limit 1) Count Embate;Indicator (Indicator Limit 2) Name;Indicator (Indicator Limit 2) Distance;Indicator (Indicator Limit 2) Embate;Indicator (Indicator Limit 2) Count Embate;Indicator (Indicator Limit 3) Name;Indicator (Indicator Limit 3) Distance;Indicator (Indicator Limit 3) Embate;Indicator (Indicator Limit 3) Count Embate;Indicator (Indicator Obstacle 4) Name;Indicator (Indicator Obstacle 4) Distance;Indicator (Indicator Obstacle 4) Embate;Indicator (Indicator Obstacle 4) Count Embate;Indicator (Indicator Obstacle 5) Name;Indicator (Indicator Obstacle 5) Distance;Indicator (Indicator Obstacle 5) Embate;Indicator (Indicator Obstacle 5) Count Embate;Total Embate
4219;157,018144;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,464004;False;0;Indicator Limit 1;1,535996;False;0;Indicator Limit 2;1,321;False;0;Indicator Limit 3;1,679;False;0;Indicator Obstacle 4;0,6039616;False;3;Indicator Obstacle 5;0,9284011;False;1;4
4220;157,05108;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,464004;False;0;Indicator Limit 1;1,535996;False;0;Indicator Limit 2;1,321;False;0;Indicator Limit 3;1,679;False;0;Indicator Obstacle 4;0,6039616;False;3;Indicator Obstacle 5;0,9284011;False;1;4
4221;157,083077;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,464004;False;0;Indicator Limit 1;1,535996;False;0;Indicator Limit 2;1,321;False;0;Indicator Limit 3;1,679;False;0;Indicator Obstacle 4;0,6039616;False;3;Indicator Obstacle 5;0,9284011;False;1;4
4222;157,116846;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,464004;False;0;Indicator Limit 1;1,535996;False;0;Indicator Limit 2;1,321;False;0;Indicator Limit 3;1,679;False;0;Indicator Obstacle 4;0,6039616;False;3;Indicator Obstacle 5;0,9284011;False;1;4
4223;157,147358;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,464004;False;0;Indicator Limit 1;1,535996;False;0;Indicator Limit 2;1,321;False;0;Indicator Limit 3;1,679;False;0;Indicator Obstacle 4;0,6039616;False;3;Indicator Obstacle 5;0,9284011;False;1;4
4224;157,18326;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,464004;False;0;Indicator Limit 1;1,535996;False;0;Indicator Limit 2;1,321;False;0;Indicator Limit 3;1,679;False;0;Indicator Obstacle 4;0,6039616;False;3;Indicator Obstacle 5;0,9284011;False;1;4
4225;157,217331;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,464004;False;0;Indicator Limit 1;1,535996;False;0;Indicator Limit 2;1,321;False;0;Indicator Limit 3;1,679;False;0;Indicator Obstacle 4;0,6039616;False;3;Indicator Obstacle 5;0,9284011;False;1;4
4226;157,250657;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,464004;False;0;Indicator Limit 1;1,535996;False;0;Indicator Limit 2;1,321;False;0;Indicator Limit 3;1,679;False;0;Indicator Obstacle 4;0,6039616;False;3;Indicator Obstacle 5;0,9284011;False;1;4
4227;157,28526;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,464004;False;0;Indicator Limit 1;1,535996;False;0;Indicator Limit 2;1,321;False;0;Indicator Limit 3;1,679;False;0;Indicator Obstacle 4;0,6039616;False;3;Indicator Obstacle 5;0,9284011;False;1;4
4229;157,353246;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4230;157,385104;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4231;157,418289;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4232;157,451526;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4233;157,481729;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4234;157,519188;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4235;157,551774;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4236;157,586484;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4237;157,619452;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4238;157,649582;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4239;157,670557;20170126T164738;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4240;157,702971;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4242;157,771506;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,313;False;0;Indicator Limit 3;1,687;False;0;Indicator Obstacle 4;0,64194;False;3;Indicator Obstacle 5;0,9716064;False;1;4
4243;157,803966;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,406004;False;0;Indicator Limit 1;1,593996;False;0;Indicator Limit 2;1,305;False;0;Indicator Limit 3;1,695;False;0;Indicator Obstacle 4;0,6385318;False;3;Indicator Obstacle 5;0,978869;False;1;4
4244;157,837103;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,406004;False;0;Indicator Limit 1;1,593996;False;0;Indicator Limit 2;1,305;False;0;Indicator Limit 3;1,695;False;0;Indicator Obstacle 4;0,6385318;False;3;Indicator Obstacle 5;0,978869;False;1;4
4245;157,870366;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,406004;False;0;Indicator Limit 1;1,593996;False;0;Indicator Limit 2;1,305;False;0;Indicator Limit 3;1,695;False;0;Indicator Obstacle 4;0,6385318;False;3;Indicator Obstacle 5;0,978869;False;1;4
4246;157,901039;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,406004;False;0;Indicator Limit 1;1,593996;False;0;Indicator Limit 2;1,305;False;0;Indicator Limit 3;1,695;False;0;Indicator Obstacle 4;0,6385318;False;3;Indicator Obstacle 5;0,978869;False;1;4
4247;157,952299;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,406004;False;0;Indicator Limit 1;1,593996;False;0;Indicator Limit 2;1,305;False;0;Indicator Limit 3;1,695;False;0;Indicator Obstacle 4;0,6385318;False;3;Indicator Obstacle 5;0,978869;False;1;4
4248;157,990454;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,406004;False;0;Indicator Limit 1;1,593996;False;0;Indicator Limit 2;1,305;False;0;Indicator Limit 3;1,695;False;0;Indicator Obstacle 4;0,6385318;False;3;Indicator Obstacle 5;0,978869;False;1;4
4249;158,021042;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6351043;False;3;Indicator Obstacle 5;0,9797502;False;1;4
4250;158,054845;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6351043;False;3;Indicator Obstacle 5;0,9797502;False;1;4
4251;158,088936;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6351043;False;3;Indicator Obstacle 5;0,9797502;False;1;4
4252;158,121422;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6351043;False;3;Indicator Obstacle 5;0,9797502;False;1;4
4253;158,151824;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6351043;False;3;Indicator Obstacle 5;0,9797502;False;1;4
4254;158,190474;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6351043;False;3;Indicator Obstacle 5;0,9797502;False;1;4
4255;158,223533;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6351043;False;3;Indicator Obstacle 5;0,9797502;False;1;4
4256;158,255678;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6351043;False;3;Indicator Obstacle 5;0,9797502;False;1;4
4257;158,302725;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,408004;False;0;Indicator Limit 1;1,591996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6351043;False;3;Indicator Obstacle 5;0,9797502;False;1;4
4259;158,393768;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,404004;False;0;Indicator Limit 1;1,595996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6382502;False;3;Indicator Obstacle 5;0,9824346;False;1;4
4260;158,440823;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,403004;False;0;Indicator Limit 1;1,596996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6390376;False;3;Indicator Obstacle 5;0,9831067;False;1;4
4261;158,474919;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,403004;False;0;Indicator Limit 1;1,596996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6390376;False;3;Indicator Obstacle 5;0,9831067;False;1;4
4262;158,506426;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,403004;False;0;Indicator Limit 1;1,596996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6390376;False;3;Indicator Obstacle 5;0,9831067;False;1;4
4263;158,540421;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,403004;False;0;Indicator Limit 1;1,596996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6390376;False;3;Indicator Obstacle 5;0,9831067;False;1;4
4264;158,573967;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,403004;False;0;Indicator Limit 1;1,596996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6390376;False;3;Indicator Obstacle 5;0,9831067;False;1;4
4265;158,617232;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,403004;False;0;Indicator Limit 1;1,596996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6390376;False;3;Indicator Obstacle 5;0,9831067;False;1;4
4266;158,642626;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,403004;False;0;Indicator Limit 1;1,596996;False;0;Indicator Limit 2;1,302;False;0;Indicator Limit 3;1,698;False;0;Indicator Obstacle 4;0,6390376;False;3;Indicator Obstacle 5;0,9831067;False;1;4
4267;158,674239;20170126T164739;Passthrough;True;0,1;Indicator Limit 0;1,399004;False;0;Indicator Limit 1;1,600996;False;0;Indicator Limit 2;1,305;False;0;Indicator Limit 3;1,695;False;0;Indicator Obstacle 4;0,6440365;False;3;Indicator Obstacle 5;0,983583;False;1;4
4268;158,71978;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;1,399004;False;0;Indicator Limit 1;1,600996;False;0;Indicator Limit 2;1,305;False;0;Indicator Limit 3;1,695;False;0;Indicator Obstacle 4;0,6440365;False;3;Indicator Obstacle 5;0,983583;False;1;4
4269;158,761232;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;1,399004;False;0;Indicator Limit 1;1,600996;False;0;Indicator Limit 2;1,305;False;0;Indicator Limit 3;1,695;False;0;Indicator Obstacle 4;0,6440365;False;3;Indicator Obstacle 5;0,983583;False;1;4
4270;158,792622;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;1,397004;False;0;Indicator Limit 1;1,602996;False;0;Indicator Limit 2;1,306;False;0;Indicator Limit 3;1,694;False;0;Indicator Obstacle 4;0,646228;False;3;Indicator Obstacle 5;0,9841958;False;1;4
4271;158,825853;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;1,397004;False;0;Indicator Limit 1;1,602996;False;0;Indicator Limit 2;1,306;False;0;Indicator Limit 3;1,694;False;0;Indicator Obstacle 4;0,646228;False;3;Indicator Obstacle 5;0,9841958;False;1;4
4272;158,862553;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;1,397004;False;0;Indicator Limit 1;1,602996;False;0;Indicator Limit 2;1,306;False;0;Indicator Limit 3;1,694;False;0;Indicator Obstacle 4;0,646228;False;3;Indicator Obstacle 5;0,9841958;False;1;4
4273;158,892013;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4274;158,934767;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4275;158,959189;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4276;158,993311;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4277;159,022746;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4278;159,042347;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4279;159,076023;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4280;159,113513;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4281;159,143321;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4282;159,18529;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4283;159,210357;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4284;159,243344;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4285;159,27381;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4286;159,293881;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4287;159,326734;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4288;159,35708;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4289;159,377088;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4290;159,410446;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4291;159,441746;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4292;159,461867;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4293;159,494145;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4294;159,524918;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4295;159,56965;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4296;159,612524;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4297;159,644949;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4298;159,678695;20170126T164740;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4299;159,712931;20170126T164741;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
4300;159,75662;20170126T164741;Passthrough;True;0,1;Indicator Limit 0;0,234;False;0;Indicator Limit 1;2,766;False;0;Indicator Limit 2;2,439;False;0;Indicator Limit 3;0,561;False;0;Indicator Obstacle 4;2,265913;False;3;Indicator Obstacle 5;1,666351;False;1;4
