Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra
63;4;02_Sc_CWIP_Passthrough;Passthrough;4,351719;0,06757;20170327T130700;60,00002;0;Direct;(0.012,1.650,0.027);(0.022,1.650,0.004);(0.047,1.007,-0.080);(2.127,0.742,-0.578);(2.153,0.748,-0.549);(20.253,0.500,-20.000);0,02508073;0,02508073;0;0;0,03894869;0,03894869;0;0;28,47418;28,47418;0;0;1,078907;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
64;4;02_Sc_CWIP_Passthrough;Passthrough;4,432653;0,080934;20170327T130700;60,00002;0;Direct;(-0.014,1.650,-0.002);(0.012,1.650,0.027);(0.002,1.006,-0.061);(2.055,0.764,-0.580);(2.127,0.742,-0.578);(20.253,0.500,-20.000);0,03894678;0,03894678;0;0;0,0720278;0,0720278;0;0;28,47229;28,47229;0;0;2,271136;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
65;4;02_Sc_CWIP_Passthrough;Passthrough;4,55129;0,118637;20170327T130701;60,00002;0;Direct;(-0.086,1.650,-0.004);(-0.014,1.650,-0.002);(-0.015,1.032,-0.098);(2.079,0.762,-0.567);(2.055,0.764,-0.580);(20.253,0.500,-20.000);0,07203018;0,07203018;0;0;0,02729463;0,02729463;0;0;28,52219;28,52219;0;0;1,926525;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
66;4;02_Sc_CWIP_Passthrough;Passthrough;4,664242;0,112952;20170327T130701;60,00002;0;Direct;(-0.062,1.650,0.009);(-0.086,1.650,-0.004);(-0.010,0.993,-0.120);(2.034,0.771,-0.589);(2.079,0.762,-0.567);(20.253,0.500,-20.000);0,02729652;0,02729652;0;0;0,05008999;0,05008999;0;0;28,5142;28,5142;0;0;2,073195;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
67;4;02_Sc_CWIP_Passthrough;Passthrough;4,748415;0,084173;20170327T130701;60,00002;0;Direct;(-0.107,1.650,-0.013);(-0.062,1.650,0.009);(-0.008,1.053,-0.095);(2.156,0.749,-0.547);(2.034,0.771,-0.589);(20.253,0.500,-20.000);0,05008828;0,05008828;0;0;0,1290271;0,1290271;0;0;28,53086;28,53086;0;0;3,133106;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
68;4;02_Sc_CWIP_Passthrough;Passthrough;4,831844;0,083429;20170327T130701;60,00002;0;Direct;(0.015,1.650,0.029);(-0.107,1.650,-0.013);(0.035,1.005,-0.034);(2.091,0.759,-0.569);(2.156,0.749,-0.547);(20.253,0.500,-20.000);0,1290251;0,1290251;0;0;0,06862199;0,06862199;0;0;28,47345;28,47345;0;0;3,661643;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
69;4;02_Sc_CWIP_Passthrough;Passthrough;4,8526;0,020756;20170327T130701;60,00002;0;Direct;(-0.050,1.650,0.007);(0.015,1.650,0.029);(0.018,1.030,-0.061);(2.104,0.752,-0.585);(2.091,0.759,-0.569);(20.253,0.500,-20.000);0,06862086;0,06862086;0;0;0,02061551;0,02061551;0;0;28,50424;28,50424;0;0;3,00964;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
70;4;02_Sc_CWIP_Passthrough;Passthrough;4,954674;0,102074;20170327T130701;60,00002;0;Direct;(-0.037,1.650,-0.009);(-0.050,1.650,0.007);(-0.002,1.031,-0.058);(2.168,0.748,-0.564);(2.104,0.752,-0.585);(20.253,0.500,-20.000);0,02061581;0,02061581;0;0;0,06735715;0,06735715;0;0;28,48375;28,48375;0;0;2,861831;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
71;4;02_Sc_CWIP_Passthrough;Passthrough;5,053522;0,098848;20170327T130701;60,00002;0;Direct;(0.027,1.650,0.012);(-0.037,1.650,-0.009);(0.018,1.016,0.005);(2.165,0.756,-0.573);(2.168,0.748,-0.564);(20.253,0.500,-20.000);0,06735647;0,06735647;0;0;0,009486843;0,009486843;0;0;28,45296;28,45296;0;0;2,242435;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
72;4;02_Sc_CWIP_Passthrough;Passthrough;5,169923;0,116401;20170327T130701;60,00002;0;Direct;(0.024,1.650,0.003);(0.027,1.650,0.012);(0.032,1.042,0.009);(2.165,0.755,-0.566);(2.165,0.756,-0.573);(20.253,0.500,-20.000);0,009487521;0,009487521;0;0;0,007000029;0,007000029;0;0;28,44877;28,44877;0;0;1,70518;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
73;4;02_Sc_CWIP_Passthrough;Passthrough;5,253616;0,083693;20170327T130701;60,00002;0;Direct;(0.024,1.650,0.010);(0.024,1.650,0.003);(0.034,1.029,0.002);(2.141,0.759,-0.569);(2.165,0.755,-0.566);(20.253,0.500,-20.000);0,007000029;0,007000029;0;0;0,02418671;0,02418671;0;0;28,45369;28,45369;0;0;1,642407;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
74;4;02_Sc_CWIP_Passthrough;Passthrough;5,267424;0,013808;20170327T130701;60,00002;0;Direct;(0.000,1.650,0.007);(0.024,1.650,0.010);(0.031,1.025,-0.010);(2.165,0.755,-0.566);(2.141,0.759,-0.569);(20.253,0.500,-20.000);0,02418505;0,02418505;0;0;0,02418671;0,02418671;0;0;28,46865;28,46865;0;0;1,779414;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
75;4;02_Sc_CWIP_Passthrough;Passthrough;5,389319;0,121895;20170327T130701;60,00002;0;Direct;(0.024,1.650,0.010);(0.000,1.650,0.007);(0.034,1.029,0.002);(2.059,0.773,-0.584);(2.165,0.755,-0.566);(20.253,0.500,-20.000);0,02418505;0,02418505;0;0;0,1075174;0,1075174;0;0;28,45369;28,45369;0;0;2,308305;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
76;4;02_Sc_CWIP_Passthrough;Passthrough;5,489911;0,100592;20170327T130702;60,00002;0;Direct;(-0.082,1.650,-0.008);(0.024,1.650,0.010);(0.007,1.057,-0.044);(2.134,0.764,-0.553);(2.059,0.773,-0.584);(20.253,0.500,-20.000);0,1075164;0,1075164;0;0;0,08115423;0,08115423;0;0;28,51653;28,51653;0;0;2,388036;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
77;4;02_Sc_CWIP_Passthrough;Passthrough;5,623779;0,133868;20170327T130702;60,00002;0;Direct;(-0.007,1.650,0.023);(-0.082,1.650,-0.008);(-0.033,0.982,-0.079);(2.155,0.781,-0.539);(2.134,0.764,-0.553);(20.253,0.500,-20.000);0,08115488;0,08115488;0;0;0,02523878;0,02523878;0;0;28,48488;28,48488;0;0;1,853664;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
78;4;02_Sc_CWIP_Passthrough;Passthrough;5,690391;0,066612;20170327T130702;60,00002;0;Direct;(0.014,1.650,0.037);(-0.007,1.650,0.023);(-0.034,0.962,-0.088);(2.114,0.774,-0.558);(2.155,0.781,-0.539);(20.253,0.500,-20.000);0,02523878;0,02523878;0;0;0,04518842;0,04518842;0;0;28,47979;28,47979;0;0;1,851392;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
79;4;02_Sc_CWIP_Passthrough;Passthrough;5,753278;0,062887;20170327T130702;60,00002;0;Direct;(-0.027,1.650,0.018);(0.014,1.650,0.037);(-0.026,0.986,-0.089);(2.063,0.744,-0.588);(2.114,0.774,-0.558);(20.253,0.500,-20.000);0,04518885;0,04518885;0;0;0,05916934;0,05916934;0;0;28,49559;28,49559;0;0;2,134881;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
80;4;02_Sc_CWIP_Passthrough;Passthrough;5,795354;0,042076;20170327T130702;60,00002;0;Direct;(-0.078,1.650,-0.012);(-0.027,1.650,0.018);(-0.017,1.026,-0.070);(2.133,0.781,-0.551);(2.063,0.744,-0.588);(20.253,0.500,-20.000);0,0591681;0,0591681;0;0;0,07917695;0,07917695;0;0;28,51087;28,51087;0;0;2,119226;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
81;4;02_Sc_CWIP_Passthrough;Passthrough;5,891176;0,095822;20170327T130702;60,00002;0;Direct;(-0.008,1.650,0.025);(-0.078,1.650,-0.012);(0.002,0.977,-0.077);(2.152,0.785,-0.548);(2.133,0.781,-0.551);(20.253,0.500,-20.000);0,07917675;0,07917675;0;0;0,01923544;0,01923544;0;0;28,48699;28,48699;0;0;1,728358;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
82;4;02_Sc_CWIP_Passthrough;Passthrough;5,992776;0,1016;20170327T130702;60,00002;0;Direct;(0.011,1.650,0.028);(-0.008,1.650,0.025);(0.012,0.991,-0.052);(2.168,0.784,-0.547);(2.152,0.785,-0.548);(20.253,0.500,-20.000);0,01923638;0,01923638;0;0;0,01603125;0,01603125;0;0;28,47559;28,47559;0;0;1,413619;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
83;4;02_Sc_CWIP_Passthrough;Passthrough;6,092063;0,099287;20170327T130702;60,00002;0;Direct;(0.027,1.650,0.029);(0.011,1.650,0.028);(-0.015,0.994,-0.023);(2.030,0.781,-0.587);(2.168,0.784,-0.547);(20.253,0.500,-20.000);0,01603006;0,01603006;0;0;0,1436802;0,1436802;0;0;28,46492;28,46492;0;0;2,701231;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
84;4;02_Sc_CWIP_Passthrough;Passthrough;6,205404;0,113341;20170327T130702;60,00002;0;Direct;(-0.111,1.650,-0.011);(0.027,1.650,0.029);(-0.038,1.062,-0.060);(2.046,0.788,-0.577);(2.030,0.781,-0.587);(20.253,0.500,-20.000);0,1436807;0,1436807;0;0;0,01886798;0,01886798;0;0;28,53511;28,53511;0;0;2,191055;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
85;4;02_Sc_CWIP_Passthrough;Passthrough;6,289735;0,084331;20170327T130702;60,00002;0;Direct;(-0.095,1.650,-0.001);(-0.111,1.650,-0.011);(-0.034,1.060,-0.059);(2.065,0.758,-0.575);(2.046,0.788,-0.577);(20.253,0.500,-20.000);0,01886697;0,01886697;0;0;0,01910503;0,01910503;0;0;28,53071;28,53071;0;0;1,792843;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
86;4;02_Sc_CWIP_Passthrough;Passthrough;6,310405;0,02067;20170327T130702;60,00002;0;Direct;(-0.076,1.650,0.001);(-0.095,1.650,-0.001);(0.000,1.019,-0.120);(2.029,0.767,-0.586);(2.065,0.758,-0.575);(20.253,0.500,-20.000);0,01910977;0,01910977;0;0;0,03764309;0,03764309;0;0;28,51856;28,51856;0;0;1,886473;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
87;4;02_Sc_CWIP_Passthrough;Passthrough;6,393633;0,083228;20170327T130702;60,00002;0;Direct;(-0.112,1.650,-0.010);(-0.076,1.650,0.001);(-0.025,1.047,-0.095);(2.072,0.768,-0.567);(2.029,0.767,-0.586);(20.253,0.500,-20.000);0,03764605;0,03764605;0;0;0,04701064;0,04701064;0;0;28,53653;28,53653;0;0;2,197205;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
88;4;02_Sc_CWIP_Passthrough;Passthrough;6,496247;0,102614;20170327T130703;60,00002;0;Direct;(-0.069,1.650,0.009);(-0.112,1.650,-0.010);(-0.024,1.007,-0.100);(2.166,0.740,-0.556);(2.072,0.768,-0.567);(20.253,0.500,-20.000);0,04700999;0,04700999;0;0;0,09464129;0,09464129;0;0;28,51918;28,51918;0;0;2,350671;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
89;4;02_Sc_CWIP_Passthrough;Passthrough;6,594423;0,098176;20170327T130703;60,00002;0;Direct;(0.025,1.650,0.020);(-0.069,1.650,0.009);(0.054,0.965,-0.079);(2.130,0.746,-0.561);(2.166,0.740,-0.556);(20.253,0.500,-20.000);0,09463939;0,09463939;0;0;0,03634534;0,03634534;0;0;28,46002;28,46002;0;0;2,055307;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
90;4;02_Sc_CWIP_Passthrough;Passthrough;6,627958;0,033535;20170327T130703;60,00002;0;Direct;(-0.011,1.650,0.015);(0.025,1.650,0.020);(0.023,0.985,-0.076);(2.072,0.768,-0.567);(2.130,0.746,-0.561);(20.253,0.500,-20.000);0,03634487;0,03634487;0;0;0,0583096;0,0583096;0;0;28,4821;28,4821;0;0;2,106159;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
91;4;02_Sc_CWIP_Passthrough;Passthrough;6,694803;0,066845;20170327T130703;60,00002;0;Direct;(-0.069,1.650,0.009);(-0.011,1.650,0.015);(-0.024,1.007,-0.100);(2.187,0.732,-0.554);(2.072,0.768,-0.567);(20.253,0.500,-20.000);0,05830818;0,05830818;0;0;0,1157325;0,1157325;0;0;28,51918;28,51918;0;0;2,521856;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
92;4;02_Sc_CWIP_Passthrough;Passthrough;6,728997;0,034194;20170327T130703;60,00002;0;Direct;(0.046,1.650,0.022);(-0.069,1.650,0.009);(0.040,0.983,-0.003);(2.166,0.740,-0.556);(2.187,0.732,-0.554);(20.253,0.500,-20.000);0,1157303;0,1157303;0;0;0,02109517;0,02109517;0;0;28,4465;28,4465;0;0;2,021539;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
93;4;02_Sc_CWIP_Passthrough;Passthrough;6,795632;0,066635;20170327T130703;60,00002;0;Direct;(0.025,1.650,0.020);(0.046,1.650,0.022);(0.054,0.965,-0.079);(2.117,0.752,-0.562);(2.166,0.740,-0.556);(20.253,0.500,-20.000);0,02109493;0,02109493;0;0;0,04936577;0,04936577;0;0;28,46002;28,46002;0;0;1,958806;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
94;4;02_Sc_CWIP_Passthrough;Passthrough;6,90938;0,113748;20170327T130703;60,00002;0;Direct;(-0.024,1.650,0.014);(0.025,1.650,0.020);(0.015,0.986,-0.089);(2.083,0.743,-0.621);(2.117,0.752,-0.562);(20.253,0.500,-20.000);0,04936198;0,04936198;0;0;0,06809562;0,06809562;0;0;28,49064;28,49064;0;0;2,340879;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
95;4;02_Sc_CWIP_Passthrough;Passthrough;6,993624;0,084244;20170327T130703;60,00002;0;Direct;(-0.058,1.650,-0.045);(-0.024,1.650,0.014);(-0.016,1.027,-0.052);(2.130,0.746,-0.561);(2.083,0.743,-0.621);(20.253,0.500,-20.000);0,06809573;0,06809573;0;0;0,0762169;0,0762169;0;0;28,47347;28,47347;0;0;2,460392;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
96;4;02_Sc_CWIP_Passthrough;Passthrough;7,032713;0,039089;20170327T130703;60,00002;0;Direct;(-0.011,1.650,0.015);(-0.058,1.650,-0.045);(0.023,0.985,-0.076);(2.023,0.762,-0.622);(2.130,0.746,-0.561);(20.253,0.500,-20.000);0,07621499;0,07621499;0;0;0,1231666;0,1231666;0;0;28,4821;28,4821;0;0;2,794089;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
97;4;02_Sc_CWIP_Passthrough;Passthrough;7,099637;0,066924;20170327T130703;60,00002;0;Direct;(-0.118,1.650,-0.046);(-0.011,1.650,0.015);(-0.029,1.061,-0.088);(2.018,0.761,-0.642);(2.023,0.762,-0.622);(20.253,0.500,-20.000);0,1231652;0,1231652;0;0;0,02061559;0,02061559;0;0;28,51561;28,51561;0;0;2,279072;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
98;4;02_Sc_CWIP_Passthrough;Passthrough;7,130661;0,031024;20170327T130703;60,00002;0;Direct;(-0.123,1.650,-0.066);(-0.118,1.650,-0.046);(-0.024,1.052,-0.092);(2.158,0.723,-0.597);(2.018,0.761,-0.642);(20.253,0.500,-20.000);0,02061583;0,02061583;0;0;0,1470545;0,1470545;0;0;28,50519;28,50519;0;0;3,110272;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
99;4;02_Sc_CWIP_Passthrough;Passthrough;7,244478;0,113817;20170327T130703;60,00002;0;Direct;(0.017,1.650,-0.021);(-0.123,1.650,-0.066);(0.019,0.982,-0.030);(1.966,0.781,-0.627);(2.158,0.723,-0.597);(20.253,0.500,-20.000);0,1470538;0,1470538;0;0;0,1943296;0,1943296;0;0;28,43688;28,43688;0;0;3,852606;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
100;4;02_Sc_CWIP_Passthrough;Passthrough;7,309659;0,065181;20170327T130703;60,00002;0;Direct;(-0.175,1.650,-0.051);(0.017,1.650,-0.021);(-0.034,1.084,-0.123);(1.987,0.764,-0.659);(1.966,0.781,-0.627);(20.253,0.500,-20.000);0,1943272;0,1943272;0;0;0,03827534;0,03827534;0;0;28,55286;28,55286;0;0;3,223405;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
101;4;02_Sc_CWIP_Passthrough;Passthrough;7,407661;0,098002;20170327T130703;60,00002;0;Direct;(-0.154,1.650,-0.083);(-0.175,1.650,-0.051);(-0.028,1.058,-0.101);(1.948,0.791,-0.600);(1.987,0.764,-0.659);(20.253,0.500,-20.000);0,03827527;0,03827527;0;0;0,0707248;0,0707248;0;0;28,51548;28,51548;0;0;3,196296;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
102;4;02_Sc_CWIP_Passthrough;Passthrough;7,429779;0,022118;20170327T130703;60,00002;0;Direct;(-0.193,1.650,-0.024);(-0.154,1.650,-0.083);(-0.034,1.097,-0.131);(2.037,0.744,-0.675);(1.948,0.791,-0.600);(20.253,0.500,-20.000);0,07072559;0,07072559;0;0;0,1163873;0,1163873;0;0;28,5846;28,5846;0;0;4,044432;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
103;4;02_Sc_CWIP_Passthrough;Passthrough;7,494571;0,064792;20170327T130704;60,00002;0;Direct;(-0.104,1.650,-0.099);(-0.193,1.650,-0.024);(-0.016,1.021,-0.075);(1.966,0.781,-0.627);(2.037,0.744,-0.675);(20.253,0.500,-20.000);0,1163878;0,1163878;0;0;0,08570298;0,08570298;0;0;28,46853;28,46853;0;0;4,372419;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
