Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra
14;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,72296;0,019973;20170327T131011;60,00002;0,03502;Direct;(0.133,1.650,-0.132);(0.183,1.650,-0.178);(0.149,1.638,-0.095);(-0.007,1.209,-0.174);(0.008,1.212,-0.181);(20.253,0.500,-20.000);0,06793778;0,06793778;0;0;0,01655295;0,01655295;0;0;28,27657;28,27657;0;0;1,318445;0;0;0,8;True;1;Unknown;Unknown;0;1;True;NULL
15;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,840405;0,117445;20170327T131011;60,00002;0,03502;Direct;(0.118,1.650,-0.125);(0.133,1.650,-0.132);(0.133,1.634,-0.086);(-0.013,1.221,-0.191);(-0.007,1.209,-0.174);(20.253,0.500,-20.000);0,01655585;0,01655585;0;0;0,01802776;0,01802776;0;0;28,29216;28,29216;0;0;1,131308;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
16;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,924998;0,084593;20170327T131011;60,00002;0,03502;Direct;(0.112,1.650,-0.142);(0.118,1.650,-0.125);(0.135,1.609,-0.089);(-0.040,1.207,-0.160);(-0.013,1.221,-0.191);(20.253,0.500,-20.000);0,01802795;0,01802795;0;0;0,04110961;0,04110961;0;0;28,2845;28,2845;0;0;1,589819;0;0;0,8;True;1;Unknown;Open;0;1;True;NULL
18;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,03809;0,029709;20170327T131011;60,00002;0,03502;Direct;(0.087,1.650,-0.119);(0.085,1.650,-0.111);(0.108,1.612,-0.073);(-0.045,1.216,-0.175);(-0.038,1.213,-0.168);(20.253,0.500,-20.000);0,008245961;0,008245961;0;0;0,009899497;0,009899497;0;0;28,31845;28,31845;0;0;1,043015;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
19;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,058115;0,020025;20170327T131011;60,00002;0,03502;Direct;(0.080,1.650,-0.126);(0.087,1.650,-0.119);(0.091,1.599,-0.069);(-0.040,1.207,-0.160);(-0.045,1.216,-0.175);(20.253,0.500,-20.000);0,009899473;0,009899473;0;0;0,01581139;0,01581139;0;0;28,31852;28,31852;0;0;1,064378;0;0;0,8;True;1;Unknown;Open;0;1;True;NULL
20;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,12165;0,063535;20170327T131011;60,00002;0,03502;Direct;(0.085,1.650,-0.111);(0.080,1.650,-0.126);(0.099,1.617,-0.066);(-0.040,1.200,-0.183);(-0.040,1.207,-0.160);(20.253,0.500,-20.000);0,01581174;0,01581174;0;0;0,023;0,023;0;0;28,32549;28,32549;0;0;1,186211;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
21;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,142696;0,021046;20170327T131011;60,00002;0,03502;Direct;(0.085,1.650,-0.134);(0.085,1.650,-0.111);(0.059,1.601,-0.068);(-0.039,1.200,-0.184);(-0.040,1.200,-0.183);(20.253,0.500,-20.000);0,023;0,023;0;0;0,001414214;0,001414214;0;0;28,30934;28,30934;0;0;0,8881033;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
22;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,225773;0,083077;20170327T131011;60,00002;0,03502;Estacionario;(0.086,1.650,-0.135);(0.085,1.650,-0.134);(0.055,1.600,-0.067);(-0.040,1.200,-0.183);(-0.039,1.200,-0.184);(20.253,0.500,-20.000);0,001413837;0;0;0,001413837;0,001414214;0;0;0,001414214;28,30793;0;0;28,30793;0,4884065;0,4632349;0,01622249;0,8;True;1;Open;Unknown;0;1;True;NULL
23;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,344277;0,118504;20170327T131012;60,00002;0,03502;Estacionario;(0.085,1.650,-0.134);(0.086,1.650,-0.135);(0.059,1.601,-0.068);(-0.036,1.199,-0.180);(-0.040,1.200,-0.183);(20.253,0.500,-20.000);0,001413837;0;0;0,001413837;0,004999995;0;0;0,004999995;28,30934;0;0;28,30934;0,2911896;0,4632349;0,01622249;0,8;True;1;Open;Unknown;0;1;True;NULL
24;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,373056;0,028779;20170327T131012;60,00002;0,03502;Estacionario;(0.089,1.650,-0.131);(0.085,1.650,-0.134);(0.061,1.595,-0.063);(-0.052,1.199,-0.172);(-0.036,1.199,-0.180);(20.253,0.500,-20.000);0,005004341;0;0;0,005004341;0,01788855;0;0;0,01788855;28,3086;0;0;28,3086;0,3217965;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
25;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,427129;0,054073;20170327T131012;60,00002;0,03502;Estacionario;(0.073,1.650,-0.123);(0.089,1.650,-0.131);(0.047,1.595,-0.056);(-0.050,1.198,-0.170);(-0.052,1.199,-0.172);(20.253,0.500,-20.000);0,01789091;0;0;0,01789091;0,00282843;0;0;0,00282843;28,32561;0;0;28,32561;0,2011854;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
26;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,440455;0,013326;20170327T131012;60,00002;0,03502;Estacionario;(0.075,1.650,-0.121);(0.073,1.650,-0.123);(0.049,1.594,-0.054);(-0.050,1.198,-0.170);(-0.050,1.198,-0.170);(20.253,0.500,-20.000);0,002830351;0;0;0,002830351;0;0;0;0;28,32559;0;0;28,32559;0,1071658;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
27;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,54059;0,100135;20170327T131012;60,00002;0,03502;Estacionario;(0.075,1.650,-0.121);(0.075,1.650,-0.121);(0.049,1.594,-0.054);(-0.043,1.195,-0.164);(-0.050,1.198,-0.170);(20.253,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,009219542;0;0;0,009219542;28,32559;0;0;28,32559;0,1541285;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
28;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,560856;0,020266;20170327T131012;60,00002;0,03502;Estacionario;(0.082,1.650,-0.115);(0.075,1.650,-0.121);(0.054,1.597,-0.049);(-0.028,1.198,-0.163);(-0.043,1.195,-0.164);(20.253,0.500,-20.000);0,009222426;0;0;0,009222426;0,0150333;0;0;0,0150333;28,32481;0;0;28,32481;0,2506512;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
29;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,624628;0,063772;20170327T131012;60,00002;0,03502;Estacionario;(0.097,1.650,-0.114);(0.082,1.650,-0.115);(0.080,1.601,-0.052);(-0.039,1.195,-0.162);(-0.028,1.198,-0.163);(20.253,0.500,-20.000);0,01502888;0;0;0,01502888;0,01104536;0;0;0,01104536;28,31484;0;0;28,31484;0,3016744;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
30;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,645477;0,020849;20170327T131012;60,00002;0,03502;Estacionario;(0.086,1.650,-0.113);(0.097,1.650,-0.114);(0.061,1.599,-0.048);(-0.039,1.195,-0.162);(-0.039,1.195,-0.162);(20.253,0.500,-20.000);0,01104314;0;0;0,01104314;0;0;0;0;28,32337;0;0;28,32337;0,1606935;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
31;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,728279;0,082802;20170327T131012;60,00002;0,03502;Estacionario;(0.086,1.650,-0.113);(0.086,1.650,-0.113);(0.061,1.599,-0.048);(-0.035,1.195,-0.160);(-0.039,1.195,-0.162);(20.253,0.500,-20.000);0;0;0;0;0,004472138;0;0;0,004472138;28,32337;0;0;28,32337;0,133007;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
32;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,742384;0,014105;20170327T131012;60,00002;0,03502;Estacionario;(0.090,1.650,-0.111);(0.086,1.650,-0.113);(0.068,1.600,-0.048);(-0.031,1.194,-0.158);(-0.035,1.195,-0.160);(20.253,0.500,-20.000);0,004470172;0;0;0,004470172;0,004472132;0;0;0,004472132;28,32193;0;0;28,32193;0,1550606;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
33;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,84531;0,102926;20170327T131012;60,00002;0,03502;Estacionario;(0.094,1.650,-0.109);(0.090,1.650,-0.111);(0.075,1.600,-0.049);(-0.031,1.194,-0.158);(-0.031,1.194,-0.158);(20.253,0.500,-20.000);0,004473571;0;0;0,004473571;0;0;0;0;28,32048;0;0;28,32048;0,08259641;0;0;0,8;True;1;Open;Unknown;0;1;True;NULL
34;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,962983;0,117673;20170327T131012;60,00002;0,03502;Estacionario;(0.094,1.650,-0.109);(0.094,1.650,-0.109);(0.075,1.600,-0.049);(-0.044,1.194,-0.126);(-0.031,1.194,-0.158);(20.253,0.500,-20.000);0;0;0;0;0,03453984;0;0;0,03453984;28,32048;0;0;28,32048;0,3448442;0,25;0,008755;0,8;True;1;Open;Unknown;0;1;True;NULL
35;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,076641;0,113658;20170327T131012;60,00002;0,03502;Estacionario;(0.081,1.650,-0.077);(0.094,1.650,-0.109);(0.114,1.596,-0.031);(-0.041,1.184,-0.119);(-0.044,1.194,-0.126);(20.253,0.500,-20.000);0,03454002;0;0;0,03454002;0,007615772;0;0;0,007615772;28,35222;0;0;28,35222;0,2439826;0,25;0,008755;0,8;True;1;Open;Unknown;0;1;True;NULL
36;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,160359;0,083718;20170327T131012;60,00002;0,03502;Estacionario;(0.084,1.650,-0.070);(0.081,1.650,-0.077);(0.124,1.584,-0.018);(-0.036,1.172,-0.127);(-0.041,1.184,-0.119);(20.253,0.500,-20.000);0,007615123;0;0;0,007615123;0,009433984;0;0;0,009433984;28,355;0;0;28,355;0,2096626;0,157995;0,005532986;0,8;True;1;Open;Unknown;0;1;True;NULL
37;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,265458;0,105099;20170327T131012;60,00002;0,03502;Estacionario;(0.089,1.650,-0.078);(0.084,1.650,-0.070);(0.124,1.579,-0.018);(-0.032,1.168,-0.130);(-0.036,1.172,-0.127);(20.253,0.500,-20.000);0,009434536;0;0;0,009434536;0,004999992;0;0;0,004999992;28,34582;0;0;28,34582;0,1707218;0,157995;0,005532986;0,8;True;1;Open;Unknown;0;1;True;NULL
38;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,349677;0,084219;20170327T131013;60,00002;0,03502;Estacionario;(0.093,1.650,-0.081);(0.089,1.650,-0.078);(0.124,1.578,-0.019);(-0.032,1.158,-0.136);(-0.032,1.168,-0.130);(20.253,0.500,-20.000);0,004998237;0;0;0,004998237;0,006000012;0;0;0,006000012;28,34087;0;0;28,34087;0,1727699;0,157995;0,005532986;0,8;True;1;Unknown;Unknown;0;1;True;NULL
39;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,381588;0,031911;20170327T131013;60,00002;0,03502;Estacionario;(0.093,1.650,-0.087);(0.093,1.650,-0.081);(0.120,1.573,-0.019);(-0.041,1.184,-0.119);(-0.032,1.158,-0.136);(20.253,0.500,-20.000);0,006000014;0;0;0,006000014;0,01923539;0;0;0,01923539;28,33665;0;0;28,33665;0,2249149;0,157995;0,005532986;0,8;True;1;Open;Unknown;0;1;True;NULL
40;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,465702;0,084114;20170327T131013;60,00002;0,03502;WIP;(0.084,1.650,-0.070);(0.093,1.650,-0.087);(0.124,1.584,-0.018);(-0.033,1.137,-0.154);(-0.041,1.184,-0.119);(20.253,0.500,-20.000);0,01923663;0;0,01923663;0;0,03590264;0;0,03590264;0;28,355;0;28,355;0;0,4139549;0,157995;0,005532986;0,8;False;1;Unknown;Unknown;0;1;True;NULL
41;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,55005;0,084348;20170327T131013;60,00002;0,107426;Estacionario;(0.078,1.650,-0.120);(0.084,1.650,-0.070);(0.090,1.552,-0.033);(-0.033,1.145,-0.151);(-0.033,1.137,-0.154);(20.253,0.500,-20.000);0,05082954;0;0;0,05082954;0,003000006;0;0;0,003000006;28,32393;0;0;28,32393;0,2522427;0,157995;0,01697277;0,8;True;2;Unknown;Unknown;0;1;True;NULL
42;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,579359;0,029309;20170327T131013;60,00002;0,107426;WIP;(0.078,1.650,-0.117);(0.078,1.650,-0.120);(0.092,1.564,-0.038);(-0.034,1.119,-0.178);(-0.033,1.145,-0.151);(20.253,0.500,-20.000);0,003000014;0;0,003000014;0;0,02701852;0;0,02701852;0;28,32603;0;28,32603;0;0,3475907;0,157995;0,01697277;0,8;False;2;Unknown;Unknown;0;1;True;NULL
43;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,663803;0,084444;20170327T131013;60,00002;0,108214;WIP;(0.067,1.650,-0.162);(0.078,1.650,-0.117);(0.047,1.526,-0.049);(-0.034,1.121,-0.171);(-0.034,1.119,-0.178);(20.253,0.500,-20.000);0,04584498;0;0,04584498;0;0,006999999;0;0,006999999;0;28,30274;0;28,30274;0;0,2578936;0,157995;0,01709727;0,8;False;2;Unknown;Unknown;0;1;True;NULL
44;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,769628;0,105825;20170327T131013;60,00002;0,123859;WIP;(0.056,1.650,-0.214);(0.067,1.650,-0.162);(0.049,1.530,-0.107);(-0.036,1.118,-0.176);(-0.034,1.121,-0.171);(20.253,0.500,-20.000);0,05371741;0;0,05371741;0;0,005385159;0;0,005385159;0;28,27355;0;28,27355;0;0,2041695;0,157995;0,01956911;0,8;False;2;Unknown;Unknown;0;1;True;NULL
45;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,884396;0,114768;20170327T131013;60,00002;0,129996;WIP;(0.041,1.650,-0.268);(0.056,1.650,-0.214);(0.018,1.515,-0.152);(-0.038,1.116,-0.173);(-0.036,1.118,-0.176);(20.253,0.500,-20.000);0,05579874;0;0,05579874;0;0,003605556;0;0,003605556;0;28,24698;0;28,24698;0;0,1401367;0,157995;0,02053872;0,8;False;2;Unknown;Unknown;0;1;True;NULL
46;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,968232;0,083836;20170327T131013;60,00002;0,105755;WIP;(0.022,1.650,-0.320);(0.041,1.650,-0.268);(0.004,1.513,-0.204);(-0.034,1.119,-0.178);(-0.038,1.116,-0.173);(20.253,0.500,-20.000);0,05546638;0;0,05546638;0;0,00640313;0;0,00640313;0;28,22398;0;28,22398;0;0,1470016;0,157995;0,01670877;0,8;False;2;Unknown;Unknown;0;1;True;NULL
47;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,999258;0,031026;20170327T131013;60,00002;0,047104;WIP;(0.020,1.650,-0.327);(0.022,1.650,-0.320);(0.000,1.526,-0.214);(-0.035,1.119,-0.178);(-0.034,1.119,-0.178);(20.253,0.500,-20.000);0,007442079;0;0,007442079;0;0,0009999983;0;0,0009999983;0;28,22023;0;28,22023;0;0,0859412;0,157995;0,007442198;0,8;False;2;Unknown;Unknown;0;1;True;NULL
48;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,065216;0,065958;20170327T131013;60,00002;0,091118;Estacionario;(0.012,1.650,-0.360);(0.020,1.650,-0.327);(-0.009,1.522,-0.245);(-0.037,1.108,-0.179);(-0.035,1.119,-0.178);(20.253,0.500,-20.000);0,03424915;0;0;0,03424915;0,002236069;0;0;0,002236069;28,20337;0;0;28,20337;0,09248785;0,157995;0,01439619;0,8;False;2;Unknown;Unknown;0;1;True;NULL
52;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,306384;0,036643;20170327T131014;60,00002;0,091118;Estacionario;(0.015,1.650,-0.348);(0.013,1.650,-0.349);(0.007,1.517,-0.234);(-0.034,1.106,-0.173);(-0.032,1.109,-0.166);(20.253,0.500,-20.000);0,002238492;0;0;0,002238492;0,007280109;0;0;0,007280109;28,20957;0;0;28,20957;0,1033384;0;0;0,8;False;2;Unknown;Closed;0;1;True;Closed
53;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,386861;0,080477;20170327T131014;60,00002;0,091118;Estacionario;(0.013,1.650,-0.355);(0.015,1.650,-0.348);(-0.004,1.510,-0.235);(-0.028,1.108,-0.164);(-0.034,1.106,-0.173);(20.253,0.500,-20.000);0,007280856;0;0;0,007280856;0,01081664;0;0;0,01081664;28,20613;0;0;28,20613;0,1845456;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
54;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,470825;0,083964;20170327T131014;60,00002;0,091118;Estacionario;(0.019,1.650,-0.346);(0.013,1.650,-0.355);(0.012,1.518,-0.234);(-0.026,1.107,-0.163);(-0.028,1.108,-0.164);(20.253,0.500,-20.000);0,01081694;0;0;0,01081694;0,002236069;0;0;0,002236069;28,20809;0;0;28,20809;0,1269519;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
55;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,500897;0,030072;20170327T131014;60,00002;0,091118;Estacionario;(0.021,1.650,-0.345);(0.019,1.650,-0.346);(0.014,1.517,-0.233);(-0.024,1.107,-0.163);(-0.026,1.107,-0.163);(20.253,0.500,-20.000);0,00223508;0;0;0,00223508;0,002;0;0;0,002;28,20736;0;0;28,20736;0,08252601;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
57;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,618229;0,027972;20170327T131014;60,00002;0,091118;Estacionario;(0.025,1.650,-0.344);(0.023,1.650,-0.345);(0.015,1.514,-0.230);(-0.032,1.109,-0.166);(-0.022,1.107,-0.162);(20.253,0.500,-20.000);0,002235093;0;0;0,002235093;0,01077033;0;0;0,01077033;28,20518;0;0;28,20518;0,1349866;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
59;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,786693;0,084318;20170327T131014;60,00002;0,091118;Estacionario;(0.027,1.650,-0.344);(0.015,1.650,-0.348);(0.019,1.516,-0.231);(-0.022,1.107,-0.161);(-0.020,1.107,-0.162);(20.253,0.500,-20.000);0,0126501;0;0;0,0126501;0,002236069;0;0;0,002236069;28,20375;0;0;28,20375;0,1104769;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
60;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,808478;0,021785;20170327T131014;60,00002;0,091118;Estacionario;(0.025,1.650,-0.343);(0.027,1.650,-0.344);(0.018,1.515,-0.230);(-0.028,1.108,-0.164);(-0.022,1.107,-0.161);(20.253,0.500,-20.000);0,00223508;0;0;0,00223508;0,006708208;0;0;0,006708208;28,20588;0;0;28,20588;0,1342095;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
61;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,88952;0,081042;20170327T131014;60,00002;0,091118;Estacionario;(0.019,1.650,-0.346);(0.025,1.650,-0.343);(0.012,1.518,-0.234);(-0.015,1.108,-0.157);(-0.028,1.108,-0.164);(20.253,0.500,-20.000);0,006708664;0;0;0,006708664;0,01476482;0;0;0,01476482;28,20809;0;0;28,20809;0,2512603;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
62;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,007911;0,118391;20170327T131014;60,00002;0,091118;Estacionario;(0.032,1.650,-0.339);(0.019,1.650,-0.346);(0.034,1.518,-0.229);(-0.018,1.109,-0.156);(-0.015,1.108,-0.157);(20.253,0.500,-20.000);0,01476525;0;0;0,01476525;0,003162278;0;0;0,003162278;28,20365;0;0;28,20365;0,1560458;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
63;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,121278;0,113367;20170327T131014;60,00002;0,091118;Estacionario;(0.029,1.650,-0.338);(0.032,1.650,-0.339);(0.027,1.519,-0.228);(-0.021,1.111,-0.153);(-0.018,1.109,-0.156);(20.253,0.500,-20.000);0,00316071;0;0;0,00316071;0,004242645;0;0;0,004242645;28,2065;0;0;28,2065;0,1174672;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
64;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,204933;0,083655;20170327T131014;60,00002;0,091118;Estacionario;(0.026,1.650,-0.335);(0.029,1.650,-0.338);(0.019,1.520,-0.224);(-0.019,1.110,-0.154);(-0.021,1.111,-0.153);(20.253,0.500,-20.000);0,004244188;0;0;0,004244188;0,002236069;0;0;0,002236069;28,21074;0;0;28,21074;0,07900357;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
65;8;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,225268;0,020335;20170327T131014;60,00002;0,091118;Estacionario;(0.028,1.650,-0.336);(0.026,1.650,-0.335);(0.023,1.521,-0.227);(-0.028,1.115,-0.143);(-0.019,1.110,-0.154);(20.253,0.500,-20.000);0,002235093;0;0;0,002235093;0,01421267;0;0;0,01421267;28,20861;0;0;28,20861;0,2053418;0;0;0,8;False;2;Unknown;Unknown;0;1;True;NULL
