Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra
22;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,43824;0,019911;20170327T130751;60,14826;0;Direct;(0.040,1.650,0.018);(0.025,1.650,0.013);(0.015,1.084,-0.003);(2.051,0.767,-0.583);(1.982,0.778,-0.597);(20.253,0.500,-20.000);0,01581081;0,01581081;0;0;0,07040609;0,07040609;0;0;28,44795;28,44795;0;0;3,878747;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
23;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,524524;0,086284;20170327T130751;60,09718;0;Direct;(0.109,1.650,0.032);(0.040,1.650,0.018);(0.026,1.031,0.007);(2.034,0.778,-0.588);(2.051,0.767,-0.583);(20.253,0.500,-20.000);0,07040621;0,07040621;0;0;0,01772023;0,01772023;0;0;28,40883;28,40883;0;0;2,987172;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
24;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,636124;0,1116;20170327T130751;60,06373;0;Direct;(0.092,1.650,0.027);(0.109,1.650,0.032);(0.034,1.081,0.036);(2.066,0.769,-0.579);(2.034,0.778,-0.588);(20.253,0.500,-20.000);0,0177184;0,0177184;0;0;0,0332416;0,0332416;0;0;28,41736;28,41736;0;0;2,544989;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
25;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,720237;0,084113;20170327T130751;60,04644;0;Direct;(0.124,1.650,0.036);(0.092,1.650,0.027);(0.048,1.075,-0.001);(2.203,0.775,-0.551);(2.066,0.769,-0.579);(20.253,0.500,-20.000);0,03323931;0,03323931;0;0;0,1398321;0,1398321;0;0;28,40102;28,40102;0;0;3,6909;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
26;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,847903;0,127666;20170327T130751;60,03046;0;Direct;(0.261,1.650,0.064);(0.124,1.650,0.036);(0.085,1.016,-0.056);(2.219,0.778,-0.548);(2.203,0.775,-0.551);(20.253,0.500,-20.000);0,1398293;0,1398293;0;0;0,01627886;0,01627886;0;0;28,32392;28,32392;0;0;2,814783;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
27;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,940731;0,092828;20170327T130752;60,01997;0;Direct;(0.277,1.650,0.067);(0.261,1.650,0.064);(0.116,1.018,-0.047);(2.212,0.777,-0.550);(2.219,0.778,-0.548);(20.253,0.500,-20.000);0,01628143;0,01628143;0;0;0,007280319;0,007280319;0;0;28,31475;28,31475;0;0;2,119584;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
28;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,024708;0,083977;20170327T130752;60,0131;0;Direct;(0.270,1.650,0.065);(0.277,1.650,0.067);(0.123,1.033,-0.016);(2.200,0.775,-0.553);(2.212,0.777,-0.550);(20.253,0.500,-20.000);0,007283758;0,007283758;0;0;0,01236916;0,01236916;0;0;28,31828;28,31828;0;0;1,660348;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
29;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,055111;0,030403;20170327T130752;60,0118;0;Direct;(0.258,1.650,0.062);(0.270,1.650,0.065);(0.125,1.047,0.014);(2.190,0.774,-0.556);(2.200,0.775,-0.553);(20.253,0.500,-20.000);0,01236291;0,01236291;0;0;0,0104403;0,0104403;0;0;28,32461;28,32461;0;0;1,31738;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
30;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,159211;0,1041;20170327T130752;60,00859;0;Direct;(0.248,1.650,0.059);(0.258,1.650,0.062);(0.106,1.052,0.043);(2.184,0.778,-0.558);(2.190,0.774,-0.556);(20.253,0.500,-20.000);0,01044236;0,01044236;0;0;0,006324606;0,006324606;0;0;28,32955;28,32955;0;0;1,002361;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
31;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,259632;0,100421;20170327T130752;60,00627;0;Direct;(0.242,1.650,0.057);(0.248,1.650,0.059);(0.089,1.055,0.042);(2.166,0.768,-0.558);(2.184,0.778,-0.558);(20.253,0.500,-20.000);0,006325058;0,006325058;0;0;0,01800013;0,01800013;0;0;28,33237;28,33237;0;0;0,875451;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
32;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,32751;0,067878;20170327T130752;60,00507;0;Direct;(0.224,1.650,0.057);(0.242,1.650,0.057);(0.032,1.019,0.103);(2.212,0.777,-0.550);(2.166,0.768,-0.558);(20.253,0.500,-20.000);0,01800156;0,01800156;0;0;0,04669048;0,04669048;0;0;28,34509;28,34509;0;0;1,044959;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
33;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,362538;0,035028;20170327T130752;60,00456;0;Direct;(0.270,1.650,0.065);(0.224,1.650,0.057);(0.123,1.033,-0.016);(2.188,0.769,-0.551);(2.212,0.777,-0.550);(20.253,0.500,-20.000);0,04669189;0,04669189;0;0;0,02402075;0,02402075;0;0;28,31827;28,31827;0;0;1,003969;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
35;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,557753;0,095713;20170327T130752;60,00243;0;Direct;(0.216,1.650,0.062);(0.246,1.650,0.064);(0.057,0.977,0.038);(2.177,0.750,-0.552);(2.158,0.749,-0.553);(20.253,0.500,-20.000);0,03006918;0,03006918;0;0;0,01902635;0,01902635;0;0;28,35428;28,35428;0;0;0,930182;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
36;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,641481;0,083728;20170327T130752;60,00177;0;Estacionario;(0.235,1.650,0.063);(0.216,1.650,0.062);(0.055,0.982,0.051);(2.173,0.745,-0.554);(2.177,0.750,-0.552);(20.253,0.500,-20.000);0,0190273;0;0;0,0190273;0,004472105;0;0;0,004472105;28,34156;0;0;28,34156;0,5326624;0,25;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
37;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,67884;0,037359;20170327T130752;60,00159;0;Estacionario;(0.231,1.650,0.061);(0.235,1.650,0.063);(0.056,0.984,0.050);(2.184,0.778,-0.558);(2.173,0.745,-0.554);(20.253,0.500,-20.000);0,004473598;0;0;0,004473598;0,01170463;0;0;0,01170463;28,34298;0;0;28,34298;0,3581418;0,25;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
38;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,745725;0,066885;20170327T130752;60,00129;0;Estacionario;(0.242,1.650,0.057);(0.231,1.650,0.061);(0.089,1.055,0.042);(2.136,0.742,-0.566);(2.184,0.778,-0.558);(20.253,0.500,-20.000);0,01170619;0;0;0,01170619;0,04866219;0;0;0,04866219;28,33237;0;0;28,33237;0,533787;0,1345237;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
39;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,779117;0,033392;20170327T130752;60,00116;0;Estacionario;(0.194,1.650,0.049);(0.242,1.650,0.057);(0.053,1.006,0.044);(2.161,0.759,-0.552);(2.136,0.742,-0.566);(20.253,0.500,-20.000);0,04866242;0;0;0,04866242;0,02865318;0;0;0,02865318;28,36064;0;0;28,36064;0,4748057;0,1345237;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
40;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,862722;0,083605;20170327T130752;60,00085;0;Direct;(0.219,1.650,0.063);(0.194,1.650,0.049);(0.033,0.968,0.044);(1.948,0.778,-0.618);(2.161,0.759,-0.552);(20.253,0.500,-20.000);0,0286511;0,0286511;0;0;0,2229911;0,2229911;0;0;28,35287;28,35287;0;0;3,762025;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
41;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;2,962998;0,100276;20170327T130753;60,00062;0;Direct;(0.006,1.650,-0.003);(0.219,1.650,0.063);(0.014,1.113,-0.011);(2.055,0.760,-0.589);(1.948,0.778,-0.618);(20.253,0.500,-20.000);0,2229886;0,2229886;0;0;0,1108604;0,1108604;0;0;28,45735;28,45735;0;0;4,030751;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
42;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,063405;0,100407;20170327T130753;60,00045;0;Direct;(0.113,1.650,0.026);(0.006,1.650,-0.003);(0.043,1.075,0.019);(2.027,0.768,-0.596);(2.055,0.760,-0.589);(20.253,0.500,-20.000);0,1108588;0,1108588;0;0;0,02886186;0,02886186;0;0;28,40177;28,40177;0;0;3,246207;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
43;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,177212;0,113807;20170327T130753;60,00029;0;Direct;(0.085,1.650,0.019);(0.113,1.650,0.026);(0.032,1.083,0.015);(1.996,0.777,-0.605);(2.027,0.768,-0.596);(20.253,0.500,-20.000);0,02886163;0,02886163;0;0;0,03227993;0,03227993;0;0;28,4167;28,4167;0;0;2,745307;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
44;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,300791;0,123579;20170327T130753;60,00019;0;Direct;(0.054,1.650,0.010);(0.085,1.650,0.019);(0.021,1.092,0.009);(1.988,0.768,-0.606);(1.996,0.777,-0.605);(20.253,0.500,-20.000);0,03228199;0,03228199;0;0;0,008062272;0,008062272;0;0;28,43237;28,43237;0;0;2,069692;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
45;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,365093;0,064302;20170327T130753;60,00015;0;Direct;(0.046,1.650,0.009);(0.054,1.650,0.010);(0.026,1.091,0.004);(1.932,0.785,-0.622);(1.988,0.768,-0.606);(20.253,0.500,-20.000);0,008057895;0,008057895;0;0;0,05824087;0,05824087;0;0;28,43735;28,43735;0;0;2,260367;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
46;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,466266;0,101173;20170327T130753;60,00011;0;Direct;(-0.010,1.650,-0.007);(0.046,1.650,0.009);(0.008,1.120,-0.009);(1.930,0.787,-0.623);(1.932,0.785,-0.622);(20.253,0.500,-20.000);0,05824431;0,05824431;0;0;0,002236173;0,002236173;0;0;28,46593;28,46593;0;0;1,668365;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
47;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,499178;0,032912;20170327T130753;60,0001;0;Direct;(-0.012,1.650,-0.008);(-0.010,1.650,-0.007);(0.007,1.120,-0.009);(1.933,0.788,-0.622);(1.930,0.787,-0.623);(20.253,0.500,-20.000);0,002231695;0,002231695;0;0;0,003162312;0,003162312;0;0;28,46665;28,46665;0;0;1,249706;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
48;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,56653;0,067352;20170327T130753;60,00008;0;Direct;(-0.009,1.650,-0.007);(-0.012,1.650,-0.008);(0.006,1.119,-0.009);(1.935,0.788,-0.622);(1.933,0.788,-0.622);(20.253,0.500,-20.000);0,003160729;0,003160729;0;0;0,001999974;0,001999974;0;0;28,46522;28,46522;0;0;0,9307023;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
49;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,679773;0,113243;20170327T130753;60,00005;0;Direct;(-0.007,1.650,-0.007);(-0.009,1.650,-0.007);(0.007,1.117,-0.008);(1.948,0.787,-0.619);(1.935,0.788,-0.622);(20.253,0.500,-20.000);0,001998901;0,001998901;0;0;0,01334167;0,01334167;0;0;28,4638;28,4638;0;0;0,8482627;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
50;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,763736;0,083963;20170327T130753;60,00003;0;Estacionario;(0.006,1.650,-0.004);(-0.007,1.650,-0.007);(0.009,1.110,-0.006);(1.930,0.787,-0.623);(1.948,0.787,-0.619);(20.253,0.500,-20.000);0,01333841;0;0;0,01333841;0,0184391;0;0;0,0184391;28,45666;0;0;28,45666;0,5817143;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
51;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,800605;0,036869;20170327T130753;60,00002;0;Direct;(-0.012,1.650,-0.008);(0.006,1.650,-0.004);(0.007,1.120,-0.009);(2.182,0.741,-0.554);(1.930,0.787,-0.623);(20.253,0.500,-20.000);0,01843316;0,01843316;0;0;0,2612757;0,2612757;0;0;28,46665;28,46665;0;0;2,665434;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
52;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;3,901088;0,100483;20170327T130754;60,00002;0;Direct;(0.240,1.650,0.061);(-0.012,1.650,-0.008);(0.099,0.999,0.024);(1.965,0.784,-0.615);(2.182,0.741,-0.554);(20.253,0.500,-20.000);0,261271;0,261271;0;0;0,2254106;0,2254106;0;0;28,33662;28,33662;0;0;4,223969;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
53;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,001756;0,100668;20170327T130754;60,00002;0;Direct;(0.023,1.650,0.000);(0.240,1.650,0.061);(0.014,1.101,-0.004);(1.941,0.788,-0.620);(1.965,0.784,-0.615);(20.253,0.500,-20.000);0,2254098;0,2254098;0;0;0,02451535;0,02451535;0;0;28,44737;28,44737;0;0;3,308116;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
54;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,098865;0,097109;20170327T130754;60,00002;0;Direct;(-0.001,1.650,-0.005);(0.023,1.650,0.000);(0.007,1.114,-0.007);(2.039,0.769,-0.596);(1.941,0.788,-0.620);(20.253,0.500,-20.000);0,0245136;0,0245136;0;0;0,100896;0,100896;0;0;28,46093;28,46093;0;0;3,543652;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
55;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,182811;0,083946;20170327T130754;60,00002;0;Direct;(0.097,1.650,0.019);(-0.001,1.650,-0.005);(0.047,1.073,0.005);(2.176,0.739,-0.561);(2.039,0.769,-0.596);(20.253,0.500,-20.000);0,1008956;0,1008956;0;0;0,1414002;0,1414002;0;0;28,40818;28,40818;0;0;4,439879;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
56;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,303116;0,120305;20170327T130754;60,00002;0;Direct;(0.234,1.650,0.054);(0.097,1.650,0.019);(0.110,0.990,-0.010);(2.157,0.752,-0.561);(2.176,0.739,-0.561);(20.253,0.500,-20.000);0,1414012;0,1414012;0;0;0,01900005;0,01900005;0;0;28,3359;28,3359;0;0;3,420056;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
57;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,406336;0,10322;20170327T130754;60,00002;0;Direct;(0.215,1.650,0.054);(0.234,1.650,0.054);(0.089,0.989,-0.011);(2.151,0.748,-0.558);(2.157,0.752,-0.561);(20.253,0.500,-20.000);0,01900113;0,01900113;0;0;0,006708224;0,006708224;0;0;28,34933;28,34933;0;0;2,552854;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
58;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,504744;0,098408;20170327T130754;60,00002;0;Direct;(0.209,1.650,0.057);(0.215,1.650,0.054);(0.073,1.005,0.000);(2.207,0.736,-0.550);(2.151,0.748,-0.558);(20.253,0.500,-20.000);0,006708544;0,006708544;0;0;0,05656854;0,05656854;0;0;28,35569;28,35569;0;0;2,320425;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
59;2;01_Sc_CWIP_Passthrough_Inicio;Passthrough;4,538851;0,034107;20170327T130754;60,00002;0;Direct;(0.265,1.650,0.065);(0.209,1.650,0.057);(0.091,0.975,0.012);(2.150,0.746,-0.560);(2.207,0.736,-0.550);(20.253,0.500,-20.000);0,0565683;0,0565683;0;0;0,05787047;0,05787047;0;0;28,3218;28,3218;0;0;2,204749;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
