Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra (*)
109;4;02_Sc_CWIP_Passthrough;Passthrough;8,711685;0,027825;20170324T133937;60,00002;0,030791;WIP;(0.010,1.650,-2.971);(0.017,1.650,-2.967);(0.019,1.069,-2.992);(1.960,0.738,-0.833);(1.958,0.735,-0.829);(20.253,0.500,-20.000);0,007197856;0;0,007197856;0;0,004472185;0;0,004472185;0;26,45295;0;26,45295;0;0,06687667;0,2337661;0,007197891;0,8;False;0;Unknown;Unknown;0;1;True;NULL
110;4;02_Sc_CWIP_Passthrough;Passthrough;8,795581;0,083896;20170324T133937;60,00002;0,077934;WIP;(-0.019,1.650,-2.989);(0.010,1.650,-2.971);(-0.010,1.071,-3.008);(1.960,0.739,-0.835);(1.960,0.738,-0.833);(20.253,0.500,-20.000);0,0346153;0;0,0346153;0;0,001999974;0;0,001999974;0;26,46327;0;26,46327;0;0,0497472;0,2337661;0,01821833;0,8;False;0;Unknown;Unknown;0;1;True;NULL
111;4;02_Sc_CWIP_Passthrough;Passthrough;8,879247;0,083666;20170324T133937;60,00002;0,085191;WIP;(-0.052,1.650,-3.010);(-0.019,1.650,-2.989);(-0.043,1.071,-3.029);(1.960,0.740,-0.837);(1.960,0.739,-0.835);(20.253,0.500,-20.000);0,03861634;0;0,03861634;0;0,002000034;0;0,002000034;0;26,47549;0;26,47549;0;0,04332132;0,2337661;0,01991476;0,8;False;0;Unknown;Unknown;0;1;True;NULL
112;4;02_Sc_CWIP_Passthrough;Passthrough;8,89928;0,020033;20170324T133937;60,00002;0,027177;WIP;(-0.057,1.650,-3.013);(-0.052,1.650,-3.010);(-0.050,1.068,-3.031);(1.960,0.739,-0.836);(1.960,0.740,-0.837);(20.253,0.500,-20.000);0,006353348;0;0,006353348;0;0,0009999871;0;0,0009999871;0;26,47764;0;26,47764;0;0,03676837;0,2337661;0,006353061;0,8;False;0;Unknown;Unknown;0;1;True;NULL
113;4;02_Sc_CWIP_Passthrough;Passthrough;8,98314;0,08386;20170324T133937;60,00002;0,077871;WIP;(-0.086,1.650,-3.029);(-0.057,1.650,-3.013);(-0.080,1.067,-3.049);(1.958,0.737,-0.833);(1.960,0.739,-0.836);(20.253,0.500,-20.000);0,03300076;0;0,03300076;0;0,003605621;0;0,003605621;0;26,48899;0;26,48899;0;0,05858739;0,1999571;0,01557086;0,8;False;0;Unknown;Unknown;0;1;True;NULL
114;4;02_Sc_CWIP_Passthrough;Passthrough;9,101919;0,118779;20170324T133938;60,00002;0,104351;WIP;(-0.131,1.650,-3.054);(-0.086,1.650,-3.029);(-0.125,1.063,-3.076);(1.955,0.733,-0.827);(1.958,0.737,-0.833);(20.253,0.500,-20.000);0,05144059;0;0,05144059;0;0,006708144;0;0,006708144;0;26,50812;0;26,50812;0;0,07741745;0,1999571;0,02086572;0,8;False;0;Unknown;Unknown;0;1;True;NULL
116;4;02_Sc_CWIP_Passthrough;Passthrough;9,198018;0,013978;20170324T133938;60,00002;0,019383;WIP;(-0.181,1.650,-3.078);(-0.178,1.650,-3.076);(-0.177,1.056,-3.104);(1.953,0.728,-0.823);(1.955,0.733,-0.827);(20.253,0.500,-20.000);0,003875293;0;0,003875293;0;0,004472185;0;0,004472185;0;26,53147;0;26,53147;0;0,1013782;0,1999571;0,003875768;0,8;False;0;Unknown;Unknown;0;1;True;NULL
117;4;02_Sc_CWIP_Passthrough;Passthrough;9,281235;0,083217;20170324T133938;60,00002;0,081038;WIP;(-0.212,1.650,-3.092);(-0.181,1.650,-3.078);(-0.210,1.053,-3.120);(1.953,0.726,-0.821);(1.953,0.728,-0.823);(20.253,0.500,-20.000);0,03355137;0;0,03355137;0;0,002000034;0;0,002000034;0;26,54587;0;26,54587;0;0,08841235;0,2903108;0,02352621;0,8;False;0;Unknown;Unknown;0;1;True;NULL
118;4;02_Sc_CWIP_Passthrough;Passthrough;9,415638;0,134403;20170324T133938;60,00002;0,116721;WIP;(-0.305,1.650,-3.134);(-0.212,1.650,-3.092);(-0.307,1.050,-3.162);(1.951,0.721,-0.815);(1.953,0.726,-0.821);(20.253,0.500,-20.000);0,1025401;0;0,1025401;0;0,006324531;0;0,006324531;0;26,59174;0;26,59174;0;0,09611283;0,2350276;0,02743265;0,8;False;0;Unknown;Unknown;0;1;True;NULL
119;4;02_Sc_CWIP_Passthrough;Passthrough;9,500007;0,084369;20170324T133938;60,00002;0,079109;WIP;(-0.291,1.650,-3.166);(-0.305,1.650,-3.134);(-0.302,1.046,-3.194);(1.951,0.721,-0.815);(1.951,0.721,-0.815);(20.253,0.500,-20.000);0,03577281;0;0,03577281;0;0;0;0;0;26,55981;0;26,55981;0;0,05119661;0,2350276;0,01859279;0,8;False;0;Unknown;Unknown;0;1;True;NULL
120;4;02_Sc_CWIP_Passthrough;Passthrough;9,582563;0,082556;20170324T133938;60,00002;0,095019;WIP;(-0.266,1.650,-3.222);(-0.291,1.650,-3.166);(-0.277,1.046,-3.250);(1.950,0.724,-0.816);(1.951,0.721,-0.815);(20.253,0.500,-20.000);0,06075492;0;0,06075492;0;0,001414153;0;0,001414153;0;26,5056;0;26,5056;0;0,04612368;0,2350276;0,02233208;0,8;False;0;Unknown;Unknown;0;1;True;NULL
121;4;02_Sc_CWIP_Passthrough;Passthrough;9,603295;0,020732;20170324T133938;60,00002;0,015949;WIP;(-0.270,1.650,-3.223);(-0.266,1.650,-3.222);(-0.289,1.050,-3.253);(1.938,0.680,-0.841);(1.950,0.724,-0.816);(20.253,0.500,-20.000);0,003747219;0;0,003747219;0;0,02773092;0;0,02773092;0;26,50725;0;26,50725;0;0,3346201;0,1751128;0,002792874;0,8;False;0;Unknown;Unknown;0;1;True;NULL
122;4;02_Sc_CWIP_Passthrough;Passthrough;9,686669;0,083374;20170324T133938;60,00002;0,080964;WIP;(-0.295,1.650,-3.243);(-0.270,1.650,-3.223);(-0.315,1.004,-3.245);(1.934,0.676,-0.852);(1.938,0.680,-0.841);(20.253,0.500,-20.000);0,03196193;0;0,03196193;0;0,01170466;0;0,01170466;0;26,51467;0;26,51467;0;0,3062351;0,1605229;0,01299658;0,8;False;0;Unknown;Unknown;0;1;True;NULL
125;4;02_Sc_CWIP_Passthrough;Passthrough;9,867653;0,063662;20170324T133938;60,00002;0,064852;WIP;(-0.353,1.650,-3.288);(-0.332,1.650,-3.274);(-0.387,1.020,-3.274);(1.922,0.722,-0.876);(1.927,0.701,-0.870);(20.253,0.500,-20.000);0,02444355;0;0,02444355;0;0,007810233;0;0,007810233;0;26,53091;0;26,53091;0;0,2853794;0,1605229;0,01041023;0,8;False;0;Unknown;Unknown;0;1;True;NULL
126;4;02_Sc_CWIP_Passthrough;Passthrough;9,917919;0,050266;20170324T133938;60,00002;0,031316;WIP;(-0.359,1.650,-3.291);(-0.353,1.650,-3.288);(-0.403,1.037,-3.281);(1.925,0.710,-0.873);(1.922,0.722,-0.876);(20.253,0.500,-20.000);0,007012621;0;0,007012621;0;0,004242544;0;0,004242544;0;26,53341;0;26,53341;0;0,1816256;0,1605229;0,005026935;0,8;False;0;Unknown;Unknown;0;1;True;NULL
127;4;02_Sc_CWIP_Passthrough;Passthrough;9,938754;0,020835;20170324T133938;60,00002;0,029568;WIP;(-0.363,1.650,-3.294);(-0.359,1.650,-3.291);(-0.401,1.027,-3.281);(1.920,0.729,-0.879);(1.925,0.710,-0.873);(20.253,0.500,-20.000);0,004746516;0;0,004746516;0;0,007810233;0;0,007810233;0;26,53491;0;26,53491;0;0,2032226;0,1605229;0,004746341;0,8;False;0;Unknown;Unknown;0;1;True;NULL
128;4;02_Sc_CWIP_Passthrough;Passthrough;9,985372;0,046618;20170324T133938;60,00002;0,04749;WIP;(-0.372,1.650,-3.299);(-0.363,1.650,-3.294);(-0.420,1.043,-3.289);(1.919,0.736,-0.881);(1.920,0.729,-0.879);(20.253,0.500,-20.000);0,01015103;0;0,01015103;0;0,002236013;0;0,002236013;0;26,53873;0;26,53873;0;0,1462283;0,1605229;0,007623232;0,8;False;0;Unknown;Unknown;0;1;True;NULL
129;4;02_Sc_CWIP_Passthrough;Passthrough;10,070089;0,084717;20170324T133939;60,00002;0,081253;WIP;(-0.404,1.650,-3.316);(-0.372,1.650,-3.299);(-0.457,1.048,-3.308);(1.909,0.699,-0.888);(1.919,0.736,-0.881);(20.253,0.500,-20.000);0,03710608;0;0,03710608;0;0,01220656;0;0,01220656;0;26,55351;0;26,55351;0;0,2637156;0,1605229;0,01304297;0,8;False;0;Unknown;Unknown;0;1;True;NULL
130;4;02_Sc_CWIP_Passthrough;Passthrough;10,105593;0,035504;20170324T133939;60,00002;0,02818;WIP;(-0.410,1.650,-3.320);(-0.404,1.650,-3.316);(-0.456,1.015,-3.309);(1.908,0.708,-0.890);(1.909,0.699,-0.888);(20.253,0.500,-20.000);0,00680904;0;0,00680904;0;0,002236066;0;0,002236066;0;26,55539;0;26,55539;0;0,1644561;0,151043;0,004256393;0,8;False;0;Unknown;Unknown;0;1;True;NULL
131;4;02_Sc_CWIP_Passthrough;Passthrough;10,152677;0,047084;20170324T133939;60,00002;0,052051;WIP;(-0.419,1.650,-3.326);(-0.410,1.650,-3.320);(-0.468,1.022,-3.316);(1.908,0.715,-0.890);(1.908,0.708,-0.890);(20.253,0.500,-20.000);0,01116975;0;0,01116975;0;0;0;0;0;26,5589;0;26,5589;0;0,08760116;0,1038553;0,005405773;0,8;False;0;Unknown;Unknown;0;1;True;NULL
132;4;02_Sc_CWIP_Passthrough;Passthrough;10,307963;0,155286;20170324T133939;60,00002;0,133485;WIP;(-0.456,1.650,-3.348);(-0.419,1.650,-3.326);(-0.508,1.028,-3.340);(1.908,0.721,-0.890);(1.908,0.715,-0.890);(20.253,0.500,-20.000);0,04333599;0;0,04333599;0;0;0;0;0;26,57371;0;26,57371;0;0,04666268;0,1038553;0,01386313;0,8;False;0;Unknown;Unknown;0;1;True;NULL
133;4;02_Sc_CWIP_Passthrough;Passthrough;10,337007;0,029044;20170324T133939;60,00002;0,032382;WIP;(-0.459,1.650,-3.350);(-0.456,1.650,-3.348);(-0.513,1.034,-3.343);(1.909,0.730,-0.889);(1.908,0.721,-0.890);(20.253,0.500,-20.000);0,003361529;0;0,003361529;0;0,001414238;0;0,001414238;0;26,57494;0;26,57494;0;0,03588191;0,1038553;0,003363043;0,8;False;0;Unknown;Unknown;0;1;True;NULL
134;4;02_Sc_CWIP_Passthrough;Passthrough;10,421601;0,084594;20170324T133939;60,00002;0,078637;WIP;(-0.474,1.650,-3.358);(-0.459,1.650,-3.350);(-0.530,1.043,-3.353);(1.910,0.735,-0.889);(1.909,0.730,-0.889);(20.253,0.500,-20.000);0,01629233;0;0,01629233;0;0,0009999275;0;0,0009999275;0;26,58144;0;26,58144;0;0,02581067;0,1038553;0,00816687;0,8;False;0;Unknown;Unknown;0;1;True;NULL
135;4;02_Sc_CWIP_Passthrough;Passthrough;10,525993;0,104392;20170324T133939;60,00002;0,112356;WIP;(-0.500,1.650,-3.370);(-0.474,1.650,-3.358);(-0.557,1.048,-3.365);(1.913,0.746,-0.885);(1.910,0.735,-0.889);(20.253,0.500,-20.000);0,02877511;0;0,02877511;0;0,005000019;0;0,005000019;0;26,59355;0;26,59355;0;0,06646293;0,1038553;0,01166877;0,8;False;0;Unknown;Unknown;0;1;True;NULL
136;4;02_Sc_CWIP_Passthrough;Passthrough;10,644013;0,11802;20170324T133939;60,00002;0,101033;WIP;(-0.524,1.650,-3.381);(-0.500,1.650,-3.370);(-0.581,1.055,-3.378);(1.913,0.746,-0.885);(1.913,0.746,-0.885);(20.253,0.500,-20.000);0,02638823;0;0,02638823;0;0;0;0;0;26,60545;0;26,60545;0;0,03540293;0,1038553;0,01049281;0,8;False;0;Unknown;Unknown;0;1;True;NULL
