Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra (*)
31;4;02_Sc_CWIP_Passthrough;Passthrough;2,751207;0,121872;20170324T133928;60,03046;0;Estacionario;(-0.003,1.650,0.020);(-0.001,1.650,0.023);(0.007,1.036,0.020);(1.948,0.702,-0.832);(1.948,0.702,-0.832);(20.253,0.500,-20.000);0,003604959;0;0;0,003604959;0;0;0;0;28,47992;0;0;28,47992;0,03071452;0;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
32;4;02_Sc_CWIP_Passthrough;Passthrough;2,817491;0,066284;20170324T133928;60,02466;0;Estacionario;(-0.003,1.650,0.020);(-0.003,1.650,0.020);(0.007,1.036,0.020);(1.949,0.710,-0.841);(1.948,0.702,-0.832);(20.253,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,009055394;0;0;0,009055394;28,47992;0;0;28,47992;0,0743437;0,25;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
33;4;02_Sc_CWIP_Passthrough;Passthrough;2,850623;0,033132;20170324T133928;60,02219;0;Estacionario;(-0.002,1.650,0.011);(-0.003,1.650,0.020);(0.011,1.049,0.010);(1.949,0.712,-0.838);(1.949,0.710,-0.841);(20.253,0.500,-20.000);0,00905575;0;0;0,00905575;0,003000021;0;0;0,003000021;28,47288;0;0;28,47288;0,06295334;0,25;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
34;4;02_Sc_CWIP_Passthrough;Passthrough;2,935495;0,084872;20170324T133928;60,01617;0;Estacionario;(-0.002,1.650,0.014);(-0.002,1.650,0.011);(0.010,1.050,0.008);(1.947,0.694,-0.846);(1.949,0.712,-0.838);(20.253,0.500,-20.000);0,003000021;0;0;0,003000021;0,008246221;0;0;0,008246221;28,47499;0;0;28,47499;0,08851716;0,1631355;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
35;4;02_Sc_CWIP_Passthrough;Passthrough;3,048515;0,11302;20170324T133928;60,01061;0;Estacionario;(-0.004,1.650,0.006);(-0.002,1.650,0.014);(0.006,1.026,0.011);(1.940,0.664,-0.856);(1.947,0.694,-0.846);(20.253,0.500,-20.000);0,008245961;0;0;0,008245961;0,01220653;0;0;0,01220653;28,47079;0;0;28,47079;0,1367454;0,1631355;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
36;4;02_Sc_CWIP_Passthrough;Passthrough;3,13206;0,083545;20170324T133928;60,00774;0;Estacionario;(-0.011,1.650,-0.004);(-0.004,1.650,0.006);(-0.004,0.987,0.018);(1.940,0.664,-0.856);(1.940,0.664,-0.856);(20.253,0.500,-20.000);0,01220872;0;0;0,01220872;0;0;0;0;28,46875;0;0;28,46875;0,07284042;0,1631355;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
37;4;02_Sc_CWIP_Passthrough;Passthrough;3,254697;0,122637;20170324T133928;60,00507;0;Estacionario;(-0.011,1.650,-0.004);(-0.011,1.650,-0.004);(-0.004,0.987,0.018);(1.946,0.694,-0.825);(1.940,0.664,-0.856);(20.253,0.500,-20.000);3,814697E-06;0;0;3,814697E-06;0,03157531;0;0;0,03157531;28,46875;0;0;28,46875;0,2210637;0,1631355;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
38;4;02_Sc_CWIP_Passthrough;Passthrough;3,304028;0,049331;20170324T133928;60,00456;0;Estacionario;(-0.005,1.650,0.027);(-0.011,1.650,-0.004);(0.004,1.022,0.019);(1.944,0.685,-0.833);(1.946,0.694,-0.825);(20.253,0.500,-20.000);0,0315747;0;0;0,0315747;0,008246221;0;0;0,008246221;28,48627;0;0;28,48627;0,156825;0,1631355;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
39;4;02_Sc_CWIP_Passthrough;Passthrough;3,371341;0,067313;20170324T133928;60,0037;0;Estacionario;(-0.007,1.650,0.019);(-0.005,1.650,0.027);(0.001,1.013,0.020);(1.946,0.694,-0.825);(1.944,0.685,-0.833);(20.253,0.500,-20.000);0,008245961;0;0;0,008245961;0,008246221;0;0;0,008246221;28,48206;0;0;28,48206;0,1335678;0,1631355;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
40;4;02_Sc_CWIP_Passthrough;Passthrough;3,537346;0,166005;20170324T133928;60,00218;0;Estacionario;(-0.005,1.650,0.027);(-0.007,1.650,0.019);(0.004,1.022,0.019);(1.947,0.697,-0.822);(1.946,0.694,-0.825);(20.253,0.500,-20.000);0,008246887;0;0;0,008246887;0,003162256;0;0;0,003162256;28,48626;0;0;28,48626;0,09289706;0,1631355;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
41;4;02_Sc_CWIP_Passthrough;Passthrough;3,571154;0,033808;20170324T133928;60,00196;0;Estacionario;(-0.004,1.650,0.030);(-0.005,1.650,0.027);(0.000,1.021,0.014);(1.948,0.702,-0.820);(1.947,0.697,-0.822);(20.253,0.500,-20.000);0,003160864;0;0;0,003160864;0,002236066;0;0;0,002236066;28,48767;0;0;28,48767;0,06379174;0,1631355;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
