Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra
11;0;02_Sc_CWIP_Passthrough;Passthrough;1,037856;0,021057;20170324T134014;60,0004;0,028989;WIP;(0.335,1.650,-1.381);(0.334,1.650,-1.375);(0.317,1.026,-1.417);(1.949,0.700,-0.826);(1.949,0.697,-0.829);(20.253,0.500,-20.000);0,005969415;0;0,005969415;0;0,003000021;0;0,003000021;0;27,26506;0;27,26506;0;0,07995179;0,2059166;0,005969317;0,8;False;0;Unknown;Unknown;0;1;True;NULL
13;0;02_Sc_CWIP_Passthrough;Passthrough;1,238483;0,032525;20170324T134014;60,00017;0,020388;WIP;(0.378,1.650,-1.515);(0.376,1.650,-1.511);(0.358,1.044,-1.549);(1.952,0.717,-0.825);(1.950,0.708,-0.823);(20.253,0.500,-20.000);0,004198223;0;0,004198223;0;0,002828391;0;0,002828391;0;27,14239;0;27,14239;0;0,05897486;0,1609461;0,003281369;0,8;False;0;Unknown;Unknown;0;1;True;NULL
14;0;02_Sc_CWIP_Passthrough;Passthrough;1,3217;0,083217;20170324T134014;60,00013;0,080508;WIP;(0.389,1.650,-1.540);(0.378,1.650,-1.515);(0.369,1.052,-1.574);(1.954,0.722,-0.826);(1.952,0.717,-0.825);(20.253,0.500,-20.000);0,02740136;0;0,02740136;0;0,002236039;0;0,002236039;0;27,11719;0;27,11719;0;0,04595912;0,1609461;0,01295745;0,8;False;0;Unknown;Unknown;0;1;True;NULL
15;0;02_Sc_CWIP_Passthrough;Passthrough;1,435737;0,114037;20170324T134014;60,00006;0,113982;WIP;(0.419,1.650,-1.602);(0.389,1.650,-1.540);(0.398,1.056,-1.637);(1.958,0.732,-0.828);(1.954,0.722,-0.826);(20.253,0.500,-20.000);0,0685287;0;0,0685287;0;0,004472105;0;0,004472105;0;27,05332;0;27,05332;0;0,05995782;0,1609461;0,01834496;0,8;False;0;Unknown;Unknown;0;1;True;NULL
16;0;02_Sc_CWIP_Passthrough;Passthrough;1,519361;0,083624;20170324T134014;60,00003;0,091752;WIP;(0.380,1.650,-1.630);(0.419,1.650,-1.602);(0.359,1.064,-1.667);(1.958,0.732,-0.828);(1.958,0.732,-0.828);(20.253,0.500,-20.000);0,04831661;0;0,04831661;0;0;0;0;0;27,06277;0;27,06277;0;0,03193785;0,1609461;0,01476713;0,8;False;0;Unknown;Unknown;0;1;True;NULL
17;0;02_Sc_CWIP_Passthrough;Passthrough;1,540303;0,020942;20170324T134014;60,00002;0,016108;WIP;(0.378,1.650,-1.632);(0.380,1.650,-1.630);(0.357,1.064,-1.669);(1.961,0.740,-0.831);(1.958,0.732,-0.828);(20.253,0.500,-20.000);0,002591613;0;0,002591613;0;0,004242628;0;0,004242628;0;27,06327;0;27,06327;0;0,06334967;0,1609461;0,00259252;0,8;False;0;Unknown;Unknown;0;1;True;NULL
18;0;02_Sc_CWIP_Passthrough;Passthrough;1,636691;0,096388;20170324T134014;60,00002;0,084596;WIP;(0.358,1.650,-1.647);(0.378,1.650,-1.632);(0.338,1.071,-1.687);(1.952,0.693,-0.853);(1.961,0.740,-0.831);(20.253,0.500,-20.000);0,02500177;0;0,02500177;0;0,02376972;0;0,02376972;0;27,06692;0;27,06692;0;0,226194;0,1609461;0,01361539;0,8;False;0;Unknown;Unknown;0;1;True;NULL
19;0;02_Sc_CWIP_Passthrough;Passthrough;1,74409;0,107399;20170324T134015;60,00002;0,108683;Estacionario;(0.331,1.650,-1.680);(0.358,1.650,-1.647);(0.315,1.016,-1.701);(1.952,0.693,-0.853);(1.952,0.693,-0.853);(20.253,0.500,-20.000);0,04232812;0;0;0,04232812;0;0;0;0;27,0649;0;0;27,0649;0,1204872;0,1609461;0,0174921;0,8;False;0;Unknown;Unknown;0;1;True;NULL
20;0;02_Sc_CWIP_Passthrough;Passthrough;1,824263;0,080173;20170324T134015;60,00002;0,108683;Estacionario;(0.331,1.650,-1.680);(0.331,1.650,-1.680);(0.315,1.016,-1.701);(1.953,0.702,-0.848);(1.952,0.693,-0.853);(20.253,0.500,-20.000);0;0;0;0;0,005099;0;0;0,005099;27,0649;0;0;27,0649;0,1269614;0,1609461;0,0174921;0,8;False;0;Unknown;Unknown;0;1;True;NULL
21;0;02_Sc_CWIP_Passthrough;Passthrough;1,857749;0,033486;20170324T134015;60,00002;0,108683;WIP;(0.332,1.650,-1.675);(0.331,1.650,-1.680);(0.315,1.023,-1.701);(1.953,0.706,-0.842);(1.953,0.702,-0.848);(20.253,0.500,-20.000);0,005098907;0;0,005098907;0;0,005999982;0;0,005999982;0;27,06755;0;27,06755;0;0,1061037;0,2221184;0,0241405;0,8;False;0;Unknown;Unknown;0;1;True;NULL
22;0;02_Sc_CWIP_Passthrough;Passthrough;1,941349;0,0836;20170324T134015;60,00002;0,094487;WIP;(0.284,1.650,-1.712);(0.332,1.650,-1.675);(0.266,1.027,-1.744);(1.953,0.709,-0.838);(1.953,0.706,-0.842);(20.253,0.500,-20.000);0,06026255;0;0,06026255;0;0,004000008;0;0,004000008;0;27,07784;0;27,07784;0;0,1005252;0,1395929;0,01318971;0,8;False;0;Unknown;Unknown;0;1;True;NULL
23;0;02_Sc_CWIP_Passthrough;Passthrough;2,025217;0,083868;20170324T134015;60,00002;0,082541;WIP;(0.301,1.650,-1.742);(0.284,1.650,-1.712);(0.283,1.031,-1.778);(1.952,0.714,-0.833);(1.953,0.709,-0.838);(20.253,0.500,-20.000);0,03490533;0;0,03490533;0;0,005099;0;0,005099;0;27,04488;0;27,04488;0;0,112023;0,1395929;0,01152214;0,8;False;0;Unknown;Unknown;0;1;True;NULL
25;0;02_Sc_CWIP_Passthrough;Passthrough;2,139668;0,100503;20170324T134015;60,00002;0,083542;Estacionario;(0.313,1.650,-1.766);(0.302,1.650,-1.745);(0.297,1.041,-1.811);(1.952,0.721,-0.824);(1.952,0.718,-0.827);(20.253,0.500,-20.000);0,02406669;0;0;0,02406669;0,003000021;0;0;0,003000021;27,02014;0;0;27,02014;0,1115795;0,1395929;0,01166187;0,8;False;0;Unknown;Unknown;0;1;True;NULL
26;0;02_Sc_CWIP_Passthrough;Passthrough;2,246142;0,106474;20170324T134015;60,00002;0,083542;Estacionario;(0.313,1.650,-1.763);(0.313,1.650,-1.766);(0.297,1.043,-1.810);(1.951,0.726,-0.816);(1.952,0.721,-0.824);(20.253,0.500,-20.000);0,003000021;0;0;0,003000021;0,00806228;0;0;0,00806228;27,02217;0;0;27,02217;0,147276;0,1395929;0,01166187;0,8;False;0;Unknown;Unknown;0;1;True;NULL
END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END;END
