Registo;Numero Final;Nome Nivel;Real World Assistance;Tempo Absoluto (Segundos);Tempo Entre Logs (Segundos);Tempo;FPS;Delta Body;Estado;Player Position;Previous Player Position;Camera Position;Main Joint Position;Previous Main Joint Position;Objectivo Position;Deslc. Player Total;Deslc. Player Directo;Deslc. Player WIP;Deslc. Player Estacionario;Deslc. Joint Total;Deslc. Joint Directo;Deslc. Joint WIP;Deslc. Joint Estacionario;Dist Objectivo Total;Dist Objectivo Directo;Dist Objectivo WIP;Dist Objectivo Estacionario;Vel. Real (Directa);Vel. Virtual (WIP);Vel. Virtual in Use (WIP);Threshold de Velocidade Directa;Is Force To Stop;Count Times Force To Stop ;Left Hand State ;Right Hand State ;Num Colicoes (Objectos do Mundo Virtual);Id;Iniciado;Extra (*)
12;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,7915138;0,0830317;20170323T192728;60,00002;0;Estacionario;(-0.044,1.650,-0.024);(-0.041,1.650,-0.022);(-0.045,0.996,0.069);(2.112,0.850,-0.968);(2.114,0.849,-0.964);(20.253,0.500,-20.000);0,00360734;0;0;0,00360734;0,004472185;0;0;0,004472185;28,47822;0;0;28,47822;0,1121777;0,2288959;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
13;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,8385448;0,047031;20170323T192728;60,00002;0;Estacionario;(-0.046,1.650,-0.028);(-0.044,1.650,-0.024);(-0.047,0.996,0.061);(2.110,0.840,-0.958);(2.112,0.850,-0.968);(20.253,0.500,-20.000);0,004471652;0;0;0,004471652;0,01019805;0;0;0,01019805;28,47684;0;0;28,47684;0,1779572;0,2288959;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
14;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,9040884;0,0655436;20170323T192728;60,00002;0;Estacionario;(-0.048,1.650,-0.018);(-0.046,1.650,-0.028);(-0.048,0.996,0.059);(2.107,0.822,-0.937);(2.110,0.840,-0.958);(20.253,0.500,-20.000);0,01019781;0;0;0,01019781;0,0212132;0;0;0,0212132;28,48528;0;0;28,48528;0,3560351;0,2288959;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
15;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;0,9588418;0,0547534;20170323T192728;60,00002;0;Estacionario;(-0.051,1.650,0.003);(-0.048,1.650,-0.018);(-0.049,0.995,0.061);(2.106,0.826,-0.960);(2.107,0.822,-0.937);(20.253,0.500,-20.000);0,021213;0;0;0,021213;0,02302174;0;0;0,02302174;28,50215;0;0;28,50215;0,4823246;0,2288959;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
16;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,0288875;0,0700457;20170323T192728;60,00002;0;Estacionario;(-0.052,1.650,-0.020);(-0.051,1.650,0.003);(-0.050,1.007,0.038);(2.112,0.829,-0.968);(2.106,0.826,-0.960);(20.253,0.500,-20.000);0,02302187;0;0;0,02302187;0,01000004;0;0;0,01000004;28,48672;0;0;28,48672;0,3695098;0,6928349;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
17;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,1104408;0,0815533;20170323T192728;60,00002;0;Estacionario;(-0.046,1.650,-0.028);(-0.052,1.650,-0.020);(-0.045,1.024,0.015);(2.117,0.830,-0.962);(2.112,0.829,-0.968);(20.253,0.500,-20.000);0,01000032;0;0;0,01000032;0,00781031;0;0;0,00781031;28,47684;0;0;28,47684;0,2778297;0,6928349;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
18;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,1599738;0,049533;20170323T192728;60,00002;0;Estacionario;(-0.041,1.650,-0.022);(-0.046,1.650,-0.028);(-0.038,1.039,0.006);(2.136,0.843,-0.957);(2.117,0.830,-0.962);(20.253,0.500,-20.000);0,00781092;0;0;0,00781092;0,0196467;0;0;0,0196467;28,47748;0;0;28,47748;0,3572417;0,6928349;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
19;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,2400279;0,0800541;20170323T192728;60,00002;0;Estacionario;(-0.022,1.650,-0.017);(-0.041,1.650,-0.022);(-0.035,1.049,0.007);(2.156,0.858,-0.950);(2.136,0.843,-0.957);(20.253,0.500,-20.000);0,01964786;0;0;0,01964786;0,02118961;0;0;0,02118961;28,46745;0;0;28,46745;0,3642569;0,3827154;0;0,8;False;0;Unknown;Unknown;0;1;False;NULL
20;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,3075715;0,0675436;20170323T192728;60,00002;0;Estacionario;(-0.002,1.650,-0.010);(-0.022,1.650,-0.017);(-0.030,1.060,0.008);(2.175,0.871,-0.944);(2.156,0.858,-0.950);(20.253,0.500,-20.000);0,02119006;0;0;0,02119006;0,01992491;0;0;0,01992491;28,45813;0;0;28,45813;0,4121364;0,3827154;0;0,8;True;1;Unknown;Unknown;0;1;False;NULL
21;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,3611076;0,0535361;20170323T192728;60,00002;0;Estacionario;(0.017,1.650,-0.004);(-0.002,1.650,-0.010);(-0.026,1.067,0.009);(2.186,0.876,-0.938);(2.175,0.871,-0.944);(20.253,0.500,-20.000);0,01992581;0;0;0,01992581;0,01253009;0;0;0,01253009;28,44882;0;0;28,44882;0,3647713;0,3827154;0;0,8;True;1;Unknown;Unknown;0;1;False;NULL
22;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,4156433;0,0545357;20170323T192728;60,00002;0;Estacionario;(0.028,1.650,0.002);(0.017,1.650,-0.004);(-0.023,1.068,0.010);(2.195,0.880,-0.931);(2.186,0.876,-0.938);(20.253,0.500,-20.000);0,012528;0;0;0,012528;0,01140163;0;0;0,01140163;28,44522;0;0;28,44522;0,287913;0,3827154;0;0,8;True;1;Unknown;Unknown;0;1;False;NULL
23;4;01_Sc_CWIP_Passthrough_Inicio;Passthrough;1,4866893;0,071046;20170323T192728;60,00002;0;Estacionario;(0.037,1.650,0.009);(0.028,1.650,0.002);(-0.020,1.067,0.011);(2.204,0.883,-0.923);(2.195,0.880,-0.931);(20.253,0.500,-20.000);0,01140088;0;0;0,01140088;0,01204165;0;0;0,01204165;28,44375;0;0;28,44375;0,2929426;0,3827154;0;0,8;True;1;Unknown;Unknown;0;1;False;NULL
